Solution of SBHB orbit

v_0 = 4.000000e-001, A = 1.000000, B = 1.000000, delta = 1.000000e-008

       t           rx             ry            vx             vy             2h
2.304815e+000 5.962622e-001 2.679493e-001 -3.304605e-001 -7.863448e-002 6.312953e-002
2.363677e+000 5.764249e-001 2.630312e-001 -3.437777e-001 -8.856785e-002 5.886231e-002
2.418623e+000 5.571654e-001 2.578971e-001 -3.574740e-001 -9.841150e-002 5.494621e-002
2.469950e+000 5.384614e-001 2.525969e-001 -3.715782e-001 -1.082244e-001 5.132669e-002
2.517916e+000 5.202955e-001 2.471729e-001 -3.861136e-001 -1.180555e-001 4.796567e-002
2.562751e+000 5.026535e-001 2.416609e-001 -4.010995e-001 -1.279463e-001 4.483533e-002
2.604665e+000 4.855231e-001 2.360916e-001 -4.165524e-001 -1.379324e-001 4.191440e-002
2.643851e+000 4.688930e-001 2.304911e-001 -4.324865e-001 -1.480450e-001 3.918594e-002
2.680487e+000 4.527525e-001 2.248819e-001 -4.489145e-001 -1.583113e-001 3.663586e-002
2.714739e+000 4.370910e-001 2.192831e-001 -4.658476e-001 -1.687559e-001 3.425202e-002
2.746763e+000 4.218980e-001 2.137110e-001 -4.832961e-001 -1.794006e-001 3.202363e-002
2.776704e+000 4.071629e-001 2.081793e-001 -5.012694e-001 -1.902656e-001 2.994090e-002
2.804698e+000 3.928751e-001 2.026998e-001 -5.197762e-001 -2.013691e-001 2.799472e-002
2.830875e+000 3.790238e-001 1.972822e-001 -5.388247e-001 -2.127282e-001 2.617656e-002
2.855353e+000 3.655982e-001 1.919347e-001 -5.584223e-001 -2.243585e-001 2.447835e-002
2.878246e+000 3.525876e-001 1.866643e-001 -5.785758e-001 -2.362747e-001 2.289242e-002
2.899657e+000 3.399811e-001 1.814766e-001 -5.992914e-001 -2.484905e-001 2.141147e-002
2.919686e+000 3.277684e-001 1.763761e-001 -6.205742e-001 -2.610185e-001 2.002855e-002
2.938423e+000 3.159390e-001 1.713668e-001 -6.424284e-001 -2.738704e-001 1.873708e-002
2.955954e+000 3.044832e-001 1.664519e-001 -6.648570e-001 -2.870570e-001 1.753083e-002
2.972358e+000 2.933911e-001 1.616337e-001 -6.878617e-001 -3.005879e-001 1.640393e-002
2.987708e+000 2.826535e-001 1.569145e-001 -7.114427e-001 -3.144720e-001 1.535089e-002
3.002075e+000 2.722616e-001 1.522959e-001 -7.355986e-001 -3.287169e-001 1.436658e-002
3.015521e+000 2.622068e-001 1.477791e-001 -7.603263e-001 -3.433291e-001 1.344624e-002
3.028107e+000 2.524809e-001 1.433653e-001 -7.856211e-001 -3.583141e-001 1.258547e-002
3.039887e+000 2.430761e-001 1.390552e-001 -8.114766e-001 -3.736765e-001 1.178023e-002
3.050914e+000 2.339846e-001 1.348492e-001 -8.378851e-001 -3.894197e-001 1.102678e-002
3.061235e+000 2.251991e-001 1.307478e-001 -8.648371e-001 -4.055463e-001 1.032170e-002
3.070897e+000 2.167123e-001 1.267509e-001 -8.923224e-001 -4.220583e-001 9.661849e-003
3.079942e+000 2.085170e-001 1.228583e-001 -9.203296e-001 -4.389567e-001 9.044327e-003
3.088408e+000 2.006060e-001 1.190698e-001 -9.488468e-001 -4.562425e-001 8.466451e-003
3.096334e+000 1.929723e-001 1.153848e-001 -9.778617e-001 -4.739159e-001 7.925734e-003
3.103754e+000 1.856088e-001 1.118023e-001 -1.007362e+000 -4.919772e-001 7.419857e-003
3.110700e+000 1.785083e-001 1.083216e-001 -1.037335e+000 -5.104266e-001 6.946649e-003
3.117204e+000 1.716637e-001 1.049414e-001 -1.067769e+000 -5.292644e-001 6.504073e-003
3.123295e+000 1.650680e-001 1.016603e-001 -1.098653e+000 -5.484910e-001 6.090213e-003
3.128998e+000 1.587140e-001 9.847700e-002 -1.129975e+000 -5.681072e-001 5.703261e-003
3.134339e+000 1.525945e-001 9.538977e-002 -1.161726e+000 -5.881140e-001 5.341513e-003
3.139343e+000 1.467025e-001 9.239692e-002 -1.193896e+000 -6.085130e-001 5.003360e-003
3.144030e+000 1.410310e-001 8.949659e-002 -1.226477e+000 -6.293062e-001 4.687287e-003
3.148422e+000 1.355730e-001 8.668688e-002 -1.259462e+000 -6.504959e-001 4.391864e-003
3.152538e+000 1.303216e-001 8.396580e-002 -1.292842e+000 -6.720851e-001 4.115748e-003
3.156395e+000 1.252699e-001 8.133128e-002 -1.326613e+000 -6.940772e-001 3.857673e-003
3.160012e+000 1.204113e-001 7.878124e-002 -1.360770e+000 -7.164762e-001 3.616453e-003
3.163403e+000 1.157391e-001 7.631354e-002 -1.395307e+000 -7.392864e-001 3.390974e-003
3.166583e+000 1.112469e-001 7.392604e-002 -1.430222e+000 -7.625127e-001 3.180192e-003
3.169566e+000 1.069284e-001 7.161658e-002 -1.465511e+000 -7.861606e-001 2.983131e-003
3.172365e+000 1.027774e-001 6.938298e-002 -1.501171e+000 -8.102356e-001 2.798876e-003
3.174991e+000 9.878768e-002 6.722308e-002 -1.537200e+000 -8.347442e-001 2.626574e-003
3.177457e+000 9.495350e-002 6.513474e-002 -1.573598e+000 -8.596928e-001 2.465427e-003
3.179772e+000 9.126908e-002 6.311582e-002 -1.610362e+000 -8.850885e-001 2.314689e-003
3.181945e+000 8.772883e-002 6.116422e-002 -1.647493e+000 -9.109386e-001 2.173665e-003
3.183987e+000 8.432731e-002 5.927785e-002 -1.684989e+000 -9.372510e-001 2.041706e-003
3.185905e+000 8.105928e-002 5.745466e-002 -1.722850e+000 -9.640335e-001 1.918209e-003
3.187708e+000 7.791961e-002 5.569264e-002 -1.761077e+000 -9.912946e-001 1.802608e-003
3.189402e+000 7.490337e-002 5.398982e-002 -1.799669e+000 -1.019043e+000 1.694378e-003
3.190995e+000 7.200579e-002 5.234425e-002 -1.838626e+000 -1.047288e+000 1.593029e-003
3.192493e+000 6.922223e-002 5.075406e-002 -1.877950e+000 -1.076038e+000 1.498103e-003
3.193902e+000 6.654823e-002 4.921738e-002 -1.917640e+000 -1.105303e+000 1.409176e-003
3.195228e+000 6.397948e-002 4.773243e-002 -1.957697e+000 -1.135092e+000 1.325851e-003
3.196476e+000 6.151182e-002 4.629744e-002 -1.998122e+000 -1.165416e+000 1.247757e-003
3.197651e+000 5.914124e-002 4.491070e-002 -2.038914e+000 -1.196286e+000 1.174551e-003
3.198757e+000 5.686389e-002 4.357057e-002 -2.080075e+000 -1.227710e+000 1.105911e-003
3.199798e+000 5.467603e-002 4.227542e-002 -2.121605e+000 -1.259700e+000 1.041538e-003
3.200779e+000 5.257409e-002 4.102369e-002 -2.163503e+000 -1.292268e+000 9.811533e-004
3.201704e+000 5.055462e-002 3.981386e-002 -2.205770e+000 -1.325423e+000 9.244969e-004
3.202575e+000 4.861431e-002 3.864447e-002 -2.248407e+000 -1.359178e+000 8.713263e-004
3.203396e+000 4.674997e-002 3.751408e-002 -2.291412e+000 -1.393543e+000 8.214156e-004
3.204171e+000 4.495854e-002 3.642133e-002 -2.334787e+000 -1.428532e+000 7.745540e-004
3.204902e+000 4.323707e-002 3.536488e-002 -2.378529e+000 -1.464154e+000 7.305451e-004
3.205591e+000 4.158275e-002 3.434344e-002 -2.422639e+000 -1.500423e+000 6.892055e-004
3.206241e+000 3.999284e-002 3.335576e-002 -2.467117e+000 -1.537351e+000 6.503642e-004
3.206855e+000 3.846476e-002 3.240064e-002 -2.511960e+000 -1.574951e+000 6.138618e-004
3.207435e+000 3.699600e-002 3.147693e-002 -2.557168e+000 -1.613234e+000 5.795493e-004
3.207982e+000 3.558416e-002 3.058349e-002 -2.602739e+000 -1.652214e+000 5.472878e-004
3.208499e+000 3.422694e-002 2.971925e-002 -2.648672e+000 -1.691905e+000 5.169474e-004
3.208987e+000 3.292212e-002 2.888317e-002 -2.694965e+000 -1.732318e+000 4.884073e-004
3.209449e+000 3.166760e-002 2.807423e-002 -2.741616e+000 -1.773469e+000 4.615541e-004
3.209885e+000 3.046133e-002 2.729147e-002 -2.788622e+000 -1.815370e+000 4.362823e-004
3.210298e+000 2.930138e-002 2.653395e-002 -2.835981e+000 -1.858035e+000 4.124931e-004
3.210688e+000 2.818587e-002 2.580077e-002 -2.883690e+000 -1.901478e+000 3.900944e-004
3.211057e+000 2.711302e-002 2.509107e-002 -2.931745e+000 -1.945714e+000 3.689999e-004
3.211406e+000 2.608110e-002 2.440399e-002 -2.980144e+000 -1.990757e+000 3.491290e-004
3.211736e+000 2.508847e-002 2.373875e-002 -3.028881e+000 -2.036622e+000 3.304064e-004
3.212049e+000 2.413356e-002 2.309456e-002 -3.077954e+000 -2.083323e+000 3.127617e-004
3.212345e+000 2.321485e-002 2.247067e-002 -3.127357e+000 -2.130875e+000 2.961290e-004
3.212626e+000 2.233089e-002 2.186637e-002 -3.177087e+000 -2.179294e+000 2.804465e-004
3.212891e+000 2.148029e-002 2.128095e-002 -3.227137e+000 -2.228594e+000 2.656566e-004
3.213143e+000 2.066173e-002 2.071376e-002 -3.277502e+000 -2.278792e+000 2.517053e-004
3.213381e+000 1.987393e-002 2.016415e-002 -3.328177e+000 -2.329904e+000 2.385420e-004
3.213608e+000 1.911565e-002 1.963150e-002 -3.379155e+000 -2.381945e+000 2.261194e-004
3.213822e+000 1.838574e-002 1.911522e-002 -3.430431e+000 -2.434931e+000 2.143931e-004
3.214025e+000 1.768307e-002 1.861472e-002 -3.481995e+000 -2.488879e+000 2.033217e-004
3.214218e+000 1.700656e-002 1.812947e-002 -3.533843e+000 -2.543806e+000 1.928661e-004
3.214401e+000 1.635518e-002 1.765892e-002 -3.585965e+000 -2.599728e+000 1.829899e-004
3.214575e+000 1.572794e-002 1.720257e-002 -3.638354e+000 -2.656662e+000 1.736589e-004
3.214740e+000 1.512389e-002 1.675992e-002 -3.691000e+000 -2.714625e+000 1.648411e-004
3.214896e+000 1.454213e-002 1.633050e-002 -3.743896e+000 -2.773635e+000 1.565064e-004
3.215045e+000 1.398177e-002 1.591385e-002 -3.797031e+000 -2.833709e+000 1.486265e-004
3.215186e+000 1.344200e-002 1.550954e-002 -3.850395e+000 -2.894864e+000 1.411750e-004
3.215320e+000 1.292199e-002 1.511713e-002 -3.903978e+000 -2.957120e+000 1.341271e-004
3.215447e+000 1.242100e-002 1.473622e-002 -3.957770e+000 -3.020493e+000 1.274595e-004
3.215569e+000 1.193827e-002 1.436643e-002 -4.011758e+000 -3.085003e+000 1.211502e-004
3.215684e+000 1.147311e-002 1.400736e-002 -4.065931e+000 -3.150668e+000 1.151788e-004
3.215793e+000 1.102484e-002 1.365866e-002 -4.120275e+000 -3.217505e+000 1.095259e-004
3.215898e+000 1.059280e-002 1.331998e-002 -4.174780e+000 -3.285535e+000 1.041734e-004
3.215997e+000 1.017638e-002 1.299098e-002 -4.229430e+000 -3.354777e+000 9.910421e-005
3.216091e+000 9.774970e-003 1.267133e-002 -4.284211e+000 -3.425248e+000 9.430238e-005
3.216181e+000 9.388007e-003 1.236072e-002 -4.339109e+000 -3.496970e+000 8.975282e-005
3.216266e+000 9.014938e-003 1.205885e-002 -4.394109e+000 -3.569961e+000 8.544137e-005
3.216347e+000 8.655234e-003 1.176543e-002 -4.449194e+000 -3.644241e+000 8.135473e-005
3.216425e+000 8.308390e-003 1.148018e-002 -4.504348e+000 -3.719830e+000 7.748035e-005
3.216499e+000 7.973920e-003 1.120282e-002 -4.559554e+000 -3.796749e+000 7.380647e-005
3.216569e+000 7.651356e-003 1.093310e-002 -4.614794e+000 -3.875017e+000 7.032199e-005
3.216636e+000 7.340252e-003 1.067077e-002 -4.670049e+000 -3.954654e+000 6.701647e-005
3.216700e+000 7.040179e-003 1.041559e-002 -4.725301e+000 -4.035682e+000 6.388007e-005
3.216761e+000 6.750722e-003 1.016732e-002 -4.780528e+000 -4.118120e+000 6.090355e-005
3.216819e+000 6.471488e-003 9.925739e-003 -4.835711e+000 -4.201990e+000 5.807818e-005
3.216874e+000 6.202095e-003 9.690628e-003 -4.890827e+000 -4.287313e+000 5.539576e-005
3.216927e+000 5.942179e-003 9.461781e-003 -4.945856e+000 -4.374109e+000 5.284853e-005
3.216978e+000 5.691389e-003 9.238996e-003 -5.000773e+000 -4.462401e+000 5.042922e-005
3.217026e+000 5.449388e-003 9.022078e-003 -5.055554e+000 -4.552208e+000 4.813093e-005
3.217072e+000 5.215854e-003 8.810840e-003 -5.110176e+000 -4.643553e+000 4.594720e-005
3.217116e+000 4.990475e-003 8.605102e-003 -5.164613e+000 -4.736457e+000 4.387190e-005
3.217157e+000 4.772954e-003 8.404689e-003 -5.218837e+000 -4.830941e+000 4.189926e-005
3.217198e+000 4.563003e-003 8.209434e-003 -5.272822e+000 -4.927027e+000 4.002386e-005
3.217236e+000 4.360347e-003 8.019172e-003 -5.326540e+000 -5.024737e+000 3.824054e-005
3.217272e+000 4.164721e-003 7.833749e-003 -5.379961e+000 -5.124093e+000 3.654447e-005
3.217307e+000 3.975872e-003 7.653013e-003 -5.433054e+000 -5.225116e+000 3.493108e-005
3.217341e+000 3.793555e-003 7.476817e-003 -5.485790e+000 -5.327829e+000 3.339603e-005
3.217373e+000 3.617534e-003 7.305021e-003 -5.538135e+000 -5.432252e+000 3.193526e-005
3.217403e+000 3.447584e-003 7.137489e-003 -5.590056e+000 -5.538409e+000 3.054491e-005
3.217432e+000 3.283487e-003 6.974088e-003 -5.641520e+000 -5.646320e+000 2.922134e-005
3.217460e+000 3.125036e-003 6.814693e-003 -5.692489e+000 -5.756008e+000 2.796111e-005
3.217487e+000 2.972028e-003 6.659180e-003 -5.742928e+000 -5.867494e+000 2.676097e-005
3.217513e+000 2.824271e-003 6.507430e-003 -5.792799e+000 -5.980801e+000 2.561784e-005
3.217537e+000 2.681580e-003 6.359330e-003 -5.842062e+000 -6.095949e+000 2.452883e-005
3.217561e+000 2.543774e-003 6.214768e-003 -5.890678e+000 -6.212961e+000 2.349118e-005
3.217583e+000 2.410684e-003 6.073638e-003 -5.938605e+000 -6.331858e+000 2.250229e-005
3.217605e+000 2.282143e-003 5.935835e-003 -5.985800e+000 -6.452661e+000 2.155970e-005
3.217625e+000 2.157992e-003 5.801261e-003 -6.032218e+000 -6.575391e+000 2.066110e-005
3.217645e+000 2.038079e-003 5.669817e-003 -6.077815e+000 -6.700071e+000 1.980427e-005
3.217664e+000 1.922255e-003 5.541411e-003 -6.122542e+000 -6.826719e+000 1.898713e-005
3.217682e+000 1.810380e-003 5.415952e-003 -6.166352e+000 -6.955358e+000 1.820772e-005
3.217700e+000 1.702317e-003 5.293353e-003 -6.209195e+000 -7.086008e+000 1.746416e-005
3.217717e+000 1.597935e-003 5.173528e-003 -6.251018e+000 -7.218688e+000 1.675468e-005
3.217733e+000 1.497107e-003 5.056396e-003 -6.291769e+000 -7.353419e+000 1.607760e-005
3.217748e+000 1.399711e-003 4.941877e-003 -6.331393e+000 -7.490220e+000 1.543135e-005
3.217763e+000 1.305631e-003 4.829895e-003 -6.369834e+000 -7.629111e+000 1.481441e-005
3.217777e+000 1.214753e-003 4.720374e-003 -6.407033e+000 -7.770110e+000 1.422536e-005
3.217791e+000 1.126970e-003 4.613244e-003 -6.442929e+000 -7.913236e+000 1.366285e-005
3.217804e+000 1.042176e-003 4.508433e-003 -6.477462e+000 -8.058506e+000 1.312559e-005
3.217817e+000 9.602709e-004 4.405875e-003 -6.510568e+000 -8.205939e+000 1.261238e-005
3.217829e+000 8.811576e-004 4.305503e-003 -6.542180e+000 -8.355551e+000 1.212205e-005
3.217840e+000 8.047426e-004 4.207255e-003 -6.572232e+000 -8.507358e+000 1.165353e-005
3.217852e+000 7.309360e-004 4.111068e-003 -6.600653e+000 -8.661378e+000 1.120576e-005
3.217862e+000 6.596511e-004 4.016884e-003 -6.627371e+000 -8.817624e+000 1.077777e-005
3.217873e+000 5.908043e-004 3.924643e-003 -6.652312e+000 -8.976111e+000 1.036862e-005
3.217883e+000 5.243153e-004 3.834289e-003 -6.675400e+000 -9.136853e+000 9.977433e-006
3.217892e+000 4.601065e-004 3.745769e-003 -6.696556e+000 -9.299864e+000 9.603362e-006
3.217902e+000 3.981033e-004 3.659028e-003 -6.715699e+000 -9.465155e+000 9.245610e-006
3.217910e+000 3.382336e-004 3.574016e-003 -6.732744e+000 -9.632737e+000 8.903420e-006
3.217919e+000 2.804282e-004 3.490683e-003 -6.747606e+000 -9.802622e+000 8.576071e-006
3.217927e+000 2.246202e-004 3.408980e-003 -6.760195e+000 -9.974818e+000 8.262881e-006
3.217935e+000 1.707454e-004 3.328859e-003 -6.770420e+000 -1.014933e+001 7.963202e-006
3.217943e+000 1.187416e-004 3.250276e-003 -6.778185e+000 -1.032618e+001 7.676415e-006
3.217950e+000 6.854911e-005 3.173184e-003 -6.783393e+000 -1.050535e+001 7.401937e-006
3.217957e+000 2.011038e-005 3.097542e-003 -6.785942e+000 -1.068686e+001 7.139211e-006
3.217964e+000 -2.663010e-005 3.023306e-003 -6.785729e+000 -1.087072e+001 6.887709e-006
3.217971e+000 -7.172578e-005 2.950435e-003 -6.782646e+000 -1.105691e+001 6.646927e-006
3.217977e+000 -1.152282e-004 2.878889e-003 -6.776582e+000 -1.124545e+001 6.416390e-006
3.217984e+000 -1.571869e-004 2.808630e-003 -6.767421e+000 -1.143633e+001 6.195645e-006
3.217990e+000 -1.976497e-004 2.739618e-003 -6.755045e+000 -1.162956e+001 5.984261e-006
3.217995e+000 -2.366627e-004 2.671817e-003 -6.739331e+000 -1.182511e+001 5.781828e-006
3.218001e+000 -2.742702e-004 2.605190e-003 -6.720151e+000 -1.202300e+001 5.587960e-006
3.218006e+000 -3.105148e-004 2.539702e-003 -6.697376e+000 -1.222320e+001 5.402285e-006
3.218012e+000 -3.454377e-004 2.475317e-003 -6.670867e+000 -1.242571e+001 5.224456e-006
3.218017e+000 -3.790785e-004 2.412002e-003 -6.640484e+000 -1.263052e+001 5.054137e-006
3.218022e+000 -4.114752e-004 2.349723e-003 -6.606081e+000 -1.283761e+001 4.891016e-006
3.218026e+000 -4.426645e-004 2.288448e-003 -6.567505e+000 -1.304697e+001 4.734792e-006
3.218031e+000 -4.726815e-004 2.228143e-003 -6.524599e+000 -1.325857e+001 4.585181e-006
3.218035e+000 -5.015602e-004 2.168778e-003 -6.477198e+000 -1.347239e+001 4.441915e-006
3.218040e+000 -5.293331e-004 2.110322e-003 -6.425133e+000 -1.368840e+001 4.304739e-006
3.218044e+000 -5.560314e-004 2.052742e-003 -6.368225e+000 -1.390658e+001 4.173414e-006
3.218048e+000 -5.816852e-004 1.996009e-003 -6.306289e+000 -1.412690e+001 4.047712e-006
3.218052e+000 -6.063231e-004 1.940093e-003 -6.239132e+000 -1.434932e+001 3.927419e-006
3.218056e+000 -6.299729e-004 1.884963e-003 -6.166551e+000 -1.457380e+001 3.812335e-006
3.218059e+000 -6.526608e-004 1.830591e-003 -6.088335e+000 -1.480029e+001 3.702270e-006
3.218063e+000 -6.744121e-004 1.776945e-003 -6.004261e+000 -1.502876e+001 3.597048e-006
3.218066e+000 -6.952510e-004 1.723996e-003 -5.914095e+000 -1.525915e+001 3.496506e-006
3.218070e+000 -7.152003e-004 1.671715e-003 -5.817592e+000 -1.549141e+001 3.400491e-006
3.218073e+000 -7.342820e-004 1.620071e-003 -5.714493e+000 -1.572548e+001 3.308864e-006
3.218076e+000 -7.525167e-004 1.569034e-003 -5.604521e+000 -1.596129e+001 3.221500e-006
3.218079e+000 -7.699242e-004 1.518572e-003 -5.487385e+000 -1.619877e+001 3.138283e-006
3.218082e+000 -7.865229e-004 1.468655e-003 -5.362775e+000 -1.643786e+001 3.059116e-006
3.218085e+000 -8.023302e-004 1.419248e-003 -5.230358e+000 -1.667847e+001 2.983912e-006
3.218088e+000 -8.173623e-004 1.370320e-003 -5.089778e+000 -1.692052e+001 2.912606e-006
3.218091e+000 -8.316342e-004 1.321834e-003 -4.940651e+000 -1.716392e+001 2.845144e-006
3.218094e+000 -8.451597e-004 1.273754e-003 -4.782560e+000 -1.740856e+001 2.781497e-006
3.218097e+000 -8.579512e-004 1.226041e-003 -4.615051e+000 -1.765436e+001 2.721658e-006
3.218099e+000 -8.700199e-004 1.178653e-003 -4.437627e+000 -1.790120e+001 2.665646e-006
3.218102e+000 -8.813753e-004 1.131545e-003 -4.249739e+000 -1.814896e+001 2.613514e-006
3.218105e+000 -8.920254e-004 1.084669e-003 -4.050775e+000 -1.839754e+001 2.565353e-006
3.218107e+000 -9.019762e-004 1.037970e-003 -3.840048e+000 -1.864680e+001 2.521304e-006
3.218110e+000 -9.112319e-004 9.913874e-004 -3.616778e+000 -1.889661e+001 2.481571e-006
3.218112e+000 -9.197941e-004 9.448527e-004 -3.380071e+000 -1.914684e+001 2.446436e-006
3.218114e+000 -9.276614e-004 8.982865e-004 -3.128884e+000 -1.939736e+001 2.416285e-006
3.218117e+000 -9.348292e-004 8.515957e-004 -2.861991e+000 -1.964804e+001 2.391640e-006
3.218119e+000 -9.412881e-004 8.046698e-004 -2.577923e+000 -1.989874e+001 2.373200e-006
3.218122e+000 -9.470231e-004 7.573753e-004 -2.274894e+000 -2.014932e+001 2.361890e-006
3.218124e+000 -9.520114e-004 7.095500e-004 -1.950706e+000 -2.039965e+001 2.358888e-006
3.218126e+000 -9.562082e-004 6.611350e-004 -1.603653e+000 -2.064884e+001 2.358899e-006
3.218129e+000 -9.595662e-004 6.119958e-004 -1.231322e+000 -2.089617e+001 2.365559e-006
3.218131e+000 -9.620279e-004 5.619094e-004 -8.303331e-001 -2.114102e+001 2.382908e-006
3.218133e+000 -9.635125e-004 5.106737e-004 -3.970783e-001 -2.138223e+001 2.409702e-006
3.218136e+000 -9.639164e-004 4.582854e-004 7.060827e-002 -2.161721e+001 2.436602e-006
3.218138e+000 -9.631821e-004 4.068448e-004 5.545522e-001 -2.183433e+001 2.367611e-006
3.218140e+000 -9.614071e-004 3.578383e-004 1.038626e+000 -2.202655e+001 2.234514e-006
3.218143e+000 -9.587463e-004 3.116914e-004 1.515070e+000 -2.219258e+001 2.087083e-006
3.218145e+000 -9.553315e-004 2.681746e-004 1.982602e+000 -2.233413e+001 1.954529e-006
3.218146e+000 -9.512585e-004 2.269155e-004 2.442049e+000 -2.245337e+001 1.842339e-006
3.218148e+000 -9.465957e-004 1.875711e-004 2.894566e+000 -2.255214e+001 1.748330e-006
3.218150e+000 -9.413935e-004 1.498597e-004 3.341148e+000 -2.263190e+001 1.669143e-006
3.218151e+000 -9.356896e-004 1.135553e-004 3.782556e+000 -2.269380e+001 1.601845e-006
3.218153e+000 -9.295129e-004 7.847621e-005 4.219332e+000 -2.273872e+001 1.544145e-006
3.218154e+000 -9.228860e-004 4.447429e-005 4.651844e+000 -2.276739e+001 1.494307e-006
3.218156e+000 -9.158262e-004 1.142733e-005 5.080326e+000 -2.278039e+001 1.451010e-006
3.218157e+000 -9.083472e-004 -2.076709e-005 5.504905e+000 -2.277818e+001 1.413242e-006
3.218159e+000 -9.004595e-004 -5.219601e-005 5.925629e+000 -2.276118e+001 1.380221e-006
3.218160e+000 -8.921709e-004 -8.293433e-005 6.342479e+000 -2.272974e+001 1.351331e-006
3.218161e+000 -8.834868e-004 -1.130472e-004 6.755390e+000 -2.268414e+001 1.326083e-006
3.218163e+000 -8.744109e-004 -1.425921e-004 7.164253e+000 -2.262467e+001 1.304087e-006
3.218164e+000 -8.649447e-004 -1.716201e-004 7.568931e+000 -2.255154e+001 1.285029e-006
3.218165e+000 -8.550885e-004 -2.001768e-004 7.969257e+000 -2.246500e+001 1.268654e-006
3.218166e+000 -8.448406e-004 -2.283038e-004 8.365047e+000 -2.236522e+001 1.254757e-006
3.218168e+000 -8.341982e-004 -2.560389e-004 8.756098e+000 -2.225241e+001 1.243172e-006
3.218169e+000 -8.231568e-004 -2.834171e-004 9.142194e+000 -2.212673e+001 1.233767e-006
3.218170e+000 -8.117105e-004 -3.104706e-004 9.523109e+000 -2.198835e+001 1.226438e-006
3.218171e+000 -7.998521e-004 -3.372299e-004 9.898609e+000 -2.183743e+001 1.221107e-006
3.218173e+000 -7.875727e-004 -3.637236e-004 1.026845e+001 -2.167412e+001 1.217717e-006
3.218174e+000 -7.748620e-004 -3.899788e-004 1.063239e+001 -2.149856e+001 1.216232e-006
3.218175e+000 -7.617124e-004 -4.160132e-004 1.099005e+001 -2.131095e+001 1.216233e-006
3.218176e+000 -7.481274e-004 -4.418208e-004 1.134076e+001 -2.111169e+001 1.216638e-006
3.218177e+000 -7.340935e-004 -4.674272e-004 1.168431e+001 -2.090096e+001 1.218934e-006
3.218179e+000 -7.195955e-004 -4.928572e-004 1.202046e+001 -2.067891e+001 1.223135e-006
3.218180e+000 -7.046162e-004 -5.181349e-004 1.234899e+001 -2.044571e+001 1.229272e-006
3.218181e+000 -6.891361e-004 -5.432842e-004 1.266967e+001 -2.020151e+001 1.237399e-006
3.218182e+000 -6.731334e-004 -5.683292e-004 1.298228e+001 -1.994644e+001 1.247590e-006
3.218184e+000 -6.565836e-004 -5.932939e-004 1.328658e+001 -1.968062e+001 1.259943e-006
3.218185e+000 -6.394589e-004 -6.182031e-004 1.358236e+001 -1.940416e+001 1.274583e-006
3.218186e+000 -6.217282e-004 -6.430821e-004 1.386938e+001 -1.911714e+001 1.291668e-006
