Solution of SBHB orbit

v_0 = 1.400000e+000, A = 0.500000, B = 0.500000, delta = 1.000000e-008

       t           rx             ry            vx             vy             2h
3.172447e+000 6.921373e-001 2.559658e+000 -4.820818e-002 2.015209e-001 1.028584e-001
3.274318e+000 6.874183e-001 2.579020e+000 -4.449204e-002 1.789715e-001 1.018710e-001
3.376197e+000 6.830614e-001 2.596195e+000 -4.109050e-002 1.585403e-001 1.018792e-001
3.478159e+000 6.790326e-001 2.611401e+000 -3.798161e-002 1.400417e-001 1.019620e-001
3.580968e+000 6.752769e-001 2.624918e+000 -3.512490e-002 1.231918e-001 1.028083e-001
3.685175e+000 6.717560e-001 2.636939e+000 -3.249213e-002 1.077911e-001 1.042076e-001
3.791212e+000 6.684416e-001 2.647608e+000 -3.006237e-002 9.368948e-002 1.060369e-001
3.899432e+000 6.653117e-001 2.657035e+000 -2.781924e-002 8.076926e-002 1.082193e-001
4.010137e+000 6.623485e-001 2.665309e+000 -2.574940e-002 6.893381e-002 1.107058e-001
4.123603e+000 6.595370e-001 2.672505e+000 -2.384156e-002 5.810117e-002 1.134653e-001
4.240082e+000 6.568641e-001 2.678684e+000 -2.208583e-002 4.819962e-002 1.164798e-001
4.359823e+000 6.543179e-001 2.683904e+000 -2.047328e-002 3.916489e-002 1.197407e-001
4.483070e+000 6.518875e-001 2.688213e+000 -1.899573e-002 3.093815e-002 1.232468e-001
4.610074e+000 6.495625e-001 2.691658e+000 -1.764548e-002 2.346480e-002 1.270035e-001
4.741095e+000 6.473328e-001 2.694279e+000 -1.641524e-002 1.669351e-002 1.310214e-001
4.876411e+000 6.451888e-001 2.696115e+000 -1.529803e-002 1.057567e-002 1.353163e-001
5.016320e+000 6.431208e-001 2.697200e+000 -1.428713e-002 5.064999e-003 1.399089e-001
5.161145e+000 6.411192e-001 2.697566e+000 -1.337604e-002 1.172424e-004 1.448249e-001
5.311240e+000 6.391744e-001 2.697243e+000 -1.255849e-002 -4.309968e-003 1.500952e-001
5.466997e+000 6.372766e-001 2.696257e+000 -1.182838e-002 -8.257236e-003 1.557565e-001
5.628849e+000 6.354161e-001 2.694629e+000 -1.117983e-002 -1.176347e-002 1.618518e-001
5.797280e+000 6.335826e-001 2.692379e+000 -1.060716e-002 -1.486591e-002 1.684314e-001
5.972834e+000 6.317659e-001 2.689523e+000 -1.010489e-002 -1.760021e-002 1.755542e-001
6.156124e+000 6.299551e-001 2.686070e+000 -9.667735e-003 -2.000040e-002 1.832898e-001
6.347844e+000 6.281389e-001 2.682029e+000 -9.290646e-003 -2.209896e-002 1.917197e-001
6.548785e+000 6.263055e-001 2.677399e+000 -8.968789e-003 -2.392681e-002 2.009409e-001
6.759853e+000 6.244422e-001 2.672176e+000 -8.697564e-003 -2.551334e-002 2.110689e-001
6.982097e+000 6.225353e-001 2.666348e+000 -8.472615e-003 -2.688645e-002 2.222431e-001
7.216730e+000 6.205697e-001 2.659895e+000 -8.289842e-003 -2.807261e-002 2.346335e-001
7.465179e+000 6.185290e-001 2.652789e+000 -8.145416e-003 -2.909691e-002 2.484491e-001
7.729131e+000 6.163944e-001 2.644988e+000 -8.035794e-003 -2.998309e-002 2.639513e-001
8.010602e+000 6.141443e-001 2.636437e+000 -7.957749e-003 -3.075373e-002 2.814711e-001
8.312039e+000 6.117538e-001 2.627061e+000 -7.908396e-003 -3.143028e-002 3.014370e-001
8.636454e+000 6.091927e-001 2.616764e+000 -7.885238e-003 -3.203334e-002 3.244153e-001
8.987633e+000 6.064240e-001 2.605415e+000 -7.886233e-003 -3.258287e-002 3.511789e-001
9.370456e+000 6.034011e-001 2.592841e+000 -7.909889e-003 -3.309869e-002 3.828236e-001
9.791445e+000 6.000622e-001 2.578799e+000 -7.955431e-003 -3.360113e-002 4.209885e-001
1.025976e+001 5.963212e-001 2.562942e+000 -8.023098e-003 -3.411235e-002 4.683163e-001
1.078931e+001 5.920489e-001 2.544732e+000 -8.114749e-003 -3.465899e-002 5.295490e-001
1.140396e+001 5.870249e-001 2.523238e+000 -8.235350e-003 -3.527860e-002 6.146448e-001
1.215323e+001 5.807945e-001 2.496521e+000 -8.397445e-003 -3.603881e-002 7.492708e-001
1.300504e+001 5.735573e-001 2.465445e+000 -8.597679e-003 -3.693251e-002 8.518155e-001
1.378101e+001 5.668107e-001 2.436458e+000 -8.793334e-003 -3.778697e-002 7.759681e-001
1.452258e+001 5.602169e-001 2.408120e+000 -8.992022e-003 -3.864710e-002 7.415669e-001
1.524133e+001 5.536812e-001 2.380029e+000 -9.196015e-003 -3.952684e-002 7.187528e-001
1.594158e+001 5.471688e-001 2.352037e+000 -9.406329e-003 -4.043227e-002 7.002483e-001
1.662513e+001 5.406655e-001 2.324083e+000 -9.623558e-003 -4.136673e-002 6.835524e-001
1.729284e+001 5.341655e-001 2.296142e+000 -9.848141e-003 -4.233246e-002 6.677074e-001
1.794516e+001 5.276663e-001 2.268205e+000 -1.008046e-002 -4.333129e-002 6.523261e-001
1.858241e+001 5.211667e-001 2.240266e+000 -1.032090e-002 -4.436492e-002 6.372464e-001
1.920481e+001 5.146662e-001 2.212324e+000 -1.056984e-002 -4.543504e-002 6.223992e-001
1.981256e+001 5.081648e-001 2.184377e+000 -1.082767e-002 -4.654336e-002 6.077545e-001
2.040586e+001 5.016623e-001 2.156426e+000 -1.109481e-002 -4.769168e-002 5.932989e-001
2.098489e+001 4.951588e-001 2.128470e+000 -1.137169e-002 -4.888189e-002 5.790264e-001
2.154982e+001 4.886542e-001 2.100510e+000 -1.165878e-002 -5.011598e-002 5.649342e-001
2.210084e+001 4.821488e-001 2.072546e+000 -1.195657e-002 -5.139605e-002 5.510210e-001
2.263813e+001 4.756426e-001 2.044578e+000 -1.226557e-002 -5.272430e-002 5.372860e-001
2.316186e+001 4.691356e-001 2.016608e+000 -1.258633e-002 -5.410309e-002 5.237288e-001
2.367221e+001 4.626281e-001 1.988635e+000 -1.291941e-002 -5.553488e-002 5.103491e-001
2.416935e+001 4.561202e-001 1.960660e+000 -1.326544e-002 -5.702230e-002 4.971467e-001
2.465348e+001 4.496120e-001 1.932684e+000 -1.362505e-002 -5.856812e-002 4.841213e-001
2.512475e+001 4.431038e-001 1.904708e+000 -1.399893e-002 -6.017526e-002 4.712727e-001
2.558335e+001 4.365957e-001 1.876733e+000 -1.438780e-002 -6.184685e-002 4.586006e-001
2.602945e+001 4.300880e-001 1.848759e+000 -1.479243e-002 -6.358616e-002 4.461047e-001
2.646324e+001 4.235809e-001 1.820788e+000 -1.521362e-002 -6.539668e-002 4.337848e-001
2.688488e+001 4.170749e-001 1.792822e+000 -1.565224e-002 -6.728210e-002 4.216407e-001
2.729455e+001 4.105701e-001 1.764860e+000 -1.610919e-002 -6.924632e-002 4.096719e-001
2.769243e+001 4.040670e-001 1.736906e+000 -1.658543e-002 -7.129349e-002 3.978782e-001
2.807869e+001 3.975659e-001 1.708961e+000 -1.708200e-002 -7.342799e-002 3.862592e-001
2.845350e+001 3.910675e-001 1.681027e+000 -1.759996e-002 -7.565448e-002 3.748146e-001
2.881705e+001 3.845720e-001 1.653106e+000 -1.814046e-002 -7.797788e-002 3.635440e-001
2.916949e+001 3.780803e-001 1.625201e+000 -1.870473e-002 -8.040340e-002 3.524471e-001
2.951102e+001 3.715928e-001 1.597314e+000 -1.929403e-002 -8.293657e-002 3.415235e-001
2.984179e+001 3.651103e-001 1.569449e+000 -1.990975e-002 -8.558325e-002 3.307729e-001
3.016199e+001 3.586336e-001 1.541608e+000 -2.055330e-002 -8.834962e-002 3.201948e-001
3.047177e+001 3.521636e-001 1.513796e+000 -2.122623e-002 -9.124225e-002 3.097890e-001
3.077133e+001 3.457011e-001 1.486017e+000 -2.193014e-002 -9.426805e-002 2.995551e-001
3.106082e+001 3.392473e-001 1.458275e+000 -2.266674e-002 -9.743435e-002 2.894928e-001
3.134042e+001 3.328033e-001 1.430575e+000 -2.343782e-002 -1.007489e-001 2.796018e-001
3.161031e+001 3.263704e-001 1.402923e+000 -2.424529e-002 -1.042198e-001 2.698819e-001
3.187064e+001 3.199500e-001 1.375324e+000 -2.509114e-002 -1.078558e-001 2.603330e-001
3.212159e+001 3.135435e-001 1.347786e+000 -2.597748e-002 -1.116658e-001 2.509550e-001
3.236334e+001 3.071528e-001 1.320315e+000 -2.690653e-002 -1.156594e-001 2.417478e-001
3.259605e+001 3.007797e-001 1.292920e+000 -2.788062e-002 -1.198465e-001 2.327116e-001
3.281990e+001 2.944260e-001 1.265608e+000 -2.890218e-002 -1.242378e-001 2.238465e-001
3.303505e+001 2.880940e-001 1.238390e+000 -2.997376e-002 -1.288440e-001 2.151529e-001
3.324168e+001 2.817861e-001 1.211275e+000 -3.109802e-002 -1.336767e-001 2.066313e-001
3.343997e+001 2.755047e-001 1.184274e+000 -3.227775e-002 -1.387479e-001 1.982824e-001
3.363007e+001 2.692526e-001 1.157398e+000 -3.351583e-002 -1.440698e-001 1.901070e-001
3.381218e+001 2.630326e-001 1.130662e+000 -3.481523e-002 -1.496554e-001 1.821063e-001
3.398646e+001 2.568480e-001 1.104076e+000 -3.617904e-002 -1.555178e-001 1.742815e-001
3.415310e+001 2.507019e-001 1.077657e+000 -3.761044e-002 -1.616708e-001 1.666341e-001
3.431226e+001 2.445979e-001 1.051419e+000 -3.911269e-002 -1.681283e-001 1.591661e-001
3.446414e+001 2.385397e-001 1.025377e+000 -4.068910e-002 -1.749046e-001 1.518793e-001
3.460892e+001 2.325311e-001 9.995490e-001 -4.234308e-002 -1.820143e-001 1.447761e-001
3.474678e+001 2.265761e-001 9.739510e-001 -4.407803e-002 -1.894721e-001 1.378589e-001
3.487791e+001 2.206788e-001 9.486010e-001 -4.589743e-002 -1.972929e-001 1.311304e-001
3.500250e+001 2.148434e-001 9.235173e-001 -4.780475e-002 -2.054916e-001 1.245934e-001
3.512075e+001 2.090742e-001 8.987181e-001 -4.980346e-002 -2.140832e-001 1.182510e-001
3.523286e+001 2.033755e-001 8.742221e-001 -5.189701e-002 -2.230824e-001 1.121060e-001
3.533902e+001 1.977517e-001 8.500476e-001 -5.408880e-002 -2.325040e-001 1.061614e-001
3.543944e+001 1.922069e-001 8.262129e-001 -5.638222e-002 -2.423624e-001 1.004201e-001
3.553432e+001 1.867452e-001 8.027357e-001 -5.878055e-002 -2.526718e-001 9.488459e-002
3.562388e+001 1.813707e-001 7.796328e-001 -6.128704e-002 -2.634461e-001 8.955730e-002
3.570832e+001 1.760870e-001 7.569204e-001 -6.390484e-002 -2.746988e-001 8.444011e-002
3.578785e+001 1.708975e-001 7.346134e-001 -6.663701e-002 -2.864432e-001 7.953439e-002
3.586270e+001 1.658056e-001 7.127252e-001 -6.948657e-002 -2.986922e-001 7.484094e-002
3.593306e+001 1.608138e-001 6.912679e-001 -7.245643e-002 -3.114584e-001 7.035986e-002
3.599915e+001 1.559247e-001 6.702517e-001 -7.554947e-002 -3.247540e-001 6.609050e-002
3.606118e+001 1.511401e-001 6.496849e-001 -7.876849e-002 -3.385911e-001 6.203138e-002
3.611936e+001 1.464616e-001 6.295742e-001 -8.211631e-002 -3.529819e-001 5.818018e-002
3.617389e+001 1.418903e-001 6.099240e-001 -8.559569e-002 -3.679382e-001 5.453372e-002
3.622498e+001 1.374267e-001 5.907368e-001 -8.920944e-002 -3.834722e-001 5.108795e-002
3.627282e+001 1.330709e-001 5.720132e-001 -9.296038e-002 -3.995958e-001 4.783800e-002
3.631760e+001 1.288227e-001 5.537520e-001 -9.685137e-002 -4.163215e-001 4.477820e-002
3.635950e+001 1.246813e-001 5.359501e-001 -1.008853e-001 -4.336618e-001 4.190216e-002
3.639870e+001 1.206458e-001 5.186031e-001 -1.050652e-001 -4.516293e-001 3.920285e-002
3.643537e+001 1.167147e-001 5.017053e-001 -1.093941e-001 -4.702371e-001 3.667268e-002
3.646968e+001 1.128865e-001 4.852496e-001 -1.138748e-001 -4.894978e-001 3.430363e-002
3.650176e+001 1.091595e-001 4.692286e-001 -1.185104e-001 -5.094241e-001 3.208733e-002
3.653178e+001 1.055316e-001 4.536341e-001 -1.233037e-001 -5.300282e-001 3.001523e-002
3.655986e+001 1.020010e-001 4.384576e-001 -1.282572e-001 -5.513215e-001 2.807867e-002
3.658613e+001 9.856573e-002 4.236908e-001 -1.333735e-001 -5.733139e-001 2.626904e-002
3.661070e+001 9.522385e-002 4.093255e-001 -1.386543e-001 -5.960141e-001 2.457792e-002
3.663370e+001 9.197358e-002 3.953540e-001 -1.441013e-001 -6.194283e-001 2.299715e-002
3.665522e+001 8.881323e-002 3.817690e-001 -1.497154e-001 -6.435605e-001 2.151897e-002
3.667536e+001 8.574126e-002 3.685640e-001 -1.554967e-001 -6.684119e-001 2.013610e-002
3.669420e+001 8.275627e-002 3.557329e-001 -1.614448e-001 -6.939804e-001 1.884179e-002
3.671183e+001 7.985697e-002 3.432700e-001 -1.675587e-001 -7.202612e-001 1.762984e-002
3.672832e+001 7.704218e-002 3.311705e-001 -1.738364e-001 -7.472462e-001 1.649465e-002
3.674375e+001 7.431076e-002 3.194293e-001 -1.802754e-001 -7.749248e-001 1.543112e-002
3.675819e+001 7.166165e-002 3.080419e-001 -1.868728e-001 -8.032839e-001 1.443469e-002
3.677169e+001 6.909374e-002 2.970036e-001 -1.936249e-001 -8.323085e-001 1.350119e-002
3.678432e+001 6.660593e-002 2.863096e-001 -2.005282e-001 -8.619824e-001 1.262684e-002
3.679613e+001 6.419705e-002 2.759549e-001 -2.075785e-001 -8.922887e-001 1.180813e-002
3.680717e+001 6.186586e-002 2.659342e-001 -2.147719e-001 -9.232100e-001 1.104183e-002
3.681749e+001 5.961107e-002 2.562418e-001 -2.221044e-001 -9.547293e-001 1.032485e-002
3.682715e+001 5.743126e-002 2.468718e-001 -2.295723e-001 -9.868303e-001 9.654302e-003
3.683617e+001 5.532500e-002 2.378179e-001 -2.371718e-001 -1.019498e+000 9.027421e-003
3.684462e+001 5.329073e-002 2.290734e-001 -2.448999e-001 -1.052717e+000 8.441569e-003
3.685251e+001 5.132687e-002 2.206316e-001 -2.527533e-001 -1.086475e+000 7.894229e-003
3.685989e+001 4.943175e-002 2.124854e-001 -2.607295e-001 -1.120762e+000 7.382999e-003
3.686680e+001 4.760368e-002 2.046273e-001 -2.688263e-001 -1.155566e+000 6.905596e-003
3.687326e+001 4.584092e-002 1.970500e-001 -2.770416e-001 -1.190880e+000 6.459851e-003
3.687930e+001 4.414172e-002 1.897459e-001 -2.853738e-001 -1.226697e+000 6.043711e-003
3.688496e+001 4.250430e-002 1.827073e-001 -2.938217e-001 -1.263010e+000 5.655237e-003
3.689025e+001 4.092686e-002 1.759266e-001 -3.023843e-001 -1.299817e+000 5.292602e-003
3.689520e+001 3.940761e-002 1.693960e-001 -3.110610e-001 -1.337115e+000 4.954088e-003
3.689984e+001 3.794476e-002 1.631079e-001 -3.198514e-001 -1.374901e+000 4.638083e-003
3.690418e+001 3.653654e-002 1.570545e-001 -3.287553e-001 -1.413174e+000 4.343073e-003
3.690825e+001 3.518118e-002 1.512284e-001 -3.377728e-001 -1.451937e+000 4.067643e-003
3.691206e+001 3.387694e-002 1.456221e-001 -3.469042e-001 -1.491189e+000 3.810471e-003
3.691563e+001 3.262209e-002 1.402280e-001 -3.561501e-001 -1.530933e+000 3.570318e-003
3.691898e+001 3.141494e-002 1.350390e-001 -3.655109e-001 -1.571171e+000 3.346030e-003
3.692212e+001 3.025383e-002 1.300479e-001 -3.749877e-001 -1.611907e+000 3.136529e-003
3.692506e+001 2.913714e-002 1.252477e-001 -3.845812e-001 -1.653146e+000 2.940812e-003
3.692781e+001 2.806326e-002 1.206316e-001 -3.942926e-001 -1.694891e+000 2.757940e-003
3.693040e+001 2.703066e-002 1.161929e-001 -4.041230e-001 -1.737147e+000 2.587043e-003
3.693283e+001 2.603780e-002 1.119251e-001 -4.140737e-001 -1.779921e+000 2.427306e-003
3.693511e+001 2.508323e-002 1.078218e-001 -4.241460e-001 -1.823217e+000 2.277972e-003
3.693725e+001 2.416550e-002 1.038768e-001 -4.343412e-001 -1.867042e+000 2.138338e-003
3.693925e+001 2.328322e-002 1.000843e-001 -4.446609e-001 -1.911402e+000 2.007746e-003
3.694114e+001 2.243505e-002 9.643841e-002 -4.551066e-001 -1.956303e+000 1.885586e-003
3.694291e+001 2.161967e-002 9.293348e-002 -4.656798e-001 -2.001753e+000 1.771289e-003
3.694457e+001 2.083583e-002 8.956409e-002 -4.763822e-001 -2.047758e+000 1.664327e-003
3.694614e+001 2.008231e-002 8.632501e-002 -4.872153e-001 -2.094324e+000 1.564206e-003
3.694761e+001 1.935791e-002 8.321114e-002 -4.981809e-001 -2.141461e+000 1.470469e-003
3.694899e+001 1.866150e-002 8.021759e-002 -5.092806e-001 -2.189173e+000 1.382688e-003
3.695029e+001 1.799198e-002 7.733962e-002 -5.205162e-001 -2.237470e+000 1.300466e-003
3.695152e+001 1.734829e-002 7.457268e-002 -5.318893e-001 -2.286358e+000 1.223434e-003
3.695267e+001 1.672941e-002 7.191238e-002 -5.434018e-001 -2.335846e+000 1.151247e-003
3.695375e+001 1.613435e-002 6.935448e-002 -5.550554e-001 -2.385939e+000 1.083584e-003
3.695477e+001 1.556217e-002 6.689492e-002 -5.668518e-001 -2.436647e+000 1.020149e-003
3.695573e+001 1.501195e-002 6.452977e-002 -5.787929e-001 -2.487976e+000 9.606609e-004
3.695664e+001 1.448282e-002 6.225527e-002 -5.908804e-001 -2.539935e+000 9.048626e-004
3.695749e+001 1.397393e-002 6.006779e-002 -6.031162e-001 -2.592532e+000 8.525125e-004
3.695829e+001 1.348448e-002 5.796385e-002 -6.155020e-001 -2.645773e+000 8.033857e-004
3.695905e+001 1.301369e-002 5.594012e-002 -6.280397e-001 -2.699667e+000 7.572729e-004
3.695976e+001 1.256080e-002 5.399337e-002 -6.407310e-001 -2.754221e+000 7.139787e-004
3.696044e+001 1.212511e-002 5.212052e-002 -6.535778e-001 -2.809444e+000 6.733213e-004
3.696107e+001 1.170592e-002 5.031861e-002 -6.665819e-001 -2.865343e+000 6.351308e-004
3.696167e+001 1.130257e-002 4.858480e-002 -6.797452e-001 -2.921926e+000 5.992491e-004
3.696224e+001 1.091444e-002 4.691636e-002 -6.930693e-001 -2.979200e+000 5.655286e-004
3.696277e+001 1.054090e-002 4.531068e-002 -7.065562e-001 -3.037175e+000 5.338315e-004
3.696327e+001 1.018137e-002 4.376524e-002 -7.202077e-001 -3.095856e+000 5.040293e-004
3.696375e+001 9.835299e-003 4.227763e-002 -7.340256e-001 -3.155253e+000 4.760021e-004
3.696420e+001 9.502145e-003 4.084554e-002 -7.480117e-001 -3.215373e+000 4.496381e-004
3.696462e+001 9.181393e-003 3.946677e-002 -7.621678e-001 -3.276225e+000 4.248324e-004
3.696503e+001 8.872548e-003 3.813919e-002 -7.764959e-001 -3.337815e+000 4.014877e-004
3.696541e+001 8.575137e-003 3.686075e-002 -7.909977e-001 -3.400151e+000 3.795127e-004
3.696576e+001 8.288707e-003 3.562951e-002 -8.056750e-001 -3.463243e+000 3.588222e-004
3.696610e+001 8.012820e-003 3.444359e-002 -8.205297e-001 -3.527096e+000 3.393365e-004
3.696642e+001 7.747059e-003 3.330120e-002 -8.355635e-001 -3.591721e+000 3.209812e-004
3.696673e+001 7.491025e-003 3.220063e-002 -8.507785e-001 -3.657123e+000 3.036869e-004
3.696702e+001 7.244334e-003 3.114021e-002 -8.661763e-001 -3.723311e+000 2.873882e-004
3.696729e+001 7.006617e-003 3.011837e-002 -8.817588e-001 -3.790293e+000 2.720246e-004
3.696755e+001 6.777521e-003 2.913359e-002 -8.975278e-001 -3.858078e+000 2.575389e-004
3.696779e+001 6.556710e-003 2.818441e-002 -9.134852e-001 -3.926672e+000 2.438779e-004
3.696802e+001 6.343858e-003 2.726946e-002 -9.296329e-001 -3.996083e+000 2.309917e-004
3.696824e+001 6.138655e-003 2.638738e-002 -9.459726e-001 -4.066320e+000 2.188337e-004
3.696845e+001 5.940802e-003 2.553690e-002 -9.625061e-001 -4.137391e+000 2.073601e-004
3.696864e+001 5.750015e-003 2.471679e-002 -9.792355e-001 -4.209303e+000 1.965300e-004
3.696883e+001 5.566019e-003 2.392587e-002 -9.961624e-001 -4.282064e+000 1.863050e-004
3.696901e+001 5.388551e-003 2.316301e-002 -1.013289e+000 -4.355683e+000 1.766492e-004
3.696917e+001 5.217360e-003 2.242714e-002 -1.030616e+000 -4.430167e+000 1.675288e-004
3.696933e+001 5.052205e-003 2.171721e-002 -1.048147e+000 -4.505524e+000 1.589124e-004
3.696948e+001 4.892852e-003 2.103222e-002 -1.065883e+000 -4.581763e+000 1.507703e-004
3.696963e+001 4.739081e-003 2.037123e-002 -1.083826e+000 -4.658890e+000 1.430748e-004
3.696976e+001 4.590679e-003 1.973331e-002 -1.101977e+000 -4.736915e+000 1.357997e-004
3.696989e+001 4.447440e-003 1.911759e-002 -1.120339e+000 -4.815845e+000 1.289206e-004
3.697001e+001 4.309169e-003 1.852323e-002 -1.138913e+000 -4.895689e+000 1.224146e-004
3.697013e+001 4.175678e-003 1.794941e-002 -1.157702e+000 -4.976453e+000 1.162602e-004
3.697024e+001 4.046787e-003 1.739536e-002 -1.176707e+000 -5.058147e+000 1.104371e-004
3.697034e+001 3.922321e-003 1.686033e-002 -1.195930e+000 -5.140778e+000 1.049264e-004
3.697044e+001 3.802115e-003 1.634362e-002 -1.215373e+000 -5.224355e+000 9.971018e-005
3.697054e+001 3.686010e-003 1.584454e-002 -1.235038e+000 -5.308885e+000 9.477173e-005
3.697063e+001 3.573852e-003 1.536242e-002 -1.254926e+000 -5.394377e+000 9.009528e-005
3.697072e+001 3.465495e-003 1.489664e-002 -1.275040e+000 -5.480839e+000 8.566603e-005
3.697080e+001 3.360797e-003 1.444659e-002 -1.295382e+000 -5.568278e+000 8.147006e-005
3.697087e+001 3.259624e-003 1.401169e-002 -1.315953e+000 -5.656704e+000 7.749430e-005
3.697095e+001 3.161844e-003 1.359138e-002 -1.336755e+000 -5.746124e+000 7.372643e-005
3.697102e+001 3.067334e-003 1.318512e-002 -1.357791e+000 -5.836546e+000 7.015486e-005
3.697108e+001 2.975973e-003 1.279240e-002 -1.379062e+000 -5.927980e+000 6.676870e-005
3.697115e+001 2.887646e-003 1.241272e-002 -1.400569e+000 -6.020432e+000 6.355771e-005
3.697121e+001 2.802243e-003 1.204561e-002 -1.422316e+000 -6.113911e+000 6.051221e-005
3.697127e+001 2.719658e-003 1.169061e-002 -1.444303e+000 -6.208426e+000 5.762312e-005
3.697132e+001 2.639788e-003 1.134729e-002 -1.466534e+000 -6.303984e+000 5.488189e-005
3.697137e+001 2.562535e-003 1.101521e-002 -1.489009e+000 -6.400595e+000 5.228044e-005
3.697142e+001 2.487806e-003 1.069398e-002 -1.511731e+000 -6.498265e+000 4.981118e-005
3.697147e+001 2.415508e-003 1.038321e-002 -1.534701e+000 -6.597005e+000 4.746695e-005
3.697152e+001 2.345557e-003 1.008252e-002 -1.557922e+000 -6.696821e+000 4.524099e-005
3.697156e+001 2.277867e-003 9.791551e-003 -1.581395e+000 -6.797723e+000 4.312696e-005
3.697160e+001 2.212359e-003 9.509960e-003 -1.605123e+000 -6.899719e+000 4.111884e-005
3.697164e+001 2.148955e-003 9.237413e-003 -1.629108e+000 -7.002818e+000 3.921098e-005
3.697168e+001 2.087581e-003 8.973592e-003 -1.653350e+000 -7.107027e+000 3.739805e-005
3.697171e+001 2.028164e-003 8.718188e-003 -1.677853e+000 -7.212355e+000 3.567500e-005
3.697175e+001 1.970638e-003 8.470906e-003 -1.702619e+000 -7.318811e+000 3.403708e-005
3.697178e+001 1.914934e-003 8.231462e-003 -1.727649e+000 -7.426403e+000 3.247981e-005
3.697181e+001 1.860991e-003 7.999582e-003 -1.752945e+000 -7.535140e+000 3.099895e-005
3.697184e+001 1.808746e-003 7.775003e-003 -1.778509e+000 -7.645030e+000 2.959051e-005
3.697187e+001 1.758140e-003 7.557471e-003 -1.804344e+000 -7.756082e+000 2.825070e-005
3.697189e+001 1.709117e-003 7.346744e-003 -1.830451e+000 -7.868305e+000 2.697596e-005
3.697192e+001 1.661623e-003 7.142587e-003 -1.856832e+000 -7.981707e+000 2.576292e-005
3.697195e+001 1.615604e-003 6.944773e-003 -1.883490e+000 -8.096296e+000 2.460839e-005
3.697197e+001 1.571011e-003 6.753086e-003 -1.910426e+000 -8.212082e+000 2.350937e-005
3.697199e+001 1.527794e-003 6.567316e-003 -1.937642e+000 -8.329074e+000 2.246299e-005
3.697201e+001 1.485907e-003 6.387262e-003 -1.965141e+000 -8.447279e+000 2.146658e-005
3.697203e+001 1.445305e-003 6.212731e-003 -1.992924e+000 -8.566707e+000 2.051759e-005
