Solution of SBHB orbit

v_0 = 4.000000e-001, A = 5.500000, B = 3.000000, delta = 1.000000e-008

       t           rx             ry            vx             vy             2h
3.807265e+000 1.570252e-001 3.831122e-002 -1.197986e+000 -2.896519e-001 4.704124e-003
3.811684e+000 1.516520e-001 3.701188e-002 -1.234552e+000 -2.985879e-001 4.418642e-003
3.815835e+000 1.464514e-001 3.575386e-002 -1.271820e+000 -3.076971e-001 4.150768e-003
3.819734e+000 1.414190e-001 3.453617e-002 -1.309783e+000 -3.169782e-001 3.899395e-003
3.823398e+000 1.365508e-001 3.335785e-002 -1.348436e+000 -3.264298e-001 3.663492e-003
3.826840e+000 1.318425e-001 3.221790e-002 -1.387772e+000 -3.360505e-001 3.442101e-003
3.830074e+000 1.272902e-001 3.111539e-002 -1.427782e+000 -3.458385e-001 3.234329e-003
3.833114e+000 1.228896e-001 3.004934e-002 -1.468461e+000 -3.557923e-001 3.039342e-003
3.835970e+000 1.186369e-001 2.901881e-002 -1.509800e+000 -3.659102e-001 2.856357e-003
3.838655e+000 1.145280e-001 2.802285e-002 -1.551792e+000 -3.761906e-001 2.684643e-003
3.841178e+000 1.105589e-001 2.706052e-002 -1.594431e+000 -3.866320e-001 2.523512e-003
3.843550e+000 1.067258e-001 2.613089e-002 -1.637709e+000 -3.972330e-001 2.372318e-003
3.845781e+000 1.030246e-001 2.523304e-002 -1.681622e+000 -4.079923e-001 2.230452e-003
3.847878e+000 9.945152e-002 2.436603e-002 -1.726163e+000 -4.189087e-001 2.097342e-003
3.849851e+000 9.600276e-002 2.352897e-002 -1.771329e+000 -4.299812e-001 1.972450e-003
3.851706e+000 9.267454e-002 2.272096e-002 -1.817114e+000 -4.412091e-001 1.855266e-003
3.853451e+000 8.946311e-002 2.194110e-002 -1.863516e+000 -4.525918e-001 1.745314e-003
3.855093e+000 8.636482e-002 2.118853e-002 -1.910533e+000 -4.641287e-001 1.642142e-003
3.856639e+000 8.337607e-002 2.046237e-002 -1.958162e+000 -4.758196e-001 1.545329e-003
3.858093e+000 8.049332e-002 1.976180e-002 -2.006403e+000 -4.876645e-001 1.454476e-003
3.859462e+000 7.771309e-002 1.908597e-002 -2.055255e+000 -4.996634e-001 1.369210e-003
3.860752e+000 7.503200e-002 1.843407e-002 -2.104719e+000 -5.118165e-001 1.289179e-003
3.861966e+000 7.244673e-002 1.780532e-002 -2.154796e+000 -5.241244e-001 1.214053e-003
3.863109e+000 6.995403e-002 1.719893e-002 -2.205487e+000 -5.365875e-001 1.143525e-003
3.864186e+000 6.755074e-002 1.661415e-002 -2.256795e+000 -5.492067e-001 1.077304e-003
3.865202e+000 6.523378e-002 1.605023e-002 -2.308722e+000 -5.619827e-001 1.015119e-003
3.866158e+000 6.300015e-002 1.550646e-002 -2.361272e+000 -5.749165e-001 9.567144e-004
3.867060e+000 6.084694e-002 1.498213e-002 -2.414449e+000 -5.880093e-001 9.018528e-004
3.867910e+000 5.877130e-002 1.447658e-002 -2.468256e+000 -6.012622e-001 8.503110e-004
3.868712e+000 5.677048e-002 1.398912e-002 -2.522699e+000 -6.146767e-001 8.018798e-004
3.869469e+000 5.484181e-002 1.351913e-002 -2.577782e+000 -6.282540e-001 7.563640e-004
3.870182e+000 5.298271e-002 1.306597e-002 -2.633510e+000 -6.419956e-001 7.135802e-004
3.870856e+000 5.119065e-002 1.262905e-002 -2.689890e+000 -6.559033e-001 6.733575e-004
3.871491e+000 4.946322e-002 1.220778e-002 -2.746926e+000 -6.699785e-001 6.355354e-004
3.872091e+000 4.779805e-002 1.180159e-002 -2.804626e+000 -6.842230e-001 5.999641e-004
3.872658e+000 4.619288e-002 1.140994e-002 -2.862996e+000 -6.986386e-001 5.665033e-004
3.873193e+000 4.464550e-002 1.103230e-002 -2.922041e+000 -7.132272e-001 5.350216e-004
3.873698e+000 4.315379e-002 1.066815e-002 -2.981770e+000 -7.279905e-001 5.053963e-004
3.874175e+000 4.171569e-002 1.031700e-002 -3.042188e+000 -7.429305e-001 4.775123e-004
3.874627e+000 4.032924e-002 9.978369e-003 -3.103303e+000 -7.580492e-001 4.512622e-004
3.875053e+000 3.899250e-002 9.651801e-003 -3.165122e+000 -7.733486e-001 4.265452e-004
3.875457e+000 3.770365e-002 9.336849e-003 -3.227652e+000 -7.888307e-001 4.032671e-004
3.875838e+000 3.646089e-002 9.033083e-003 -3.290902e+000 -8.044976e-001 3.813397e-004
3.876199e+000 3.526252e-002 8.740089e-003 -3.354877e+000 -8.203515e-001 3.606805e-004
3.876540e+000 3.410687e-002 8.457469e-003 -3.419587e+000 -8.363943e-001 3.412121e-004
3.876863e+000 3.299237e-002 8.184838e-003 -3.485038e+000 -8.526283e-001 3.228621e-004
3.877168e+000 3.191747e-002 7.921824e-003 -3.551238e+000 -8.690557e-001 3.055628e-004
3.877457e+000 3.088070e-002 7.668072e-003 -3.618196e+000 -8.856786e-001 2.892506e-004
3.877731e+000 2.988062e-002 7.423237e-003 -3.685918e+000 -9.024993e-001 2.738660e-004
3.877991e+000 2.891588e-002 7.186988e-003 -3.754414e+000 -9.195200e-001 2.593534e-004
3.878236e+000 2.798516e-002 6.959006e-003 -3.823690e+000 -9.367430e-001 2.456604e-004
3.878469e+000 2.708717e-002 6.738984e-003 -3.893756e+000 -9.541705e-001 2.327381e-004
3.878690e+000 2.622071e-002 6.526628e-003 -3.964618e+000 -9.718048e-001 2.205407e-004
3.878899e+000 2.538460e-002 6.321651e-003 -4.036285e+000 -9.896483e-001 2.090251e-004
3.879097e+000 2.457770e-002 6.123782e-003 -4.108765e+000 -1.007703e+000 1.981510e-004
3.879285e+000 2.379893e-002 5.932757e-003 -4.182067e+000 -1.025972e+000 1.878805e-004
3.879463e+000 2.304725e-002 5.748322e-003 -4.256197e+000 -1.044456e+000 1.781781e-004
3.879632e+000 2.232164e-002 5.570234e-003 -4.331165e+000 -1.063160e+000 1.690106e-004
3.879792e+000 2.162113e-002 5.398259e-003 -4.406979e+000 -1.082084e+000 1.603467e-004
3.879944e+000 2.094481e-002 5.232171e-003 -4.483646e+000 -1.101231e+000 1.521571e-004
3.880089e+000 2.029177e-002 5.071754e-003 -4.561176e+000 -1.120603e+000 1.444142e-004
3.880226e+000 1.966115e-002 4.916799e-003 -4.639575e+000 -1.140204e+000 1.370923e-004
3.880356e+000 1.905212e-002 4.767105e-003 -4.718853e+000 -1.160035e+000 1.301669e-004
3.880480e+000 1.846390e-002 4.622479e-003 -4.799017e+000 -1.180099e+000 1.236154e-004
3.880597e+000 1.789570e-002 4.482737e-003 -4.880077e+000 -1.200398e+000 1.174163e-004
3.880709e+000 1.734681e-002 4.347700e-003 -4.962039e+000 -1.220935e+000 1.115496e-004
3.880815e+000 1.681651e-002 4.217196e-003 -5.044913e+000 -1.241712e+000 1.059961e-004
3.880915e+000 1.630411e-002 4.091060e-003 -5.128707e+000 -1.262732e+000 1.007383e-004
3.881011e+000 1.580898e-002 3.969134e-003 -5.213429e+000 -1.283997e+000 9.575943e-005
3.881102e+000 1.533047e-002 3.851265e-003 -5.299087e+000 -1.305509e+000 9.104369e-005
3.881189e+000 1.486798e-002 3.737306e-003 -5.385689e+000 -1.327272e+000 8.657635e-005
3.881271e+000 1.442094e-002 3.627117e-003 -5.473245e+000 -1.349287e+000 8.234350e-005
3.881349e+000 1.398877e-002 3.520561e-003 -5.561761e+000 -1.371557e+000 7.833206e-005
3.881424e+000 1.357096e-002 3.417509e-003 -5.651248e+000 -1.394085e+000 7.452972e-005
3.881495e+000 1.316697e-002 3.317833e-003 -5.741712e+000 -1.416874e+000 7.092489e-005
3.881562e+000 1.277631e-002 3.221415e-003 -5.833162e+000 -1.439925e+000 6.750666e-005
3.881627e+000 1.239850e-002 3.128137e-003 -5.925607e+000 -1.463241e+000 6.426475e-005
3.881688e+000 1.203308e-002 3.037887e-003 -6.019056e+000 -1.486826e+000 6.118950e-005
3.881746e+000 1.167962e-002 2.950559e-003 -6.113515e+000 -1.510681e+000 5.827179e-005
3.881802e+000 1.133768e-002 2.866049e-003 -6.208995e+000 -1.534810e+000 5.550303e-005
3.881854e+000 1.100685e-002 2.784257e-003 -6.305503e+000 -1.559214e+000 5.287513e-005
3.881905e+000 1.068674e-002 2.705087e-003 -6.403047e+000 -1.583897e+000 5.038046e-005
3.881953e+000 1.037698e-002 2.628448e-003 -6.501637e+000 -1.608861e+000 4.801184e-005
3.881999e+000 1.007719e-002 2.554251e-003 -6.601280e+000 -1.634108e+000 4.576249e-005
3.882042e+000 9.787024e-003 2.482410e-003 -6.701985e+000 -1.659643e+000 4.362601e-005
3.882084e+000 9.506149e-003 2.412843e-003 -6.803761e+000 -1.685467e+000 4.159637e-005
3.882124e+000 9.234238e-003 2.345471e-003 -6.906616e+000 -1.711582e+000 3.966788e-005
3.882161e+000 8.970978e-003 2.280218e-003 -7.010558e+000 -1.737993e+000 3.783518e-005
3.882197e+000 8.716067e-003 2.217011e-003 -7.115596e+000 -1.764701e+000 3.609320e-005
3.882232e+000 8.469216e-003 2.155779e-003 -7.221739e+000 -1.791709e+000 3.443715e-005
3.882265e+000 8.230146e-003 2.096455e-003 -7.328995e+000 -1.819020e+000 3.286253e-005
3.882296e+000 7.998588e-003 2.038972e-003 -7.437372e+000 -1.846637e+000 3.136506e-005
3.882326e+000 7.774284e-003 1.983269e-003 -7.546880e+000 -1.874563e+000 2.994071e-005
3.882355e+000 7.556984e-003 1.929283e-003 -7.657526e+000 -1.902800e+000 2.858569e-005
3.882382e+000 7.346450e-003 1.876958e-003 -7.769320e+000 -1.931352e+000 2.729640e-005
3.882408e+000 7.142450e-003 1.826236e-003 -7.882270e+000 -1.960220e+000 2.606943e-005
3.882433e+000 6.944761e-003 1.777063e-003 -7.996384e+000 -1.989409e+000 2.490159e-005
3.882457e+000 6.753170e-003 1.729388e-003 -8.111672e+000 -2.018921e+000 2.378983e-005
3.882479e+000 6.567470e-003 1.683159e-003 -8.228142e+000 -2.048759e+000 2.273128e-005
3.882501e+000 6.387462e-003 1.638329e-003 -8.345802e+000 -2.078926e+000 2.172322e-005
3.882522e+000 6.212955e-003 1.594850e-003 -8.464661e+000 -2.109425e+000 2.076310e-005
3.882542e+000 6.043763e-003 1.552678e-003 -8.584729e+000 -2.140258e+000 1.984848e-005
3.882561e+000 5.879710e-003 1.511769e-003 -8.706013e+000 -2.171430e+000 1.897706e-005
3.882579e+000 5.720624e-003 1.472082e-003 -8.828522e+000 -2.202942e+000 1.814666e-005
3.882596e+000 5.566339e-003 1.433575e-003 -8.952266e+000 -2.234798e+000 1.735523e-005
3.882613e+000 5.416696e-003 1.396211e-003 -9.077252e+000 -2.267001e+000 1.660081e-005
3.882629e+000 5.271541e-003 1.359951e-003 -9.203491e+000 -2.299554e+000 1.588157e-005
3.882644e+000 5.130727e-003 1.324760e-003 -9.330990e+000 -2.332460e+000 1.519574e-005
3.882658e+000 4.994111e-003 1.290603e-003 -9.459758e+000 -2.365723e+000 1.454169e-005
3.882672e+000 4.861555e-003 1.257445e-003 -9.589805e+000 -2.399345e+000 1.391782e-005
3.882686e+000 4.732926e-003 1.225255e-003 -9.721138e+000 -2.433329e+000 1.332267e-005
3.882698e+000 4.608097e-003 1.194001e-003 -9.853768e+000 -2.467680e+000 1.275481e-005
3.882711e+000 4.486943e-003 1.163654e-003 -9.987702e+000 -2.502399e+000 1.221292e-005
3.882722e+000 4.369345e-003 1.134183e-003 -1.012295e+001 -2.537490e+000 1.169573e-005
3.882734e+000 4.255190e-003 1.105561e-003 -1.025952e+001 -2.572957e+000 1.120203e-005
3.882744e+000 4.144364e-003 1.077761e-003 -1.039742e+001 -2.608803e+000 1.073069e-005
3.882755e+000 4.036763e-003 1.050756e-003 -1.053667e+001 -2.645030e+000 1.028063e-005
3.882764e+000 3.932282e-003 1.024522e-003 -1.067726e+001 -2.681643e+000 9.850818e-006
3.882774e+000 3.830821e-003 9.990331e-004 -1.081921e+001 -2.718645e+000 9.440288e-006
3.882783e+000 3.732285e-003 9.742668e-004 -1.096253e+001 -2.756039e+000 9.048115e-006
3.882792e+000 3.636580e-003 9.502001e-004 -1.110722e+001 -2.793828e+000 8.673423e-006
3.882800e+000 3.543617e-003 9.268110e-004 -1.125330e+001 -2.832016e+000 8.315382e-006
3.882808e+000 3.453309e-003 9.040782e-004 -1.140078e+001 -2.870606e+000 7.973200e-006
3.882816e+000 3.365573e-003 8.819814e-004 -1.154966e+001 -2.909602e+000 7.646128e-006
3.882823e+000 3.280328e-003 8.605007e-004 -1.169995e+001 -2.949007e+000 7.333455e-006
3.882830e+000 3.197496e-003 8.396171e-004 -1.185167e+001 -2.988825e+000 7.034504e-006
3.882837e+000 3.117001e-003 8.193120e-004 -1.200481e+001 -3.029060e+000 6.748631e-006
3.882843e+000 3.038770e-003 7.995677e-004 -1.215940e+001 -3.069714e+000 6.475226e-006
3.882849e+000 2.962735e-003 7.803669e-004 -1.231543e+001 -3.110792e+000 6.213709e-006
3.882855e+000 2.888826e-003 7.616929e-004 -1.247293e+001 -3.152296e+000 5.963527e-006
3.882861e+000 2.816978e-003 7.435296e-004 -1.263189e+001 -3.194232e+000 5.724158e-006
3.882867e+000 2.747127e-003 7.258616e-004 -1.279233e+001 -3.236602e+000 5.495101e-006
3.882872e+000 2.679212e-003 7.086737e-004 -1.295426e+001 -3.279410e+000 5.275882e-006
3.882877e+000 2.613175e-003 6.919514e-004 -1.311768e+001 -3.322659e+000 5.066050e-006
3.882882e+000 2.548957e-003 6.756807e-004 -1.328261e+001 -3.366355e+000 4.865177e-006
3.882886e+000 2.486504e-003 6.598479e-004 -1.344905e+001 -3.410500e+000 4.672853e-006
3.882891e+000 2.425761e-003 6.444400e-004 -1.361701e+001 -3.455097e+000 4.488691e-006
3.882895e+000 2.366678e-003 6.294442e-004 -1.378651e+001 -3.500152e+000 4.312320e-006
3.882899e+000 2.309204e-003 6.148482e-004 -1.395755e+001 -3.545668e+000 4.143388e-006
3.882903e+000 2.253290e-003 6.006401e-004 -1.413015e+001 -3.591649e+000 3.981560e-006
3.882907e+000 2.198890e-003 5.868085e-004 -1.430430e+001 -3.638098e+000 3.826518e-006
3.882911e+000 2.145959e-003 5.733421e-004 -1.448003e+001 -3.685020e+000 3.677958e-006
3.882914e+000 2.094453e-003 5.602303e-004 -1.465733e+001 -3.732419e+000 3.535589e-006
3.882918e+000 2.044329e-003 5.474626e-004 -1.483623e+001 -3.780298e+000 3.399137e-006
3.882921e+000 1.995547e-003 5.350289e-004 -1.501672e+001 -3.828662e+000 3.268339e-006
3.882924e+000 1.948066e-003 5.229195e-004 -1.519882e+001 -3.877515e+000 3.142946e-006
3.882927e+000 1.901849e-003 5.111249e-004 -1.538254e+001 -3.926861e+000 3.022717e-006
3.882930e+000 1.856858e-003 4.996360e-004 -1.556789e+001 -3.976704e+000 2.907426e-006
3.882933e+000 1.813057e-003 4.884439e-004 -1.575488e+001 -4.027048e+000 2.796858e-006
3.882936e+000 1.770412e-003 4.775400e-004 -1.594351e+001 -4.077897e+000 2.690803e-006
3.882938e+000 1.728889e-003 4.669161e-004 -1.613380e+001 -4.129257e+000 2.589067e-006
3.882941e+000 1.688455e-003 4.565641e-004 -1.632576e+001 -4.181130e+000 2.491462e-006
3.882943e+000 1.649079e-003 4.464763e-004 -1.651939e+001 -4.233521e+000 2.397807e-006
3.882945e+000 1.610729e-003 4.366450e-004 -1.671471e+001 -4.286435e+000 2.307933e-006
3.882948e+000 1.573378e-003 4.270631e-004 -1.691172e+001 -4.339877e+000 2.221676e-006
3.882950e+000 1.536995e-003 4.177233e-004 -1.711043e+001 -4.393849e+000 2.138881e-006
3.882952e+000 1.501552e-003 4.086190e-004 -1.731087e+001 -4.448358e+000 2.059400e-006
3.882954e+000 1.467025e-003 3.997433e-004 -1.751302e+001 -4.503406e+000 1.983091e-006
3.882956e+000 1.433385e-003 3.910900e-004 -1.771691e+001 -4.559000e+000 1.909817e-006
3.882958e+000 1.400608e-003 3.826527e-004 -1.792255e+001 -4.615143e+000 1.839452e-006
3.882959e+000 1.368669e-003 3.744254e-004 -1.812993e+001 -4.671840e+000 1.771870e-006
3.882961e+000 1.337545e-003 3.664023e-004 -1.833908e+001 -4.729096e+000 1.706956e-006
3.882963e+000 1.307212e-003 3.585777e-004 -1.855001e+001 -4.786915e+000 1.644595e-006
3.882964e+000 1.277649e-003 3.509460e-004 -1.876272e+001 -4.845301e+000 1.584681e-006
3.882966e+000 1.248834e-003 3.435021e-004 -1.897722e+001 -4.904261e+000 1.527111e-006
3.882967e+000 1.220745e-003 3.362406e-004 -1.919352e+001 -4.963798e+000 1.471788e-006
3.882969e+000 1.193364e-003 3.291565e-004 -1.941163e+001 -5.023917e+000 1.418617e-006
3.882970e+000 1.166669e-003 3.222451e-004 -1.963157e+001 -5.084624e+000 1.367509e-006
3.882971e+000 1.140642e-003 3.155015e-004 -1.985334e+001 -5.145923e+000 1.318379e-006
3.882973e+000 1.115264e-003 3.089213e-004 -2.007696e+001 -5.207818e+000 1.271145e-006
3.882974e+000 1.090518e-003 3.024999e-004 -2.030242e+001 -5.270316e+000 1.225729e-006
3.882975e+000 1.066386e-003 2.962331e-004 -2.052975e+001 -5.333420e+000 1.182055e-006
3.882976e+000 1.042852e-003 2.901166e-004 -2.075895e+001 -5.397136e+000 1.140053e-006
3.882977e+000 1.019898e-003 2.841466e-004 -2.099004e+001 -5.461470e+000 1.099654e-006
3.882978e+000 9.975090e-004 2.783189e-004 -2.122301e+001 -5.526426e+000 1.060793e-006
3.882979e+000 9.756700e-004 2.726298e-004 -2.145789e+001 -5.592009e+000 1.023406e-006
3.882980e+000 9.543656e-004 2.670756e-004 -2.169468e+001 -5.658225e+000 9.874355e-007
3.882981e+000 9.335815e-004 2.616527e-004 -2.193340e+001 -5.725078e+000 9.528230e-007
3.882982e+000 9.133036e-004 2.563576e-004 -2.217405e+001 -5.792575e+000 9.195136e-007
3.882983e+000 8.935183e-004 2.511870e-004 -2.241664e+001 -5.860720e+000 8.874551e-007
3.882984e+000 8.742123e-004 2.461374e-004 -2.266118e+001 -5.929520e+000 8.565972e-007
3.882985e+000 8.553728e-004 2.412059e-004 -2.290769e+001 -5.998978e+000 8.268922e-007
3.882986e+000 8.369872e-004 2.363891e-004 -2.315617e+001 -6.069101e+000 7.982936e-007
3.882986e+000 8.190436e-004 2.316842e-004 -2.340663e+001 -6.139895e+000 7.707575e-007
3.882987e+000 8.015302e-004 2.270883e-004 -2.365909e+001 -6.211365e+000 7.442419e-007
3.882988e+000 7.844354e-004 2.225984e-004 -2.391355e+001 -6.283516e+000 7.187062e-007
3.882989e+000 7.677484e-004 2.182118e-004 -2.417003e+001 -6.356354e+000 6.941118e-007
3.882989e+000 7.514582e-004 2.139259e-004 -2.442853e+001 -6.429885e+000 6.704217e-007
3.882990e+000 7.355545e-004 2.097381e-004 -2.468906e+001 -6.504115e+000 6.476002e-007
3.882990e+000 7.200272e-004 2.056458e-004 -2.495164e+001 -6.579049e+000 6.256132e-007
3.882991e+000 7.048663e-004 2.016465e-004 -2.521628e+001 -6.654693e+000 6.044281e-007
3.882992e+000 6.900623e-004 1.977379e-004 -2.548298e+001 -6.731053e+000 5.840140e-007
3.882992e+000 6.756059e-004 1.939177e-004 -2.575176e+001 -6.808136e+000 5.643405e-007
3.882993e+000 6.614881e-004 1.901837e-004 -2.602262e+001 -6.885947e+000 5.453790e-007
3.882993e+000 6.477001e-004 1.865335e-004 -2.629558e+001 -6.964491e+000 5.271021e-007
