Solution of SBHB orbit

v_0 = 1.200000e+000, A = 0.500000, B = 0.500000, delta = 1.000000e-008

       t           rx             ry            vx             vy             2h
1.475770e+001 1.897748e-001 5.417642e-001 -1.396086e-001 -3.985439e-001 4.566472e-002
1.480043e+001 1.836863e-001 5.243833e-001 -1.454320e-001 -4.151687e-001 4.273497e-002
1.484042e+001 1.777527e-001 5.074446e-001 -1.514670e-001 -4.323975e-001 3.998410e-002
1.487782e+001 1.719722e-001 4.909428e-001 -1.577180e-001 -4.502430e-001 3.740467e-002
1.491281e+001 1.663426e-001 4.748716e-001 -1.641894e-001 -4.687176e-001 3.498877e-002
1.494554e+001 1.608612e-001 4.592238e-001 -1.708854e-001 -4.878335e-001 3.272814e-002
1.497615e+001 1.555255e-001 4.439915e-001 -1.778103e-001 -5.076028e-001 3.061424e-002
1.500479e+001 1.503325e-001 4.291668e-001 -1.849680e-001 -5.280366e-001 2.863845e-002
1.503158e+001 1.452793e-001 4.147415e-001 -1.923621e-001 -5.491452e-001 2.679212e-002
1.505665e+001 1.403633e-001 4.007075e-001 -1.999956e-001 -5.709373e-001 2.506678e-002
1.508011e+001 1.355818e-001 3.870573e-001 -2.078709e-001 -5.934198e-001 2.345416e-002
1.510205e+001 1.309321e-001 3.737836e-001 -2.159896e-001 -6.165971e-001 2.194639e-002
1.512259e+001 1.264120e-001 3.608800e-001 -2.243524e-001 -6.404712e-001 2.053603e-002
1.514180e+001 1.220194e-001 3.483402e-001 -2.329589e-001 -6.650411e-001 1.921617e-002
1.515978e+001 1.177524e-001 3.361589e-001 -2.418077e-001 -6.903029e-001 1.798044e-002
1.517661e+001 1.136092e-001 3.243310e-001 -2.508966e-001 -7.162496e-001 1.682308e-002
1.519235e+001 1.095881e-001 3.128518e-001 -2.602219e-001 -7.428717e-001 1.573883e-002
1.520707e+001 1.056876e-001 3.017167e-001 -2.697797e-001 -7.701572e-001 1.472298e-002
1.522084e+001 1.019060e-001 2.909212e-001 -2.795648e-001 -7.980920e-001 1.377126e-002
1.523372e+001 9.824179e-002 2.804607e-001 -2.895721e-001 -8.266607e-001 1.287977e-002
1.524577e+001 9.469324e-002 2.703304e-001 -2.997957e-001 -8.558471e-001 1.204494e-002
1.525703e+001 9.125860e-002 2.605253e-001 -3.102298e-001 -8.856343e-001 1.126345e-002
1.526756e+001 8.793599e-002 2.510400e-001 -3.208685e-001 -9.160059e-001 1.053217e-002
1.527741e+001 8.472341e-002 2.418688e-001 -3.317063e-001 -9.469457e-001 9.848170e-003
1.528662e+001 8.161877e-002 2.330058e-001 -3.427378e-001 -9.784386e-001 9.208641e-003
1.529523e+001 7.861985e-002 2.244446e-001 -3.539580e-001 -1.010470e+000 8.610908e-003
1.530328e+001 7.572435e-002 2.161786e-001 -3.653626e-001 -1.043028e+000 8.052421e-003
1.531081e+001 7.292988e-002 2.082010e-001 -3.769473e-001 -1.076100e+000 7.530742e-003
1.531786e+001 7.023397e-002 2.005048e-001 -3.887088e-001 -1.109677e+000 7.043555e-003
