Solution of SBHB orbit

v_0 = 1.600000e+000, A = 1.000000, B = 1.000000, delta = 1.000000e-008

       t           rx             ry            vx             vy             2h
7.295901e+000 6.909151e-001 2.727002e+000 -8.128845e-003 -2.697465e-002 2.483035e-001
7.559652e+000 6.887825e-001 2.719769e+000 -8.047652e-003 -2.784039e-002 2.637504e-001
7.840845e+000 6.865281e-001 2.711832e+000 -7.991801e-003 -2.858635e-002 2.811934e-001
8.141893e+000 6.841277e-001 2.703126e+000 -7.959124e-003 -2.923367e-002 3.010486e-001
8.465756e+000 6.815525e-001 2.693563e+000 -7.947761e-003 -2.980246e-002 3.238622e-001
8.816126e+000 6.787669e-001 2.683029e+000 -7.956214e-003 -3.031202e-002 3.503704e-001
9.197726e+000 6.757261e-001 2.671370e+000 -7.983429e-003 -3.078114e-002 3.815998e-001
9.616776e+000 6.723716e-001 2.658375e+000 -8.028925e-003 -3.122863e-002 4.190505e-001
1.008184e+001 6.686232e-001 2.643747e+000 -8.093021e-003 -3.167429e-002 4.650604e-001
1.060546e+001 6.643639e-001 2.627038e+000 -8.177277e-003 -3.214057e-002 5.236269e-001
1.120806e+001 6.594042e-001 2.607514e+000 -8.285494e-003 -3.265665e-002 6.026011e-001
1.192905e+001 6.533803e-001 2.583749e+000 -8.426568e-003 -3.326974e-002 7.209838e-001
1.286094e+001 6.454370e-001 2.552369e+000 -8.623601e-003 -3.408091e-002 9.318923e-001
1.370884e+001 6.380445e-001 2.523148e+000 -8.815610e-003 -3.485226e-002 8.479013e-001
1.451191e+001 6.308882e-001 2.494853e+000 -9.008483e-003 -3.562001e-002 8.030704e-001
1.528874e+001 6.238143e-001 2.466881e+000 -9.205695e-003 -3.640212e-002 7.768267e-001
1.604554e+001 6.167713e-001 2.439031e+000 -9.408582e-003 -3.720546e-002 7.568048e-001
1.678474e+001 6.097399e-001 2.411226e+000 -9.617825e-003 -3.803339e-002 7.391916e-001
1.750736e+001 6.027125e-001 2.383436e+000 -9.833871e-003 -3.888798e-002 7.226267e-001
1.821395e+001 5.956858e-001 2.355649e+000 -1.005709e-002 -3.977080e-002 7.065903e-001
1.890483e+001 5.886587e-001 2.327860e+000 -1.028782e-002 -4.068330e-002 6.908762e-001
1.958023e+001 5.816304e-001 2.300067e+000 -1.052641e-002 -4.162685e-002 6.754009e-001
2.024036e+001 5.746009e-001 2.272269e+000 -1.077323e-002 -4.260288e-002 6.601296e-001
2.088541e+001 5.675701e-001 2.244465e+000 -1.102863e-002 -4.361287e-002 6.450479e-001
2.151556e+001 5.605380e-001 2.216656e+000 -1.129301e-002 -4.465838e-002 6.301494e-001
2.213099e+001 5.535045e-001 2.188842e+000 -1.156678e-002 -4.574102e-002 6.154315e-001
2.273188e+001 5.464697e-001 2.161023e+000 -1.185038e-002 -4.686252e-002 6.008928e-001
2.331841e+001 5.394337e-001 2.133199e+000 -1.214427e-002 -4.802469e-002 5.865329e-001
2.389077e+001 5.323967e-001 2.105371e+000 -1.244892e-002 -4.922944e-002 5.723512e-001
2.444911e+001 5.253585e-001 2.077539e+000 -1.276485e-002 -5.047880e-002 5.583477e-001
2.499363e+001 5.183195e-001 2.049703e+000 -1.309260e-002 -5.177489e-002 5.445220e-001
2.552451e+001 5.112796e-001 2.021863e+000 -1.343274e-002 -5.311998e-002 5.308742e-001
2.604191e+001 5.042391e-001 1.994021e+000 -1.378587e-002 -5.451644e-002 5.174039e-001
2.654602e+001 4.971980e-001 1.966178e+000 -1.415263e-002 -5.596680e-002 5.041110e-001
2.703702e+001 4.901566e-001 1.938332e+000 -1.453370e-002 -5.747373e-002 4.909953e-001
2.751508e+001 4.831151e-001 1.910486e+000 -1.492978e-002 -5.904004e-002 4.780565e-001
2.798037e+001 4.760736e-001 1.882640e+000 -1.534163e-002 -6.066872e-002 4.652946e-001
2.843308e+001 4.690324e-001 1.854796e+000 -1.577006e-002 -6.236294e-002 4.527091e-001
2.887338e+001 4.619918e-001 1.826954e+000 -1.621590e-002 -6.412603e-002 4.402999e-001
2.930145e+001 4.549521e-001 1.799115e+000 -1.668005e-002 -6.596154e-002 4.280667e-001
2.971746e+001 4.479137e-001 1.771282e+000 -1.716347e-002 -6.787321e-002 4.160091e-001
3.012158e+001 4.408769e-001 1.743455e+000 -1.766715e-002 -6.986502e-002 4.041270e-001
3.051400e+001 4.338421e-001 1.715636e+000 -1.819216e-002 -7.194117e-002 3.924199e-001
3.089489e+001 4.268100e-001 1.687827e+000 -1.873962e-002 -7.410612e-002 3.808876e-001
3.126442e+001 4.197809e-001 1.660030e+000 -1.931073e-002 -7.636457e-002 3.695297e-001
3.162277e+001 4.127555e-001 1.632248e+000 -1.990674e-002 -7.872152e-002 3.583458e-001
3.197010e+001 4.057344e-001 1.604483e+000 -2.052900e-002 -8.118225e-002 3.473357e-001
3.230660e+001 3.987185e-001 1.576739e+000 -2.117891e-002 -8.375234e-002 3.364990e-001
3.263244e+001 3.917084e-001 1.549017e+000 -2.185798e-002 -8.643771e-002 3.258354e-001
3.294778e+001 3.847052e-001 1.521323e+000 -2.256777e-002 -8.924460e-002 3.153445e-001
3.325281e+001 3.777097e-001 1.493659e+000 -2.330996e-002 -9.217961e-002 3.050261e-001
3.354769e+001 3.707231e-001 1.466030e+000 -2.408632e-002 -9.524972e-002 2.948798e-001
3.383259e+001 3.637466e-001 1.438442e+000 -2.489869e-002 -9.846228e-002 2.849055e-001
3.410769e+001 3.567815e-001 1.410898e+000 -2.574905e-002 -1.018250e-001 2.751030e-001
3.437317e+001 3.498293e-001 1.383405e+000 -2.663946e-002 -1.053462e-001 2.654720e-001
3.462918e+001 3.428915e-001 1.355970e+000 -2.757208e-002 -1.090342e-001 2.560127e-001
3.487590e+001 3.359699e-001 1.328598e+000 -2.854921e-002 -1.128983e-001 2.467250e-001
3.511351e+001 3.290665e-001 1.301299e+000 -2.957322e-002 -1.169478e-001 2.376090e-001
3.534218e+001 3.221831e-001 1.274078e+000 -3.064662e-002 -1.211925e-001 2.286650e-001
3.556207e+001 3.153222e-001 1.246947e+000 -3.177203e-002 -1.256430e-001 2.198934e-001
3.577337e+001 3.084861e-001 1.219913e+000 -3.295218e-002 -1.303099e-001 2.112947e-001
3.597624e+001 3.016774e-001 1.192988e+000 -3.418990e-002 -1.352045e-001 2.028697e-001
3.617086e+001 2.948989e-001 1.166183e+000 -3.548813e-002 -1.403384e-001 1.946193e-001
3.635740e+001 2.881537e-001 1.139508e+000 -3.684993e-002 -1.457236e-001 1.865445e-001
3.653605e+001 2.814450e-001 1.112979e+000 -3.827842e-002 -1.513726e-001 1.786467e-001
3.670697e+001 2.747760e-001 1.086606e+000 -3.977684e-002 -1.572981e-001 1.709275e-001
3.687036e+001 2.681506e-001 1.060406e+000 -4.134849e-002 -1.635132e-001 1.633885e-001
3.702639e+001 2.615723e-001 1.034392e+000 -4.299674e-002 -1.700313e-001 1.560319e-001
3.717525e+001 2.550452e-001 1.008580e+000 -4.472501e-002 -1.768658e-001 1.488597e-001
3.731713e+001 2.485734e-001 9.829875e-001 -4.653678e-002 -1.840304e-001 1.418744e-001
3.745221e+001 2.421611e-001 9.576300e-001 -4.843553e-002 -1.915391e-001 1.350784e-001
3.758068e+001 2.358127e-001 9.325249e-001 -5.042476e-002 -1.994055e-001 1.284745e-001
3.770275e+001 2.295325e-001 9.076898e-001 -5.250796e-002 -2.076435e-001 1.220653e-001
3.781860e+001 2.233250e-001 8.831423e-001 -5.468858e-002 -2.162668e-001 1.158535e-001
3.792844e+001 2.171947e-001 8.588998e-001 -5.697004e-002 -2.252889e-001 1.098416e-001
3.803247e+001 2.111459e-001 8.349799e-001 -5.935571e-002 -2.347231e-001 1.040321e-001
3.813090e+001 2.051831e-001 8.113997e-001 -6.184886e-002 -2.445823e-001 9.842707e-002
3.822393e+001 1.993103e-001 7.881756e-001 -6.445270e-002 -2.548792e-001 9.302833e-002
3.831177e+001 1.935316e-001 7.653236e-001 -6.717031e-002 -2.656261e-001 8.783722e-002
3.839462e+001 1.878507e-001 7.428588e-001 -7.000470e-002 -2.768347e-001 8.285458e-002
3.847270e+001 1.822713e-001 7.207949e-001 -7.295874e-002 -2.885165e-001 7.808066e-002
3.854622e+001 1.767966e-001 6.991449e-001 -7.603521e-002 -3.006824e-001 7.351504e-002
3.861537e+001 1.714294e-001 6.779204e-001 -7.923676e-002 -3.133430e-001 6.915663e-002
3.868038e+001 1.661724e-001 6.571312e-001 -8.256593e-002 -3.265083e-001 6.500362e-002
3.874143e+001 1.610276e-001 6.367862e-001 -8.602517e-002 -3.401879e-001 6.105348e-002
3.879873e+001 1.559969e-001 6.168923e-001 -8.961685e-002 -3.543913e-001 5.730297e-002
3.885248e+001 1.510817e-001 5.974551e-001 -9.334324e-002 -3.691273e-001 5.374814e-002
3.890287e+001 1.462830e-001 5.784784e-001 -9.720656e-002 -3.844049e-001 5.038444e-002
3.895007e+001 1.416013e-001 5.599646e-001 -1.012090e-001 -4.002325e-001 4.720669e-002
3.899428e+001 1.370369e-001 5.419145e-001 -1.053526e-001 -4.166185e-001 4.420921e-002
3.903567e+001 1.325895e-001 5.243274e-001 -1.096396e-001 -4.335714e-001 4.138587e-002
3.907440e+001 1.282588e-001 5.072013e-001 -1.140720e-001 -4.510994e-001 3.873013e-002
3.911063e+001 1.240437e-001 4.905329e-001 -1.186519e-001 -4.692108e-001 3.623516e-002
3.914453e+001 1.199433e-001 4.743178e-001 -1.233815e-001 -4.879141e-001 3.389391e-002
3.917623e+001 1.159561e-001 4.585504e-001 -1.282629e-001 -5.072176e-001 3.169916e-002
3.920587e+001 1.120805e-001 4.432243e-001 -1.332982e-001 -5.271299e-001 2.964360e-002
3.923359e+001 1.083147e-001 4.283324e-001 -1.384896e-001 -5.476592e-001 2.771991e-002
3.925951e+001 1.046568e-001 4.138669e-001 -1.438391e-001 -5.688141e-001 2.592078e-002
3.928375e+001 1.011046e-001 3.998196e-001 -1.493489e-001 -5.906027e-001 2.423902e-002
3.930642e+001 9.765592e-002 3.861819e-001 -1.550210e-001 -6.130328e-001 2.266757e-002
3.932762e+001 9.430866e-002 3.729451e-001 -1.608571e-001 -6.361119e-001 2.119958e-002
3.934744e+001 9.106055e-002 3.601004e-001 -1.668590e-001 -6.598465e-001 1.982840e-002
3.936599e+001 8.790939e-002 3.476391e-001 -1.730281e-001 -6.842425e-001 1.854768e-002
3.938334e+001 8.485299e-002 3.355525e-001 -1.793657e-001 -7.093047e-001 1.735134e-002
3.939958e+001 8.188923e-002 3.238323e-001 -1.858727e-001 -7.350364e-001 1.623364e-002
3.941477e+001 7.901605e-002 3.124702e-001 -1.925494e-001 -7.614396e-001 1.518918e-002
3.942898e+001 7.623145e-002 3.014585e-001 -1.993960e-001 -7.885147e-001 1.421291e-002
3.944228e+001 7.353350e-002 2.907894e-001 -2.064122e-001 -8.162603e-001 1.330013e-002
3.945473e+001 7.092035e-002 2.804556e-001 -2.135972e-001 -8.446733e-001 1.244650e-002
3.946637e+001 6.839018e-002 2.704501e-001 -2.209497e-001 -8.737491e-001 1.164801e-002
3.947728e+001 6.594124e-002 2.607657e-001 -2.284682e-001 -9.034812e-001 1.090097e-002
3.948748e+001 6.357179e-002 2.513956e-001 -2.361508e-001 -9.338620e-001 1.020200e-002
3.949703e+001 6.128012e-002 2.423332e-001 -2.439951e-001 -9.648827e-001 9.547977e-003
3.950596e+001 5.906452e-002 2.335716e-001 -2.519989e-001 -9.965335e-001 8.936021e-003
3.951432e+001 5.692330e-002 2.251041e-001 -2.601593e-001 -1.028804e+000 8.363469e-003
3.952215e+001 5.485473e-002 2.169239e-001 -2.684738e-001 -1.061684e+000 7.827847e-003
3.952948e+001 5.285708e-002 2.090242e-001 -2.769396e-001 -1.095162e+000 7.326845e-003
3.953634e+001 5.092861e-002 2.013980e-001 -2.855541e-001 -1.129228e+000 6.858303e-003
3.954276e+001 4.906757e-002 1.940385e-001 -2.943148e-001 -1.163873e+000 6.420188e-003
3.954877e+001 4.727216e-002 1.869385e-001 -3.032194e-001 -1.199086e+000 6.010588e-003
3.955440e+001 4.554063e-002 1.800911e-001 -3.122655e-001 -1.234859e+000 5.627702e-003
3.955967e+001 4.387116e-002 1.734892e-001 -3.214513e-001 -1.271184e+000 5.269828e-003
3.956460e+001 4.226198e-002 1.671257e-001 -3.307751e-001 -1.308055e+000 4.935364e-003
3.956922e+001 4.071130e-002 1.609935e-001 -3.402353e-001 -1.345466e+000 4.622799e-003
3.957355e+001 3.921734e-002 1.550856e-001 -3.498309e-001 -1.383412e+000 4.330709e-003
3.957761e+001 3.777833e-002 1.493950e-001 -3.595607e-001 -1.421889e+000 4.057755e-003
3.958142e+001 3.639253e-002 1.439148e-001 -3.694242e-001 -1.460894e+000 3.802678e-003
3.958498e+001 3.505820e-002 1.386382e-001 -3.794208e-001 -1.500425e+000 3.564299e-003
3.958832e+001 3.377366e-002 1.335585e-001 -3.895502e-001 -1.540483e+000 3.341509e-003
3.959145e+001 3.253722e-002 1.286690e-001 -3.998125e-001 -1.581065e+000 3.133273e-003
3.959439e+001 3.134725e-002 1.239632e-001 -4.102079e-001 -1.622174e+000 2.938618e-003
3.959715e+001 3.020213e-002 1.194348e-001 -4.207366e-001 -1.663809e+000 2.756638e-003
3.959974e+001 2.910028e-002 1.150775e-001 -4.313992e-001 -1.705975e+000 2.586486e-003
3.960216e+001 2.804018e-002 1.108853e-001 -4.421963e-001 -1.748672e+000 2.427369e-003
3.960444e+001 2.702031e-002 1.068523e-001 -4.531289e-001 -1.791905e+000 2.278549e-003
3.960658e+001 2.603923e-002 1.029725e-001 -4.641978e-001 -1.835678e+000 2.139337e-003
3.960859e+001 2.509550e-002 9.924054e-002 -4.754041e-001 -1.879993e+000 2.009088e-003
3.961048e+001 2.418774e-002 9.565080e-002 -4.867490e-001 -1.924857e+000 1.887205e-003
3.961225e+001 2.331462e-002 9.219802e-002 -4.982338e-001 -1.970274e+000 1.773129e-003
3.961392e+001 2.247482e-002 8.887705e-002 -5.098598e-001 -2.016249e+000 1.666337e-003
3.961548e+001 2.166710e-002 8.568290e-002 -5.216285e-001 -2.062788e+000 1.566347e-003
3.961696e+001 2.089023e-002 8.261076e-002 -5.335414e-001 -2.109898e+000 1.472704e-003
3.961834e+001 2.014304e-002 7.965596e-002 -5.456000e-001 -2.157584e+000 1.384988e-003
3.961964e+001 1.942437e-002 7.681399e-002 -5.578059e-001 -2.205852e+000 1.302806e-003
3.962087e+001 1.873314e-002 7.408049e-002 -5.701609e-001 -2.254710e+000 1.225793e-003
3.962202e+001 1.806827e-002 7.145126e-002 -5.826666e-001 -2.304164e+000 1.153607e-003
3.962311e+001 1.742874e-002 6.892225e-002 -5.953247e-001 -2.354221e+000 1.085931e-003
3.962413e+001 1.681357e-002 6.648954e-002 -6.081371e-001 -2.404888e+000 1.022470e-003
3.962509e+001 1.622180e-002 6.414936e-002 -6.211056e-001 -2.456172e+000 9.629467e-004
3.962600e+001 1.565251e-002 6.189809e-002 -6.342319e-001 -2.508080e+000 9.071048e-004
3.962686e+001 1.510482e-002 5.973224e-002 -6.475179e-001 -2.560620e+000 8.547045e-004
3.962766e+001 1.457788e-002 5.764844e-002 -6.609655e-001 -2.613799e+000 8.055226e-004
3.962842e+001 1.407086e-002 5.564346e-002 -6.745767e-001 -2.667624e+000 7.593506e-004
3.962914e+001 1.358300e-002 5.371418e-002 -6.883531e-001 -2.722103e+000 7.159945e-004
3.962981e+001 1.311352e-002 5.185762e-002 -7.022969e-001 -2.777244e+000 6.752731e-004
3.963045e+001 1.266170e-002 5.007090e-002 -7.164099e-001 -2.833054e+000 6.370174e-004
3.963105e+001 1.222685e-002 4.835125e-002 -7.306940e-001 -2.889541e+000 6.010697e-004
3.963162e+001 1.180828e-002 4.669604e-002 -7.451513e-001 -2.946713e+000 5.672830e-004
3.963215e+001 1.140537e-002 4.510270e-002 -7.597836e-001 -3.004576e+000 5.355201e-004
3.963266e+001 1.101748e-002 4.356879e-002 -7.745928e-001 -3.063140e+000 5.056527e-004
3.963314e+001 1.064403e-002 4.209197e-002 -7.895811e-001 -3.122411e+000 4.775612e-004
3.963359e+001 1.028444e-002 4.066997e-002 -8.047502e-001 -3.182398e+000 4.511340e-004
3.963401e+001 9.938163e-003 3.930062e-002 -8.201023e-001 -3.243107e+000 4.262666e-004
3.963442e+001 9.604682e-003 3.798187e-002 -8.356392e-001 -3.304548e+000 4.028616e-004
3.963480e+001 9.283487e-003 3.671170e-002 -8.513630e-001 -3.366728e+000 3.808280e-004
3.963516e+001 8.974095e-003 3.548820e-002 -8.672756e-001 -3.429655e+000 3.600805e-004
3.963550e+001 8.676042e-003 3.430955e-002 -8.833790e-001 -3.493336e+000 3.405397e-004
3.963582e+001 8.388883e-003 3.317397e-002 -8.996752e-001 -3.557780e+000 3.221312e-004
3.963613e+001 8.112190e-003 3.207978e-002 -9.161663e-001 -3.622994e+000 3.047854e-004
3.963641e+001 7.845554e-003 3.102537e-002 -9.328541e-001 -3.688986e+000 2.884372e-004
3.963669e+001 7.588581e-003 3.000916e-002 -9.497407e-001 -3.755765e+000 2.730258e-004
3.963695e+001 7.340894e-003 2.902968e-002 -9.668281e-001 -3.823337e+000 2.584942e-004
3.963719e+001 7.102133e-003 2.808550e-002 -9.841182e-001 -3.891711e+000 2.447892e-004
3.963742e+001 6.871948e-003 2.717523e-002 -1.001613e+000 -3.960895e+000 2.318607e-004
3.963764e+001 6.650009e-003 2.629757e-002 -1.019315e+000 -4.030897e+000 2.196622e-004
3.963785e+001 6.435995e-003 2.545124e-002 -1.037225e+000 -4.101724e+000 2.081498e-004
3.963805e+001 6.229600e-003 2.463505e-002 -1.055347e+000 -4.173385e+000 1.972826e-004
3.963823e+001 6.030531e-003 2.384783e-002 -1.073681e+000 -4.245888e+000 1.870221e-004
3.963841e+001 5.838506e-003 2.308846e-002 -1.092230e+000 -4.319240e+000 1.773323e-004
3.963858e+001 5.653254e-003 2.235588e-002 -1.110996e+000 -4.393450e+000 1.681796e-004
3.963874e+001 5.474516e-003 2.164906e-002 -1.129980e+000 -4.468525e+000 1.595322e-004
3.963889e+001 5.302044e-003 2.096702e-002 -1.149186e+000 -4.544474e+000 1.513606e-004
3.963903e+001 5.135598e-003 2.030880e-002 -1.168614e+000 -4.621304e+000 1.436368e-004
3.963917e+001 4.974950e-003 1.967352e-002 -1.188268e+000 -4.699023e+000 1.363348e-004
3.963930e+001 4.819879e-003 1.906029e-002 -1.208148e+000 -4.777641e+000 1.294301e-004
3.963942e+001 4.670175e-003 1.846828e-002 -1.228257e+000 -4.857164e+000 1.228997e-004
3.963954e+001 4.525636e-003 1.789670e-002 -1.248598e+000 -4.937600e+000 1.167220e-004
3.963965e+001 4.386067e-003 1.734477e-002 -1.269171e+000 -5.018958e+000 1.108768e-004
3.963976e+001 4.251282e-003 1.681176e-002 -1.289980e+000 -5.101246e+000 1.053450e-004
3.963986e+001 4.121101e-003 1.629696e-002 -1.311026e+000 -5.184472e+000 1.001086e-004
3.963995e+001 3.995353e-003 1.579969e-002 -1.332311e+000 -5.268644e+000 9.515104e-005
3.964004e+001 3.873874e-003 1.531929e-002 -1.353837e+000 -5.353770e+000 9.045638e-005
3.964013e+001 3.756504e-003 1.485515e-002 -1.375607e+000 -5.439858e+000 8.600979e-005
3.964021e+001 3.643092e-003 1.440666e-002 -1.397622e+000 -5.526916e+000 8.179734e-005
3.964029e+001 3.533491e-003 1.397325e-002 -1.419884e+000 -5.614954e+000 7.780588e-005
3.964036e+001 3.427562e-003 1.355435e-002 -1.442396e+000 -5.703978e+000 7.402307e-005
3.964043e+001 3.325170e-003 1.314944e-002 -1.465159e+000 -5.793996e+000 7.043730e-005
3.964050e+001 3.226186e-003 1.275800e-002 -1.488177e+000 -5.885019e+000 6.703763e-005
3.964056e+001 3.130484e-003 1.237955e-002 -1.511450e+000 -5.977052e+000 6.381378e-005
3.964062e+001 3.037947e-003 1.201361e-002 -1.534981e+000 -6.070105e+000 6.075606e-005
3.964068e+001 2.948459e-003 1.165973e-002 -1.558771e+000 -6.164186e+000 5.785535e-005
3.964074e+001 2.861910e-003 1.131747e-002 -1.582824e+000 -6.259304e+000 5.510306e-005
3.964079e+001 2.778194e-003 1.098641e-002 -1.607141e+000 -6.355466e+000 5.249109e-005
3.964084e+001 2.697209e-003 1.066616e-002 -1.631724e+000 -6.452680e+000 5.001183e-005
3.964089e+001 2.618858e-003 1.035631e-002 -1.656576e+000 -6.550956e+000 4.765809e-005
3.964093e+001 2.543046e-003 1.005651e-002 -1.681698e+000 -6.650302e+000 4.542309e-005
3.964098e+001 2.469683e-003 9.766401e-003 -1.707093e+000 -6.750725e+000 4.330045e-005
3.964102e+001 2.398682e-003 9.485628e-003 -1.732762e+000 -6.852235e+000 4.128415e-005
3.964106e+001 2.329960e-003 9.213866e-003 -1.758708e+000 -6.954840e+000 3.936850e-005
3.964109e+001 2.263437e-003 8.950796e-003 -1.784934e+000 -7.058548e+000 3.754816e-005
3.964113e+001 2.199034e-003 8.696113e-003 -1.811440e+000 -7.163367e+000 3.581807e-005
3.964116e+001 2.136677e-003 8.449523e-003 -1.838229e+000 -7.269307e+000 3.417345e-005
3.964120e+001 2.076296e-003 8.210744e-003 -1.865304e+000 -7.376376e+000 3.260981e-005
3.964123e+001 2.017820e-003 7.979502e-003 -1.892667e+000 -7.484581e+000 3.112289e-005
3.964126e+001 1.961185e-003 7.755536e-003 -1.920319e+000 -7.593933e+000 2.970868e-005
3.964129e+001 1.906325e-003 7.538594e-003 -1.948263e+000 -7.704439e+000 2.836338e-005
3.964131e+001 1.853181e-003 7.328433e-003 -1.976502e+000 -7.816107e+000 2.708342e-005
3.964134e+001 1.801692e-003 7.124821e-003 -2.005036e+000 -7.928948e+000 2.586541e-005
