Solution of SBHB orbit

v_0 = 1.000000e-001, A = 1.000000, B = 1.000000, delta = 1.000000e-008

       t           rx             ry            vx             vy             2h
2.866447e+000 1.569372e-001 2.386084e-002 -1.422393e+000 -1.729513e-001 4.277228e-003
2.870455e+000 1.511585e-001 2.315570e-002 -1.461769e+000 -1.790041e-001 4.007932e-003
2.874211e+000 1.455937e-001 2.247188e-002 -1.501675e+000 -1.851801e-001 3.756260e-003
2.877732e+000 1.402360e-001 2.180892e-002 -1.542111e+000 -1.914812e-001 3.521049e-003
2.881034e+000 1.350784e-001 2.116634e-002 -1.583074e+000 -1.979090e-001 3.301207e-003
2.884129e+000 1.301143e-001 2.054366e-002 -1.624566e+000 -2.044656e-001 3.095712e-003
2.887033e+000 1.253369e-001 1.994040e-002 -1.666585e+000 -2.111531e-001 2.903609e-003
2.889757e+000 1.207399e-001 1.935606e-002 -1.709135e+000 -2.179736e-001 2.724003e-003
2.892313e+000 1.163169e-001 1.879014e-002 -1.752215e+000 -2.249296e-001 2.556059e-003
2.894712e+000 1.120617e-001 1.824214e-002 -1.795830e+000 -2.320235e-001 2.398997e-003
2.896964e+000 1.079682e-001 1.771157e-002 -1.839982e+000 -2.392579e-001 2.252089e-003
2.899079e+000 1.040306e-001 1.719793e-002 -1.884674e+000 -2.466356e-001 2.114656e-003
2.901065e+000 1.002432e-001 1.670073e-002 -1.929911e+000 -2.541593e-001 1.986064e-003
2.902930e+000 9.660033e-002 1.621947e-002 -1.975698e+000 -2.618320e-001 1.865723e-003
2.904684e+000 9.309666e-002 1.575370e-002 -2.022038e+000 -2.696567e-001 1.753081e-003
2.906331e+000 8.972693e-002 1.530292e-002 -2.068938e+000 -2.776367e-001 1.647627e-003
2.907880e+000 8.648609e-002 1.486668e-002 -2.116402e+000 -2.857750e-001 1.548880e-003
2.909336e+000 8.336922e-002 1.444451e-002 -2.164436e+000 -2.940752e-001 1.456397e-003
2.910706e+000 8.037157e-002 1.403598e-002 -2.213047e+000 -3.025405e-001 1.369761e-003
2.911995e+000 7.748856e-002 1.364064e-002 -2.262239e+000 -3.111745e-001 1.288585e-003
2.913207e+000 7.471576e-002 1.325807e-002 -2.312020e+000 -3.199810e-001 1.212510e-003
2.914348e+000 7.204889e-002 1.288785e-002 -2.362397e+000 -3.289635e-001 1.141198e-003
2.915423e+000 6.948382e-002 1.252958e-002 -2.413374e+000 -3.381259e-001 1.074337e-003
2.916434e+000 6.701659e-002 1.218286e-002 -2.464960e+000 -3.474720e-001 1.011636e-003
2.917387e+000 6.464335e-002 1.184729e-002 -2.517160e+000 -3.570060e-001 9.528212e-004
2.918285e+000 6.236042e-002 1.152252e-002 -2.569982e+000 -3.667317e-001 8.976404e-004
2.919131e+000 6.016425e-002 1.120818e-002 -2.623433e+000 -3.766535e-001 8.458569e-004
2.919928e+000 5.805141e-002 1.090391e-002 -2.677519e+000 -3.867754e-001 7.972505e-004
2.920680e+000 5.601862e-002 1.060938e-002 -2.732247e+000 -3.971020e-001 7.516158e-004
2.921388e+000 5.406271e-002 1.032424e-002 -2.787625e+000 -4.076376e-001 7.087612e-004
2.922057e+000 5.218065e-002 1.004819e-002 -2.843660e+000 -4.183866e-001 6.685081e-004
2.922688e+000 5.036951e-002 9.780900e-003 -2.900358e+000 -4.293538e-001 6.306897e-004
2.923283e+000 4.862649e-002 9.522084e-003 -2.957727e+000 -4.405438e-001 5.951506e-004
2.923844e+000 4.694888e-002 9.271445e-003 -3.015773e+000 -4.519614e-001 5.617456e-004
2.924375e+000 4.533411e-002 9.028703e-003 -3.074504e+000 -4.636115e-001 5.303393e-004
2.924876e+000 4.377967e-002 8.793585e-003 -3.133927e+000 -4.754990e-001 5.008052e-004
2.925349e+000 4.228319e-002 8.565830e-003 -3.194049e+000 -4.876291e-001 4.730254e-004
2.925796e+000 4.084236e-002 8.345183e-003 -3.254877e+000 -5.000069e-001 4.468895e-004
2.926218e+000 3.945500e-002 8.131400e-003 -3.316418e+000 -5.126376e-001 4.222946e-004
2.926617e+000 3.811898e-002 7.924244e-003 -3.378680e+000 -5.255266e-001 3.991445e-004
2.926994e+000 3.683229e-002 7.723487e-003 -3.441668e+000 -5.386794e-001 3.773493e-004
2.927351e+000 3.559298e-002 7.528909e-003 -3.505391e+000 -5.521015e-001 3.568249e-004
2.927689e+000 3.439917e-002 7.340296e-003 -3.569854e+000 -5.657987e-001 3.374929e-004
2.928008e+000 3.324910e-002 7.157445e-003 -3.635066e+000 -5.797766e-001 3.192798e-004
2.928310e+000 3.214103e-002 6.980157e-003 -3.701033e+000 -5.940411e-001 3.021169e-004
2.928596e+000 3.107332e-002 6.808242e-003 -3.767762e+000 -6.085983e-001 2.859400e-004
2.928867e+000 3.004439e-002 6.641515e-003 -3.835260e+000 -6.234542e-001 2.706890e-004
2.929123e+000 2.905273e-002 6.479800e-003 -3.903533e+000 -6.386151e-001 2.563077e-004
2.929366e+000 2.809689e-002 6.322926e-003 -3.972590e+000 -6.540872e-001 2.427434e-004
2.929596e+000 2.717546e-002 6.170728e-003 -4.042435e+000 -6.698769e-001 2.299468e-004
2.929814e+000 2.628712e-002 6.023047e-003 -4.113077e+000 -6.859909e-001 2.178718e-004
2.930020e+000 2.543057e-002 5.879730e-003 -4.184522e+000 -7.024358e-001 2.064752e-004
2.930216e+000 2.460460e-002 5.740630e-003 -4.256776e+000 -7.192183e-001 1.957165e-004
2.930401e+000 2.380801e-002 5.605604e-003 -4.329847e+000 -7.363455e-001 1.855577e-004
2.930577e+000 2.303969e-002 5.474515e-003 -4.403741e+000 -7.538242e-001 1.759634e-004
2.930744e+000 2.229853e-002 5.347231e-003 -4.478464e+000 -7.716617e-001 1.669001e-004
2.930902e+000 2.158351e-002 5.223625e-003 -4.554024e+000 -7.898653e-001 1.583366e-004
2.931053e+000 2.089362e-002 5.103574e-003 -4.630426e+000 -8.084423e-001 1.502436e-004
2.931195e+000 2.022790e-002 4.986960e-003 -4.707677e+000 -8.274004e-001 1.425936e-004
2.931331e+000 1.958543e-002 4.873669e-003 -4.785784e+000 -8.467471e-001 1.353608e-004
2.931459e+000 1.896534e-002 4.763591e-003 -4.864754e+000 -8.664904e-001 1.285211e-004
2.931581e+000 1.836676e-002 4.656619e-003 -4.944591e+000 -8.866381e-001 1.220516e-004
2.931697e+000 1.778890e-002 4.552653e-003 -5.025304e+000 -9.071984e-001 1.159311e-004
2.931807e+000 1.723097e-002 4.451593e-003 -5.106897e+000 -9.281794e-001 1.101395e-004
2.931912e+000 1.669222e-002 4.353344e-003 -5.189379e+000 -9.495896e-001 1.046580e-004
2.932011e+000 1.617194e-002 4.257816e-003 -5.272753e+000 -9.714376e-001 9.946898e-005
2.932106e+000 1.566942e-002 4.164919e-003 -5.357027e+000 -9.937319e-001 9.455574e-005
2.932196e+000 1.518402e-002 4.074569e-003 -5.442208e+000 -1.016481e+000 8.990272e-005
2.932281e+000 1.471510e-002 3.986684e-003 -5.528300e+000 -1.039695e+000 8.549522e-005
2.932363e+000 1.426204e-002 3.901185e-003 -5.615310e+000 -1.063382e+000 8.131946e-005
2.932440e+000 1.382425e-002 3.817995e-003 -5.703244e+000 -1.087551e+000 7.736245e-005
2.932514e+000 1.340119e-002 3.737041e-003 -5.792107e+000 -1.112213e+000 7.361198e-005
2.932584e+000 1.299230e-002 3.658252e-003 -5.881906e+000 -1.137376e+000 7.005657e-005
2.932650e+000 1.259707e-002 3.581560e-003 -5.972647e+000 -1.163051e+000 6.668540e-005
2.932714e+000 1.221499e-002 3.506898e-003 -6.064335e+000 -1.189247e+000 6.348831e-005
2.932774e+000 1.184560e-002 3.434202e-003 -6.156976e+000 -1.215974e+000 6.045571e-005
2.932832e+000 1.148842e-002 3.363412e-003 -6.250575e+000 -1.243244e+000 5.757858e-005
2.932887e+000 1.114302e-002 3.294468e-003 -6.345138e+000 -1.271065e+000 5.484843e-005
2.932939e+000 1.080896e-002 3.227312e-003 -6.440671e+000 -1.299449e+000 5.225725e-005
2.932989e+000 1.048586e-002 3.161890e-003 -6.537178e+000 -1.328407e+000 4.979749e-005
2.933036e+000 1.017330e-002 3.098148e-003 -6.634666e+000 -1.357950e+000 4.746205e-005
2.933082e+000 9.870910e-003 3.036035e-003 -6.733139e+000 -1.388088e+000 4.524424e-005
2.933125e+000 9.578333e-003 2.975500e-003 -6.832603e+000 -1.418834e+000 4.313772e-005
2.933166e+000 9.295216e-003 2.916496e-003 -6.933063e+000 -1.450198e+000 4.113655e-005
2.933205e+000 9.021225e-003 2.858977e-003 -7.034524e+000 -1.482192e+000 3.923510e-005
2.933243e+000 8.756037e-003 2.802897e-003 -7.136990e+000 -1.514829e+000 3.742807e-005
2.933278e+000 8.499342e-003 2.748214e-003 -7.240467e+000 -1.548121e+000 3.571047e-005
2.933312e+000 8.250841e-003 2.694886e-003 -7.344960e+000 -1.582079e+000 3.407756e-005
2.933345e+000 8.010247e-003 2.642872e-003 -7.450473e+000 -1.616717e+000 3.252490e-005
2.933376e+000 7.777284e-003 2.592133e-003 -7.557011e+000 -1.652046e+000 3.104827e-005
2.933406e+000 7.551687e-003 2.542632e-003 -7.664579e+000 -1.688081e+000 2.964370e-005
2.933434e+000 7.333199e-003 2.494332e-003 -7.773180e+000 -1.724834e+000 2.830744e-005
2.933461e+000 7.121576e-003 2.447199e-003 -7.882820e+000 -1.762318e+000 2.703595e-005
2.933487e+000 6.916579e-003 2.401197e-003 -7.993501e+000 -1.800547e+000 2.582586e-005
2.933511e+000 6.717981e-003 2.356295e-003 -8.105230e+000 -1.839535e+000 2.467402e-005
2.933535e+000 6.525563e-003 2.312459e-003 -8.218009e+000 -1.879296e+000 2.357743e-005
2.933557e+000 6.339114e-003 2.269661e-003 -8.331842e+000 -1.919844e+000 2.253326e-005
2.933579e+000 6.158430e-003 2.227869e-003 -8.446734e+000 -1.961194e+000 2.153884e-005
2.933600e+000 5.983315e-003 2.187055e-003 -8.562687e+000 -2.003359e+000 2.059164e-005
2.933619e+000 5.813580e-003 2.147192e-003 -8.679706e+000 -2.046356e+000 1.968926e-005
2.933638e+000 5.649044e-003 2.108252e-003 -8.797794e+000 -2.090198e+000 1.882943e-005
2.933656e+000 5.489532e-003 2.070209e-003 -8.916954e+000 -2.134903e+000 1.801002e-005
2.933673e+000 5.334875e-003 2.033038e-003 -9.037190e+000 -2.180484e+000 1.722900e-005
2.933690e+000 5.184911e-003 1.996715e-003 -9.158504e+000 -2.226959e+000 1.648443e-005
2.933706e+000 5.039484e-003 1.961216e-003 -9.280899e+000 -2.274342e+000 1.577451e-005
2.933721e+000 4.898441e-003 1.926519e-003 -9.404379e+000 -2.322651e+000 1.509752e-005
2.933735e+000 4.761639e-003 1.892600e-003 -9.528945e+000 -2.371902e+000 1.445181e-005
2.933749e+000 4.628936e-003 1.859439e-003 -9.654600e+000 -2.422111e+000 1.383585e-005
2.933762e+000 4.500198e-003 1.827015e-003 -9.781347e+000 -2.473297e+000 1.324818e-005
2.933775e+000 4.375294e-003 1.795308e-003 -9.909187e+000 -2.525476e+000 1.268739e-005
2.933787e+000 4.254099e-003 1.764298e-003 -1.003812e+001 -2.578665e+000 1.215219e-005
2.933799e+000 4.136491e-003 1.733966e-003 -1.016816e+001 -2.632883e+000 1.164132e-005
2.933810e+000 4.022355e-003 1.704295e-003 -1.029929e+001 -2.688148e+000 1.115360e-005
2.933821e+000 3.911576e-003 1.675267e-003 -1.043152e+001 -2.744479e+000 1.068790e-005
2.933831e+000 3.804047e-003 1.646863e-003 -1.056486e+001 -2.801893e+000 1.024317e-005
2.933841e+000 3.699663e-003 1.619069e-003 -1.069929e+001 -2.860410e+000 9.818400e-006
2.933850e+000 3.598322e-003 1.591867e-003 -1.083483e+001 -2.920049e+000 9.412624e-006
2.933859e+000 3.499927e-003 1.565243e-003 -1.097148e+001 -2.980829e+000 9.024939e-006
2.933868e+000 3.404383e-003 1.539180e-003 -1.110923e+001 -3.042771e+000 8.654482e-006
2.933876e+000 3.311600e-003 1.513664e-003 -1.124808e+001 -3.105894e+000 8.300433e-006
2.933884e+000 3.221490e-003 1.488681e-003 -1.138804e+001 -3.170218e+000 7.962016e-006
2.933892e+000 3.133968e-003 1.464218e-003 -1.152911e+001 -3.235765e+000 7.638493e-006
2.933899e+000 3.048953e-003 1.440260e-003 -1.167128e+001 -3.302556e+000 7.329163e-006
2.933906e+000 2.966365e-003 1.416795e-003 -1.181455e+001 -3.370610e+000 7.033359e-006
2.933913e+000 2.886128e-003 1.393810e-003 -1.195893e+001 -3.439951e+000 6.750448e-006
2.933919e+000 2.808169e-003 1.371293e-003 -1.210441e+001 -3.510599e+000 6.479831e-006
2.933925e+000 2.732416e-003 1.349232e-003 -1.225099e+001 -3.582577e+000 6.220935e-006
2.933931e+000 2.658800e-003 1.327616e-003 -1.239867e+001 -3.655908e+000 5.973217e-006
2.933937e+000 2.587256e-003 1.306433e-003 -1.254744e+001 -3.730613e+000 5.736160e-006
2.933943e+000 2.517719e-003 1.285672e-003 -1.269731e+001 -3.806717e+000 5.509273e-006
2.933948e+000 2.450128e-003 1.265324e-003 -1.284828e+001 -3.884242e+000 5.292091e-006
2.933953e+000 2.384422e-003 1.245377e-003 -1.300033e+001 -3.963212e+000 5.084168e-006
2.933958e+000 2.320543e-003 1.225822e-003 -1.315347e+001 -4.043651e+000 4.885082e-006
2.933963e+000 2.258436e-003 1.206649e-003 -1.330769e+001 -4.125583e+000 4.694431e-006
2.933967e+000 2.198046e-003 1.187848e-003 -1.346299e+001 -4.209034e+000 4.511832e-006
2.933971e+000 2.139321e-003 1.169412e-003 -1.361937e+001 -4.294027e+000 4.336921e-006
2.933976e+000 2.082212e-003 1.151329e-003 -1.377682e+001 -4.380589e+000 4.169353e-006
2.933980e+000 2.026668e-003 1.133594e-003 -1.393533e+001 -4.468745e+000 4.008796e-006
2.933984e+000 1.972643e-003 1.116195e-003 -1.409491e+001 -4.558520e+000 3.854936e-006
2.933987e+000 1.920091e-003 1.099127e-003 -1.425554e+001 -4.649941e+000 3.707476e-006
2.933991e+000 1.868968e-003 1.082380e-003 -1.441723e+001 -4.743036e+000 3.566128e-006
2.933994e+000 1.819231e-003 1.065948e-003 -1.457996e+001 -4.837829e+000 3.430623e-006
2.933998e+000 1.770838e-003 1.049822e-003 -1.474372e+001 -4.934350e+000 3.300701e-006
2.934001e+000 1.723751e-003 1.033995e-003 -1.490852e+001 -5.032626e+000 3.176116e-006
2.934004e+000 1.677929e-003 1.018461e-003 -1.507434e+001 -5.132684e+000 3.056633e-006
2.934007e+000 1.633337e-003 1.003212e-003 -1.524118e+001 -5.234553e+000 2.942028e-006
2.934010e+000 1.589936e-003 9.882415e-004 -1.540903e+001 -5.338262e+000 2.832088e-006
2.934012e+000 1.547693e-003 9.735435e-004 -1.557787e+001 -5.443839e+000 2.726610e-006
2.934015e+000 1.506574e-003 9.591115e-004 -1.574771e+001 -5.551314e+000 2.625399e-006
2.934017e+000 1.466545e-003 9.449392e-004 -1.591853e+001 -5.660718e+000 2.528270e-006
2.934020e+000 1.427575e-003 9.310208e-004 -1.609031e+001 -5.772079e+000 2.435047e-006
2.934022e+000 1.389633e-003 9.173503e-004 -1.626307e+001 -5.885428e+000 2.345562e-006
2.934024e+000 1.352689e-003 9.039221e-004 -1.643677e+001 -6.000797e+000 2.259654e-006
2.934027e+000 1.316715e-003 8.907307e-004 -1.661141e+001 -6.118217e+000 2.177169e-006
2.934029e+000 1.281682e-003 8.777707e-004 -1.678697e+001 -6.237718e+000 2.097961e-006
2.934031e+000 1.247563e-003 8.650369e-004 -1.696345e+001 -6.359333e+000 2.021892e-006
2.934033e+000 1.214333e-003 8.525241e-004 -1.714084e+001 -6.483094e+000 1.948827e-006
2.934035e+000 1.181965e-003 8.402275e-004 -1.731911e+001 -6.609035e+000 1.878639e-006
2.934036e+000 1.150436e-003 8.281422e-004 -1.749825e+001 -6.737187e+000 1.811206e-006
2.934038e+000 1.119720e-003 8.162634e-004 -1.767826e+001 -6.867584e+000 1.746414e-006
2.934040e+000 1.089796e-003 8.045866e-004 -1.785911e+001 -7.000261e+000 1.684149e-006
2.934041e+000 1.060641e-003 7.931074e-004 -1.804079e+001 -7.135251e+000 1.624309e-006
2.934043e+000 1.032233e-003 7.818213e-004 -1.822328e+001 -7.272588e+000 1.566789e-006
2.934045e+000 1.004551e-003 7.707242e-004 -1.840656e+001 -7.412308e+000 1.511495e-006
2.934046e+000 9.775747e-004 7.598119e-004 -1.859062e+001 -7.554446e+000 1.458334e-006
2.934047e+000 9.512844e-004 7.490803e-004 -1.877545e+001 -7.699038e+000 1.407217e-006
2.934049e+000 9.256611e-004 7.385255e-004 -1.896101e+001 -7.846118e+000 1.358060e-006
2.934050e+000 9.006861e-004 7.281438e-004 -1.914729e+001 -7.995725e+000 1.310782e-006
2.934051e+000 8.763413e-004 7.179313e-004 -1.933427e+001 -8.147895e+000 1.265307e-006
2.934053e+000 8.526095e-004 7.078844e-004 -1.952193e+001 -8.302664e+000 1.221560e-006
2.934054e+000 8.294736e-004 6.979996e-004 -1.971025e+001 -8.460071e+000 1.179472e-006
2.934055e+000 8.069172e-004 6.882735e-004 -1.989920e+001 -8.620153e+000 1.138974e-006
2.934056e+000 7.849244e-004 6.787025e-004 -2.008876e+001 -8.782948e+000 1.100001e-006
2.934057e+000 7.634799e-004 6.692835e-004 -2.027891e+001 -8.948495e+000 1.062494e-006
2.934058e+000 7.425685e-004 6.600132e-004 -2.046961e+001 -9.116834e+000 1.026391e-006
2.934059e+000 7.221759e-004 6.508885e-004 -2.066086e+001 -9.288003e+000 9.916367e-007
2.934060e+000 7.022878e-004 6.419062e-004 -2.085261e+001 -9.462042e+000 9.581769e-007
2.934061e+000 6.828907e-004 6.330635e-004 -2.104484e+001 -9.638991e+000 9.259602e-007
2.934062e+000 6.639712e-004 6.243574e-004 -2.123752e+001 -9.818892e+000 8.949364e-007
2.934063e+000 6.455165e-004 6.157851e-004 -2.143062e+001 -1.000178e+001 8.650585e-007
2.934064e+000 6.275140e-004 6.073437e-004 -2.162412e+001 -1.018771e+001 8.362805e-007
2.934064e+000 6.099517e-004 5.990305e-004 -2.181797e+001 -1.037671e+001 8.085592e-007
2.934065e+000 5.928178e-004 5.908430e-004 -2.201216e+001 -1.056882e+001 7.818530e-007
2.934066e+000 5.761009e-004 5.827785e-004 -2.220663e+001 -1.076410e+001 7.561218e-007
2.934067e+000 5.597897e-004 5.748344e-004 -2.240137e+001 -1.096257e+001 7.313275e-007
2.934067e+000 5.438737e-004 5.670084e-004 -2.259633e+001 -1.116429e+001 7.074333e-007
2.934068e+000 5.283423e-004 5.592979e-004 -2.279148e+001 -1.136930e+001 6.844039e-007
2.934069e+000 5.131853e-004 5.517007e-004 -2.298677e+001 -1.157764e+001 6.622062e-007
2.934069e+000 4.983930e-004 5.442143e-004 -2.318218e+001 -1.178936e+001 6.408074e-007
2.934070e+000 4.839556e-004 5.368367e-004 -2.337765e+001 -1.200449e+001 6.201767e-007
2.934070e+000 4.698640e-004 5.295655e-004 -2.357316e+001 -1.222309e+001 6.002848e-007
2.934071e+000 4.561091e-004 5.223986e-004 -2.376865e+001 -1.244520e+001 5.811030e-007
2.934072e+000 4.426821e-004 5.153339e-004 -2.396408e+001 -1.267086e+001 5.626038e-007
2.934072e+000 4.295745e-004 5.083694e-004 -2.415941e+001 -1.290012e+001 5.447615e-007
2.934073e+000 4.167779e-004 5.015030e-004 -2.435459e+001 -1.313303e+001 5.275508e-007
2.934073e+000 4.042844e-004 4.947327e-004 -2.454957e+001 -1.336963e+001 5.109478e-007
2.934074e+000 3.920862e-004 4.880567e-004 -2.474431e+001 -1.360998e+001 4.949294e-007
