Particle density of  using cloud-in-cell method

x \in [0.000000, 100.000000], y \in [0.000000, 100.000000]
n_x = 100, n_y = 100, Delta_x = 1.000000, Delta_y = 1.000000

        x             y            density  
1.900000e+001 7.200000e+001 0.000000e+000
1.900000e+001 7.300000e+001 0.000000e+000
1.900000e+001 7.400000e+001 0.000000e+000
1.900000e+001 7.500000e+001 0.000000e+000
1.900000e+001 7.600000e+001 0.000000e+000
1.900000e+001 7.700000e+001 0.000000e+000
1.900000e+001 7.800000e+001 0.000000e+000
1.900000e+001 7.900000e+001 0.000000e+000
1.900000e+001 8.000000e+001 0.000000e+000
1.900000e+001 8.100000e+001 0.000000e+000
1.900000e+001 8.200000e+001 0.000000e+000
1.900000e+001 8.300000e+001 0.000000e+000
1.900000e+001 8.400000e+001 0.000000e+000
1.900000e+001 8.500000e+001 0.000000e+000
1.900000e+001 8.600000e+001 0.000000e+000
1.900000e+001 8.700000e+001 0.000000e+000
1.900000e+001 8.800000e+001 0.000000e+000
1.900000e+001 8.900000e+001 0.000000e+000
1.900000e+001 9.000000e+001 0.000000e+000
1.900000e+001 9.100000e+001 0.000000e+000
1.900000e+001 9.200000e+001 0.000000e+000
1.900000e+001 9.300000e+001 0.000000e+000
1.900000e+001 9.400000e+001 0.000000e+000
1.900000e+001 9.500000e+001 0.000000e+000
1.900000e+001 9.600000e+001 0.000000e+000
1.900000e+001 9.700000e+001 0.000000e+000
1.900000e+001 9.800000e+001 0.000000e+000
1.900000e+001 9.900000e+001 0.000000e+000
1.900000e+001 1.000000e+002 0.000000e+000
2.000000e+001 0.000000e+000 0.000000e+000
2.000000e+001 1.000000e+000 0.000000e+000
2.000000e+001 2.000000e+000 0.000000e+000
2.000000e+001 3.000000e+000 0.000000e+000
2.000000e+001 4.000000e+000 0.000000e+000
2.000000e+001 5.000000e+000 0.000000e+000
2.000000e+001 6.000000e+000 0.000000e+000
2.000000e+001 7.000000e+000 0.000000e+000
2.000000e+001 8.000000e+000 0.000000e+000
2.000000e+001 9.000000e+000 0.000000e+000
2.000000e+001 1.000000e+001 0.000000e+000
2.000000e+001 1.100000e+001 0.000000e+000
2.000000e+001 1.200000e+001 0.000000e+000
2.000000e+001 1.300000e+001 0.000000e+000
2.000000e+001 1.400000e+001 0.000000e+000
2.000000e+001 1.500000e+001 0.000000e+000
2.000000e+001 1.600000e+001 0.000000e+000
2.000000e+001 1.700000e+001 0.000000e+000
2.000000e+001 1.800000e+001 0.000000e+000
2.000000e+001 1.900000e+001 0.000000e+000
2.000000e+001 2.000000e+001 0.000000e+000
2.000000e+001 2.100000e+001 0.000000e+000
2.000000e+001 2.200000e+001 0.000000e+000
2.000000e+001 2.300000e+001 0.000000e+000
2.000000e+001 2.400000e+001 0.000000e+000
2.000000e+001 2.500000e+001 0.000000e+000
2.000000e+001 2.600000e+001 0.000000e+000
2.000000e+001 2.700000e+001 0.000000e+000
2.000000e+001 2.800000e+001 0.000000e+000
2.000000e+001 2.900000e+001 0.000000e+000
2.000000e+001 3.000000e+001 0.000000e+000
2.000000e+001 3.100000e+001 5.266688e-003
2.000000e+001 3.200000e+001 7.607159e-001
2.000000e+001 3.300000e+001 6.680403e-001
2.000000e+001 3.400000e+001 3.083660e-001
2.000000e+001 3.500000e+001 4.236744e-001
2.000000e+001 3.600000e+001 2.277190e-002
2.000000e+001 3.700000e+001 6.273323e-001
2.000000e+001 3.800000e+001 5.735553e-001
2.000000e+001 3.900000e+001 9.972201e-001
2.000000e+001 4.000000e+001 2.839043e+000
2.000000e+001 4.100000e+001 7.872165e-001
2.000000e+001 4.200000e+001 1.491323e-001
2.000000e+001 4.300000e+001 1.743200e+000
2.000000e+001 4.400000e+001 2.041301e+000
2.000000e+001 4.500000e+001 1.789342e+000
2.000000e+001 4.600000e+001 2.771854e+000
2.000000e+001 4.700000e+001 2.408482e+000
2.000000e+001 4.800000e+001 1.717989e+000
2.000000e+001 4.900000e+001 1.282619e+000
2.000000e+001 5.000000e+001 3.850296e+000
2.000000e+001 5.100000e+001 2.918049e+000
2.000000e+001 5.200000e+001 2.951055e+000
2.000000e+001 5.300000e+001 2.402425e+000
2.000000e+001 5.400000e+001 2.147022e+000
2.000000e+001 5.500000e+001 7.601803e-001
2.000000e+001 5.600000e+001 1.854642e+000
2.000000e+001 5.700000e+001 1.431737e+000
2.000000e+001 5.800000e+001 4.517832e-001
2.000000e+001 5.900000e+001 1.359859e-001
2.000000e+001 6.000000e+001 1.535584e+000
2.000000e+001 6.100000e+001 9.976153e-001
2.000000e+001 6.200000e+001 7.126895e-001
2.000000e+001 6.300000e+001 3.281513e-001
2.000000e+001 6.400000e+001 5.822918e-001
2.000000e+001 6.500000e+001 7.088489e-001
2.000000e+001 6.600000e+001 1.751469e-001
2.000000e+001 6.700000e+001 5.223389e-001
2.000000e+001 6.800000e+001 1.047793e-001
2.000000e+001 6.900000e+001 3.488950e-001
2.000000e+001 7.000000e+001 0.000000e+000
2.000000e+001 7.100000e+001 0.000000e+000
2.000000e+001 7.200000e+001 0.000000e+000
2.000000e+001 7.300000e+001 0.000000e+000
2.000000e+001 7.400000e+001 0.000000e+000
2.000000e+001 7.500000e+001 0.000000e+000
2.000000e+001 7.600000e+001 0.000000e+000
2.000000e+001 7.700000e+001 0.000000e+000
2.000000e+001 7.800000e+001 0.000000e+000
2.000000e+001 7.900000e+001 0.000000e+000
2.000000e+001 8.000000e+001 0.000000e+000
2.000000e+001 8.100000e+001 0.000000e+000
2.000000e+001 8.200000e+001 0.000000e+000
2.000000e+001 8.300000e+001 0.000000e+000
2.000000e+001 8.400000e+001 0.000000e+000
2.000000e+001 8.500000e+001 0.000000e+000
2.000000e+001 8.600000e+001 0.000000e+000
2.000000e+001 8.700000e+001 0.000000e+000
2.000000e+001 8.800000e+001 0.000000e+000
2.000000e+001 8.900000e+001 0.000000e+000
2.000000e+001 9.000000e+001 0.000000e+000
2.000000e+001 9.100000e+001 0.000000e+000
2.000000e+001 9.200000e+001 0.000000e+000
2.000000e+001 9.300000e+001 0.000000e+000
2.000000e+001 9.400000e+001 0.000000e+000
2.000000e+001 9.500000e+001 0.000000e+000
2.000000e+001 9.600000e+001 0.000000e+000
2.000000e+001 9.700000e+001 0.000000e+000
2.000000e+001 9.800000e+001 0.000000e+000
2.000000e+001 9.900000e+001 0.000000e+000
2.000000e+001 1.000000e+002 0.000000e+000
2.100000e+001 0.000000e+000 0.000000e+000
2.100000e+001 1.000000e+000 0.000000e+000
2.100000e+001 2.000000e+000 0.000000e+000
2.100000e+001 3.000000e+000 0.000000e+000
2.100000e+001 4.000000e+000 0.000000e+000
2.100000e+001 5.000000e+000 0.000000e+000
2.100000e+001 6.000000e+000 0.000000e+000
2.100000e+001 7.000000e+000 0.000000e+000
2.100000e+001 8.000000e+000 0.000000e+000
2.100000e+001 9.000000e+000 0.000000e+000
2.100000e+001 1.000000e+001 0.000000e+000
2.100000e+001 1.100000e+001 0.000000e+000
2.100000e+001 1.200000e+001 0.000000e+000
2.100000e+001 1.300000e+001 0.000000e+000
2.100000e+001 1.400000e+001 0.000000e+000
2.100000e+001 1.500000e+001 0.000000e+000
2.100000e+001 1.600000e+001 0.000000e+000
2.100000e+001 1.700000e+001 0.000000e+000
2.100000e+001 1.800000e+001 0.000000e+000
2.100000e+001 1.900000e+001 0.000000e+000
2.100000e+001 2.000000e+001 0.000000e+000
2.100000e+001 2.100000e+001 0.000000e+000
2.100000e+001 2.200000e+001 0.000000e+000
2.100000e+001 2.300000e+001 0.000000e+000
2.100000e+001 2.400000e+001 0.000000e+000
2.100000e+001 2.500000e+001 0.000000e+000
2.100000e+001 2.600000e+001 0.000000e+000
2.100000e+001 2.700000e+001 0.000000e+000
2.100000e+001 2.800000e+001 0.000000e+000
2.100000e+001 2.900000e+001 0.000000e+000
2.100000e+001 3.000000e+001 0.000000e+000
2.100000e+001 3.100000e+001 0.000000e+000
2.100000e+001 3.200000e+001 8.461123e-001
2.100000e+001 3.300000e+001 1.125997e+000
2.100000e+001 3.400000e+001 3.563466e-001
2.100000e+001 3.500000e+001 1.343657e+000
2.100000e+001 3.600000e+001 7.069802e-001
2.100000e+001 3.700000e+001 9.079905e-001
2.100000e+001 3.800000e+001 9.465787e-001
2.100000e+001 3.900000e+001 2.006838e+000
2.100000e+001 4.000000e+001 2.486087e+000
2.100000e+001 4.100000e+001 1.413221e+000
2.100000e+001 4.200000e+001 1.496164e+000
2.100000e+001 4.300000e+001 1.085391e+000
2.100000e+001 4.400000e+001 1.744506e+000
2.100000e+001 4.500000e+001 1.572383e+000
2.100000e+001 4.600000e+001 1.936454e+000
2.100000e+001 4.700000e+001 3.519613e+000
2.100000e+001 4.800000e+001 2.378425e+000
2.100000e+001 4.900000e+001 1.463527e+000
2.100000e+001 5.000000e+001 2.935714e+000
2.100000e+001 5.100000e+001 5.499036e+000
2.100000e+001 5.200000e+001 5.685865e+000
2.100000e+001 5.300000e+001 2.456337e+000
2.100000e+001 5.400000e+001 1.981456e+000
2.100000e+001 5.500000e+001 2.383707e+000
2.100000e+001 5.600000e+001 2.950907e+000
2.100000e+001 5.700000e+001 2.423314e+000
2.100000e+001 5.800000e+001 1.085840e+000
2.100000e+001 5.900000e+001 1.510604e+000
2.100000e+001 6.000000e+001 1.837340e+000
2.100000e+001 6.100000e+001 1.025068e+000
2.100000e+001 6.200000e+001 6.740875e-001
2.100000e+001 6.300000e+001 3.721309e-001
2.100000e+001 6.400000e+001 3.229869e-001
2.100000e+001 6.500000e+001 1.123835e+000
2.100000e+001 6.600000e+001 2.003719e-001
2.100000e+001 6.700000e+001 3.492045e-001
2.100000e+001 6.800000e+001 1.390796e-001
2.100000e+001 6.900000e+001 4.201479e-001
2.100000e+001 7.000000e+001 0.000000e+000
2.100000e+001 7.100000e+001 0.000000e+000
2.100000e+001 7.200000e+001 0.000000e+000
2.100000e+001 7.300000e+001 0.000000e+000
2.100000e+001 7.400000e+001 0.000000e+000
2.100000e+001 7.500000e+001 0.000000e+000
2.100000e+001 7.600000e+001 0.000000e+000
2.100000e+001 7.700000e+001 0.000000e+000
2.100000e+001 7.800000e+001 0.000000e+000
2.100000e+001 7.900000e+001 0.000000e+000
2.100000e+001 8.000000e+001 0.000000e+000
2.100000e+001 8.100000e+001 0.000000e+000
2.100000e+001 8.200000e+001 0.000000e+000
2.100000e+001 8.300000e+001 0.000000e+000
2.100000e+001 8.400000e+001 0.000000e+000
2.100000e+001 8.500000e+001 0.000000e+000
2.100000e+001 8.600000e+001 0.000000e+000
2.100000e+001 8.700000e+001 0.000000e+000
2.100000e+001 8.800000e+001 0.000000e+000
2.100000e+001 8.900000e+001 0.000000e+000
2.100000e+001 9.000000e+001 0.000000e+000
2.100000e+001 9.100000e+001 0.000000e+000
2.100000e+001 9.200000e+001 0.000000e+000
2.100000e+001 9.300000e+001 0.000000e+000
2.100000e+001 9.400000e+001 0.000000e+000
2.100000e+001 9.500000e+001 0.000000e+000
2.100000e+001 9.600000e+001 0.000000e+000
2.100000e+001 9.700000e+001 0.000000e+000
2.100000e+001 9.800000e+001 0.000000e+000
2.100000e+001 9.900000e+001 0.000000e+000
2.100000e+001 1.000000e+002 0.000000e+000
2.200000e+001 0.000000e+000 0.000000e+000
2.200000e+001 1.000000e+000 0.000000e+000
2.200000e+001 2.000000e+000 0.000000e+000
2.200000e+001 3.000000e+000 0.000000e+000
2.200000e+001 4.000000e+000 0.000000e+000
2.200000e+001 5.000000e+000 0.000000e+000
2.200000e+001 6.000000e+000 0.000000e+000
2.200000e+001 7.000000e+000 0.000000e+000
2.200000e+001 8.000000e+000 0.000000e+000
2.200000e+001 9.000000e+000 0.000000e+000
2.200000e+001 1.000000e+001 0.000000e+000
2.200000e+001 1.100000e+001 0.000000e+000
2.200000e+001 1.200000e+001 0.000000e+000
2.200000e+001 1.300000e+001 0.000000e+000
2.200000e+001 1.400000e+001 0.000000e+000
2.200000e+001 1.500000e+001 0.000000e+000
2.200000e+001 1.600000e+001 0.000000e+000
2.200000e+001 1.700000e+001 0.000000e+000
2.200000e+001 1.800000e+001 0.000000e+000
2.200000e+001 1.900000e+001 0.000000e+000
2.200000e+001 2.000000e+001 0.000000e+000
2.200000e+001 2.100000e+001 0.000000e+000
2.200000e+001 2.200000e+001 0.000000e+000
2.200000e+001 2.300000e+001 0.000000e+000
2.200000e+001 2.400000e+001 0.000000e+000
2.200000e+001 2.500000e+001 0.000000e+000
2.200000e+001 2.600000e+001 0.000000e+000
2.200000e+001 2.700000e+001 0.000000e+000
2.200000e+001 2.800000e+001 0.000000e+000
2.200000e+001 2.900000e+001 0.000000e+000
2.200000e+001 3.000000e+001 0.000000e+000
2.200000e+001 3.100000e+001 0.000000e+000
2.200000e+001 3.200000e+001 2.745428e-002
2.200000e+001 3.300000e+001 6.519919e-001
2.200000e+001 3.400000e+001 4.005690e-001
2.200000e+001 3.500000e+001 1.509395e+000
2.200000e+001 3.600000e+001 1.874715e+000
2.200000e+001 3.700000e+001 2.096217e+000
2.200000e+001 3.800000e+001 1.476373e+000
2.200000e+001 3.900000e+001 1.715619e+000
2.200000e+001 4.000000e+001 1.207527e+000
2.200000e+001 4.100000e+001 2.479740e+000
2.200000e+001 4.200000e+001 2.650714e+000
2.200000e+001 4.300000e+001 3.686362e+000
2.200000e+001 4.400000e+001 4.709609e+000
2.200000e+001 4.500000e+001 4.597508e+000
2.200000e+001 4.600000e+001 4.429588e+000
2.200000e+001 4.700000e+001 6.751923e+000
2.200000e+001 4.800000e+001 6.570198e+000
2.200000e+001 4.900000e+001 5.589453e+000
2.200000e+001 5.000000e+001 4.619140e+000
2.200000e+001 5.100000e+001 6.628376e+000
2.200000e+001 5.200000e+001 5.247491e+000
2.200000e+001 5.300000e+001 2.726038e+000
2.200000e+001 5.400000e+001 2.809649e+000
2.200000e+001 5.500000e+001 3.942519e+000
2.200000e+001 5.600000e+001 3.039150e+000
2.200000e+001 5.700000e+001 4.297471e+000
2.200000e+001 5.800000e+001 2.251499e+000
2.200000e+001 5.900000e+001 2.132422e+000
2.200000e+001 6.000000e+001 1.766008e+000
2.200000e+001 6.100000e+001 1.357678e+000
2.200000e+001 6.200000e+001 1.142667e+000
2.200000e+001 6.300000e+001 1.213752e+000
2.200000e+001 6.400000e+001 2.350568e+000
2.200000e+001 6.500000e+001 1.503272e+000
2.200000e+001 6.600000e+001 7.807104e-002
2.200000e+001 6.700000e+001 1.108401e+000
2.200000e+001 6.800000e+001 1.189019e-001
2.200000e+001 6.900000e+001 0.000000e+000
2.200000e+001 7.000000e+001 0.000000e+000
2.200000e+001 7.100000e+001 0.000000e+000
2.200000e+001 7.200000e+001 0.000000e+000
2.200000e+001 7.300000e+001 0.000000e+000
2.200000e+001 7.400000e+001 0.000000e+000
2.200000e+001 7.500000e+001 0.000000e+000
2.200000e+001 7.600000e+001 0.000000e+000
2.200000e+001 7.700000e+001 0.000000e+000
2.200000e+001 7.800000e+001 0.000000e+000
2.200000e+001 7.900000e+001 0.000000e+000
2.200000e+001 8.000000e+001 0.000000e+000
2.200000e+001 8.100000e+001 0.000000e+000
2.200000e+001 8.200000e+001 0.000000e+000
2.200000e+001 8.300000e+001 0.000000e+000
2.200000e+001 8.400000e+001 0.000000e+000
2.200000e+001 8.500000e+001 0.000000e+000
2.200000e+001 8.600000e+001 0.000000e+000
2.200000e+001 8.700000e+001 0.000000e+000
2.200000e+001 8.800000e+001 0.000000e+000
2.200000e+001 8.900000e+001 0.000000e+000
2.200000e+001 9.000000e+001 0.000000e+000
2.200000e+001 9.100000e+001 0.000000e+000
2.200000e+001 9.200000e+001 0.000000e+000
2.200000e+001 9.300000e+001 0.000000e+000
2.200000e+001 9.400000e+001 0.000000e+000
2.200000e+001 9.500000e+001 0.000000e+000
2.200000e+001 9.600000e+001 0.000000e+000
2.200000e+001 9.700000e+001 0.000000e+000
2.200000e+001 9.800000e+001 0.000000e+000
2.200000e+001 9.900000e+001 0.000000e+000
2.200000e+001 1.000000e+002 0.000000e+000
2.300000e+001 0.000000e+000 0.000000e+000
2.300000e+001 1.000000e+000 0.000000e+000
2.300000e+001 2.000000e+000 0.000000e+000
2.300000e+001 3.000000e+000 0.000000e+000
2.300000e+001 4.000000e+000 0.000000e+000
2.300000e+001 5.000000e+000 0.000000e+000
2.300000e+001 6.000000e+000 0.000000e+000
2.300000e+001 7.000000e+000 0.000000e+000
2.300000e+001 8.000000e+000 0.000000e+000
2.300000e+001 9.000000e+000 0.000000e+000
2.300000e+001 1.000000e+001 0.000000e+000
2.300000e+001 1.100000e+001 0.000000e+000
2.300000e+001 1.200000e+001 0.000000e+000
2.300000e+001 1.300000e+001 0.000000e+000
2.300000e+001 1.400000e+001 0.000000e+000
2.300000e+001 1.500000e+001 0.000000e+000
2.300000e+001 1.600000e+001 0.000000e+000
2.300000e+001 1.700000e+001 0.000000e+000
2.300000e+001 1.800000e+001 0.000000e+000
2.300000e+001 1.900000e+001 0.000000e+000
2.300000e+001 2.000000e+001 0.000000e+000
2.300000e+001 2.100000e+001 0.000000e+000
2.300000e+001 2.200000e+001 0.000000e+000
2.300000e+001 2.300000e+001 0.000000e+000
2.300000e+001 2.400000e+001 0.000000e+000
2.300000e+001 2.500000e+001 0.000000e+000
2.300000e+001 2.600000e+001 0.000000e+000
2.300000e+001 2.700000e+001 0.000000e+000
2.300000e+001 2.800000e+001 0.000000e+000
2.300000e+001 2.900000e+001 0.000000e+000
2.300000e+001 3.000000e+001 1.510046e-001
2.300000e+001 3.100000e+001 1.527864e+000
2.300000e+001 3.200000e+001 2.516336e-001
2.300000e+001 3.300000e+001 2.804217e+000
2.300000e+001 3.400000e+001 1.496785e+000
2.300000e+001 3.500000e+001 7.888590e-001
2.300000e+001 3.600000e+001 2.615781e+000
2.300000e+001 3.700000e+001 2.474341e+000
2.300000e+001 3.800000e+001 2.501070e+000
2.300000e+001 3.900000e+001 1.445731e+000
2.300000e+001 4.000000e+001 3.062272e+000
2.300000e+001 4.100000e+001 3.767410e+000
2.300000e+001 4.200000e+001 4.475552e+000
2.300000e+001 4.300000e+001 6.092945e+000
2.300000e+001 4.400000e+001 7.280841e+000
2.300000e+001 4.500000e+001 4.538491e+000
2.300000e+001 4.600000e+001 2.488504e+000
2.300000e+001 4.700000e+001 5.639519e+000
2.300000e+001 4.800000e+001 5.864080e+000
2.300000e+001 4.900000e+001 5.623906e+000
2.300000e+001 5.000000e+001 4.836966e+000
2.300000e+001 5.100000e+001 8.837004e+000
2.300000e+001 5.200000e+001 1.048238e+001
2.300000e+001 5.300000e+001 5.948666e+000
2.300000e+001 5.400000e+001 3.165387e+000
2.300000e+001 5.500000e+001 3.847783e+000
2.300000e+001 5.600000e+001 5.665430e+000
2.300000e+001 5.700000e+001 3.562183e+000
2.300000e+001 5.800000e+001 3.191448e+000
2.300000e+001 5.900000e+001 4.924677e+000
2.300000e+001 6.000000e+001 2.207669e+000
2.300000e+001 6.100000e+001 1.719203e+000
2.300000e+001 6.200000e+001 1.815296e+000
2.300000e+001 6.300000e+001 1.396524e+000
2.300000e+001 6.400000e+001 1.774792e+000
2.300000e+001 6.500000e+001 1.423393e+000
2.300000e+001 6.600000e+001 7.579709e-001
2.300000e+001 6.700000e+001 1.477511e+000
2.300000e+001 6.800000e+001 1.237554e+000
2.300000e+001 6.900000e+001 7.824188e-001
2.300000e+001 7.000000e+001 5.720417e-001
2.300000e+001 7.100000e+001 3.305554e-001
2.300000e+001 7.200000e+001 1.251922e-001
2.300000e+001 7.300000e+001 0.000000e+000
2.300000e+001 7.400000e+001 0.000000e+000
2.300000e+001 7.500000e+001 0.000000e+000
2.300000e+001 7.600000e+001 0.000000e+000
2.300000e+001 7.700000e+001 0.000000e+000
2.300000e+001 7.800000e+001 0.000000e+000
2.300000e+001 7.900000e+001 0.000000e+000
2.300000e+001 8.000000e+001 0.000000e+000
2.300000e+001 8.100000e+001 0.000000e+000
2.300000e+001 8.200000e+001 0.000000e+000
2.300000e+001 8.300000e+001 0.000000e+000
2.300000e+001 8.400000e+001 0.000000e+000
2.300000e+001 8.500000e+001 0.000000e+000
2.300000e+001 8.600000e+001 0.000000e+000
2.300000e+001 8.700000e+001 0.000000e+000
2.300000e+001 8.800000e+001 0.000000e+000
2.300000e+001 8.900000e+001 0.000000e+000
2.300000e+001 9.000000e+001 0.000000e+000
2.300000e+001 9.100000e+001 0.000000e+000
2.300000e+001 9.200000e+001 0.000000e+000
2.300000e+001 9.300000e+001 0.000000e+000
2.300000e+001 9.400000e+001 0.000000e+000
2.300000e+001 9.500000e+001 0.000000e+000
2.300000e+001 9.600000e+001 0.000000e+000
2.300000e+001 9.700000e+001 0.000000e+000
2.300000e+001 9.800000e+001 0.000000e+000
2.300000e+001 9.900000e+001 0.000000e+000
2.300000e+001 1.000000e+002 0.000000e+000
2.400000e+001 0.000000e+000 0.000000e+000
2.400000e+001 1.000000e+000 0.000000e+000
2.400000e+001 2.000000e+000 0.000000e+000
2.400000e+001 3.000000e+000 0.000000e+000
2.400000e+001 4.000000e+000 0.000000e+000
2.400000e+001 5.000000e+000 0.000000e+000
2.400000e+001 6.000000e+000 0.000000e+000
2.400000e+001 7.000000e+000 0.000000e+000
2.400000e+001 8.000000e+000 0.000000e+000
2.400000e+001 9.000000e+000 0.000000e+000
2.400000e+001 1.000000e+001 0.000000e+000
2.400000e+001 1.100000e+001 0.000000e+000
2.400000e+001 1.200000e+001 0.000000e+000
2.400000e+001 1.300000e+001 0.000000e+000
2.400000e+001 1.400000e+001 0.000000e+000
2.400000e+001 1.500000e+001 0.000000e+000
2.400000e+001 1.600000e+001 0.000000e+000
2.400000e+001 1.700000e+001 0.000000e+000
2.400000e+001 1.800000e+001 0.000000e+000
2.400000e+001 1.900000e+001 0.000000e+000
2.400000e+001 2.000000e+001 0.000000e+000
2.400000e+001 2.100000e+001 0.000000e+000
2.400000e+001 2.200000e+001 0.000000e+000
2.400000e+001 2.300000e+001 0.000000e+000
2.400000e+001 2.400000e+001 0.000000e+000
2.400000e+001 2.500000e+001 0.000000e+000
2.400000e+001 2.600000e+001 0.000000e+000
2.400000e+001 2.700000e+001 3.739607e-002
2.400000e+001 2.800000e+001 2.105936e-001
2.400000e+001 2.900000e+001 0.000000e+000
2.400000e+001 3.000000e+001 4.269941e-001
2.400000e+001 3.100000e+001 1.424357e+000
2.400000e+001 3.200000e+001 8.291870e-001
2.400000e+001 3.300000e+001 9.541428e-001
2.400000e+001 3.400000e+001 1.758045e+000
2.400000e+001 3.500000e+001 2.172760e+000
2.400000e+001 3.600000e+001 4.182015e+000
2.400000e+001 3.700000e+001 4.931693e+000
2.400000e+001 3.800000e+001 3.547297e+000
2.400000e+001 3.900000e+001 3.492304e+000
2.400000e+001 4.000000e+001 4.728146e+000
2.400000e+001 4.100000e+001 3.448979e+000
2.400000e+001 4.200000e+001 7.177615e+000
2.400000e+001 4.300000e+001 5.956349e+000
2.400000e+001 4.400000e+001 4.208433e+000
2.400000e+001 4.500000e+001 5.279499e+000
2.400000e+001 4.600000e+001 5.763578e+000
2.400000e+001 4.700000e+001 5.198584e+000
2.400000e+001 4.800000e+001 6.073268e+000
2.400000e+001 4.900000e+001 8.676550e+000
2.400000e+001 5.000000e+001 1.021573e+001
2.400000e+001 5.100000e+001 9.257134e+000
2.400000e+001 5.200000e+001 8.605628e+000
2.400000e+001 5.300000e+001 7.107031e+000
2.400000e+001 5.400000e+001 1.018221e+001
2.400000e+001 5.500000e+001 6.054404e+000
2.400000e+001 5.600000e+001 5.184432e+000
2.400000e+001 5.700000e+001 3.576683e+000
2.400000e+001 5.800000e+001 5.907912e+000
2.400000e+001 5.900000e+001 7.490327e+000
2.400000e+001 6.000000e+001 5.725207e+000
2.400000e+001 6.100000e+001 4.709229e+000
2.400000e+001 6.200000e+001 3.386655e+000
2.400000e+001 6.300000e+001 4.294078e+000
2.400000e+001 6.400000e+001 4.520331e+000
2.400000e+001 6.500000e+001 1.964629e+000
2.400000e+001 6.600000e+001 9.560087e-001
2.400000e+001 6.700000e+001 9.273292e-001
2.400000e+001 6.800000e+001 3.965482e-001
2.400000e+001 6.900000e+001 9.176434e-001
2.400000e+001 7.000000e+001 2.442406e+000
2.400000e+001 7.100000e+001 1.213361e+000
2.400000e+001 7.200000e+001 6.432496e-001
2.400000e+001 7.300000e+001 3.797591e-001
2.400000e+001 7.400000e+001 6.860425e-005
2.400000e+001 7.500000e+001 5.268700e-001
2.400000e+001 7.600000e+001 7.133778e-001
2.400000e+001 7.700000e+001 0.000000e+000
2.400000e+001 7.800000e+001 0.000000e+000
2.400000e+001 7.900000e+001 0.000000e+000
2.400000e+001 8.000000e+001 0.000000e+000
2.400000e+001 8.100000e+001 0.000000e+000
2.400000e+001 8.200000e+001 0.000000e+000
2.400000e+001 8.300000e+001 0.000000e+000
2.400000e+001 8.400000e+001 0.000000e+000
2.400000e+001 8.500000e+001 0.000000e+000
2.400000e+001 8.600000e+001 0.000000e+000
2.400000e+001 8.700000e+001 0.000000e+000
2.400000e+001 8.800000e+001 0.000000e+000
2.400000e+001 8.900000e+001 0.000000e+000
2.400000e+001 9.000000e+001 0.000000e+000
2.400000e+001 9.100000e+001 0.000000e+000
2.400000e+001 9.200000e+001 0.000000e+000
2.400000e+001 9.300000e+001 0.000000e+000
2.400000e+001 9.400000e+001 0.000000e+000
2.400000e+001 9.500000e+001 0.000000e+000
2.400000e+001 9.600000e+001 0.000000e+000
2.400000e+001 9.700000e+001 0.000000e+000
2.400000e+001 9.800000e+001 0.000000e+000
2.400000e+001 9.900000e+001 0.000000e+000
2.400000e+001 1.000000e+002 0.000000e+000
2.500000e+001 0.000000e+000 0.000000e+000
2.500000e+001 1.000000e+000 0.000000e+000
2.500000e+001 2.000000e+000 0.000000e+000
2.500000e+001 3.000000e+000 0.000000e+000
2.500000e+001 4.000000e+000 0.000000e+000
2.500000e+001 5.000000e+000 0.000000e+000
2.500000e+001 6.000000e+000 0.000000e+000
2.500000e+001 7.000000e+000 0.000000e+000
2.500000e+001 8.000000e+000 0.000000e+000
2.500000e+001 9.000000e+000 0.000000e+000
2.500000e+001 1.000000e+001 0.000000e+000
2.500000e+001 1.100000e+001 0.000000e+000
2.500000e+001 1.200000e+001 0.000000e+000
2.500000e+001 1.300000e+001 0.000000e+000
2.500000e+001 1.400000e+001 0.000000e+000
2.500000e+001 1.500000e+001 0.000000e+000
2.500000e+001 1.600000e+001 0.000000e+000
2.500000e+001 1.700000e+001 0.000000e+000
2.500000e+001 1.800000e+001 0.000000e+000
2.500000e+001 1.900000e+001 0.000000e+000
2.500000e+001 2.000000e+001 0.000000e+000
2.500000e+001 2.100000e+001 0.000000e+000
2.500000e+001 2.200000e+001 0.000000e+000
2.500000e+001 2.300000e+001 0.000000e+000
2.500000e+001 2.400000e+001 0.000000e+000
2.500000e+001 2.500000e+001 0.000000e+000
2.500000e+001 2.600000e+001 0.000000e+000
2.500000e+001 2.700000e+001 1.134008e-001
2.500000e+001 2.800000e+001 6.386095e-001
2.500000e+001 2.900000e+001 0.000000e+000
2.500000e+001 3.000000e+001 1.021222e+000
2.500000e+001 3.100000e+001 1.811926e+000
2.500000e+001 3.200000e+001 1.025862e+000
2.500000e+001 3.300000e+001 8.527680e-001
2.500000e+001 3.400000e+001 1.440412e+000
2.500000e+001 3.500000e+001 1.999117e+000
2.500000e+001 3.600000e+001 3.311927e+000
2.500000e+001 3.700000e+001 4.881780e+000
2.500000e+001 3.800000e+001 2.712225e+000
2.500000e+001 3.900000e+001 4.632116e+000
2.500000e+001 4.000000e+001 7.414474e+000
2.500000e+001 4.100000e+001 5.309779e+000
2.500000e+001 4.200000e+001 6.587457e+000
2.500000e+001 4.300000e+001 9.921317e+000
2.500000e+001 4.400000e+001 1.044762e+001
