Iteration result of potential using 2D relaxation method

Parameters : 
x \in [0.00000000e+000, 1.00000000e+002], y \in [0.00000000e+000, 1.00000000e+002]
Boundary value : all 0 
n_x = 100, n_y = 100, max_dif_tar = 1.00000001e-010

iterations = 12056

       x             y           f(x)       
2.40000000e+001 6.20000000e+001 -4.42913552e-005
2.40000000e+001 6.30000000e+001 -4.33896785e-005
2.40000000e+001 6.40000000e+001 -4.24326790e-005
2.40000000e+001 6.50000000e+001 -4.14093665e-005
2.40000000e+001 6.60000000e+001 -4.03525519e-005
2.40000000e+001 6.70000000e+001 -3.92679649e-005
2.40000000e+001 6.80000000e+001 -3.81494210e-005
2.40000000e+001 6.90000000e+001 -3.70102025e-005
2.40000000e+001 7.00000000e+001 -3.58444595e-005
2.40000000e+001 7.10000000e+001 -3.46408415e-005
2.40000000e+001 7.20000000e+001 -3.34228243e-005
2.40000000e+001 7.30000000e+001 -3.21972184e-005
2.40000000e+001 7.40000000e+001 -3.09659554e-005
2.40000000e+001 7.50000000e+001 -2.97332299e-005
2.40000000e+001 7.60000000e+001 -2.84934940e-005
2.40000000e+001 7.70000000e+001 -2.72466223e-005
2.40000000e+001 7.80000000e+001 -2.60038087e-005
2.40000000e+001 7.90000000e+001 -2.47652533e-005
2.40000000e+001 8.00000000e+001 -2.35314837e-005
2.40000000e+001 8.10000000e+001 -2.23030074e-005
2.40000000e+001 8.20000000e+001 -2.10802536e-005
2.40000000e+001 8.30000000e+001 -1.98635225e-005
2.40000000e+001 8.40000000e+001 -1.86530360e-005
2.40000000e+001 8.50000000e+001 -1.74488996e-005
2.40000000e+001 8.60000000e+001 -1.62511424e-005
2.40000000e+001 8.70000000e+001 -1.50596907e-005
2.40000000e+001 8.80000000e+001 -1.38744053e-005
2.40000000e+001 8.90000000e+001 -1.26950672e-005
2.40000000e+001 9.00000000e+001 -1.15213934e-005
2.40000000e+001 9.10000000e+001 -1.03530419e-005
2.40000000e+001 9.20000000e+001 -9.18961905e-006
2.40000000e+001 9.30000000e+001 -8.03068360e-006
2.40000000e+001 9.40000000e+001 -6.87575903e-006
2.40000000e+001 9.50000000e+001 -5.72433055e-006
2.40000000e+001 9.60000000e+001 -4.57585838e-006
2.40000000e+001 9.70000000e+001 -3.42977751e-006
2.40000000e+001 9.80000000e+001 -2.28550630e-006
2.40000000e+001 9.90000000e+001 -1.14244858e-006
2.40000000e+001 1.00000000e+002 0.00000000e+000
2.50000000e+001 0.00000000e+000 0.00000000e+000
2.50000000e+001 1.00000000e+000 -1.18832372e-006
2.50000000e+001 2.00000000e+000 -2.37732888e-006
2.50000000e+001 3.00000000e+000 -3.56769169e-006
2.50000000e+001 4.00000000e+000 -4.76007972e-006
2.50000000e+001 5.00000000e+000 -5.95514575e-006
2.50000000e+001 6.00000000e+000 -7.15352326e-006
2.50000000e+001 7.00000000e+000 -8.35581977e-006
2.50000000e+001 8.00000000e+000 -9.56261283e-006
2.50000000e+001 9.00000000e+000 -1.07744445e-005
2.50000000e+001 1.00000000e+001 -1.19918113e-005
2.50000000e+001 1.10000000e+001 -1.32151599e-005
2.50000000e+001 1.20000000e+001 -1.44448768e-005
2.50000000e+001 1.30000000e+001 -1.56812803e-005
2.50000000e+001 1.40000000e+001 -1.69246105e-005
2.50000000e+001 1.50000000e+001 -1.81750183e-005
2.50000000e+001 1.60000000e+001 -1.94325476e-005
2.50000000e+001 1.70000000e+001 -2.06971254e-005
2.50000000e+001 1.80000000e+001 -2.19685389e-005
2.50000000e+001 1.90000000e+001 -2.32464117e-005
2.50000000e+001 2.00000000e+001 -2.45301817e-005
2.50000000e+001 2.10000000e+001 -2.58191030e-005
2.50000000e+001 2.20000000e+001 -2.71122681e-005
2.50000000e+001 2.30000000e+001 -2.84086054e-005
2.50000000e+001 2.40000000e+001 -2.97068837e-005
2.50000000e+001 2.50000000e+001 -3.10045580e-005
2.50000000e+001 2.60000000e+001 -3.23014428e-005
2.50000000e+001 2.70000000e+001 -3.35952464e-005
2.50000000e+001 2.80000000e+001 -3.48836584e-005
2.50000000e+001 2.90000000e+001 -3.61600105e-005
2.50000000e+001 3.00000000e+001 -3.74306255e-005
2.50000000e+001 3.10000000e+001 -3.86780557e-005
2.50000000e+001 3.20000000e+001 -3.98914344e-005
2.50000000e+001 3.30000000e+001 -4.10804350e-005
2.50000000e+001 3.40000000e+001 -4.22424455e-005
2.50000000e+001 3.50000000e+001 -4.33643327e-005
2.50000000e+001 3.60000000e+001 -4.44423786e-005
2.50000000e+001 3.70000000e+001 -4.54624605e-005
2.50000000e+001 3.80000000e+001 -4.64128498e-005
2.50000000e+001 3.90000000e+001 -4.73247528e-005
2.50000000e+001 4.00000000e+001 -4.81766983e-005
2.50000000e+001 4.10000000e+001 -4.89459380e-005
2.50000000e+001 4.20000000e+001 -4.96565808e-005
2.50000000e+001 4.30000000e+001 -5.02947332e-005
2.50000000e+001 4.40000000e+001 -5.08263911e-005
2.50000000e+001 4.50000000e+001 -5.12607148e-005
2.50000000e+001 4.60000000e+001 -5.16215805e-005
2.50000000e+001 4.70000000e+001 -5.19035420e-005
2.50000000e+001 4.80000000e+001 -5.21220209e-005
2.50000000e+001 4.90000000e+001 -5.22670052e-005
2.50000000e+001 5.00000000e+001 -5.23226918e-005
2.50000000e+001 5.10000000e+001 -5.22551527e-005
2.50000000e+001 5.20000000e+001 -5.21028196e-005
2.50000000e+001 5.30000000e+001 -5.18664310e-005
2.50000000e+001 5.40000000e+001 -5.15428110e-005
2.50000000e+001 5.50000000e+001 -5.11341314e-005
2.50000000e+001 5.60000000e+001 -5.06640572e-005
2.50000000e+001 5.70000000e+001 -5.01439863e-005
2.50000000e+001 5.80000000e+001 -4.95452041e-005
2.50000000e+001 5.90000000e+001 -4.88698934e-005
2.50000000e+001 6.00000000e+001 -4.81323259e-005
2.50000000e+001 6.10000000e+001 -4.73007822e-005
2.50000000e+001 6.20000000e+001 -4.63866782e-005
2.50000000e+001 6.30000000e+001 -4.54414294e-005
2.50000000e+001 6.40000000e+001 -4.44375328e-005
2.50000000e+001 6.50000000e+001 -4.33618807e-005
2.50000000e+001 6.60000000e+001 -4.22582489e-005
2.50000000e+001 6.70000000e+001 -4.11177280e-005
2.50000000e+001 6.80000000e+001 -3.99334240e-005
2.50000000e+001 6.90000000e+001 -3.87342516e-005
2.50000000e+001 7.00000000e+001 -3.74931042e-005
2.50000000e+001 7.10000000e+001 -3.62156497e-005
2.50000000e+001 7.20000000e+001 -3.49300644e-005
2.50000000e+001 7.30000000e+001 -3.36387966e-005
2.50000000e+001 7.40000000e+001 -3.23428358e-005
2.50000000e+001 7.50000000e+001 -3.10424366e-005
2.50000000e+001 7.60000000e+001 -2.97341685e-005
2.50000000e+001 7.70000000e+001 -2.84206963e-005
2.50000000e+001 7.80000000e+001 -2.71133777e-005
2.50000000e+001 7.90000000e+001 -2.58123910e-005
2.50000000e+001 8.00000000e+001 -2.45180709e-005
2.50000000e+001 8.10000000e+001 -2.32307448e-005
2.50000000e+001 8.20000000e+001 -2.19506765e-005
2.50000000e+001 8.30000000e+001 -2.06780642e-005
2.50000000e+001 8.40000000e+001 -1.94130116e-005
2.50000000e+001 8.50000000e+001 -1.81555461e-005
2.50000000e+001 8.60000000e+001 -1.69056002e-005
2.50000000e+001 8.70000000e+001 -1.56630322e-005
2.50000000e+001 8.80000000e+001 -1.44276109e-005
2.50000000e+001 8.90000000e+001 -1.31990419e-005
2.50000000e+001 9.00000000e+001 -1.19769620e-005
2.50000000e+001 9.10000000e+001 -1.07609512e-005
2.50000000e+001 9.20000000e+001 -9.55053838e-006
2.50000000e+001 9.30000000e+001 -8.34520506e-006
2.50000000e+001 9.40000000e+001 -7.14439784e-006
2.50000000e+001 9.50000000e+001 -5.94752737e-006
2.50000000e+001 9.60000000e+001 -4.75397883e-006
2.50000000e+001 9.70000000e+001 -3.56311352e-006
2.50000000e+001 9.80000000e+001 -2.37427594e-006
2.50000000e+001 9.90000000e+001 -1.18679714e-006
2.50000000e+001 1.00000000e+002 0.00000000e+000
2.60000000e+001 0.00000000e+000 0.00000000e+000
2.60000000e+001 1.00000000e+000 -1.23211692e-006
2.60000000e+001 2.00000000e+000 -2.46499440e-006
2.60000000e+001 3.00000000e+000 -3.69938880e-006
2.60000000e+001 4.00000000e+000 -4.93604693e-006
2.60000000e+001 5.00000000e+000 -6.17570277e-006
2.60000000e+001 6.00000000e+000 -7.41907024e-006
2.60000000e+001 7.00000000e+000 -8.66684059e-006
2.60000000e+001 8.00000000e+000 -9.91967408e-006
2.60000000e+001 9.00000000e+000 -1.11781983e-005
2.60000000e+001 1.00000000e+001 -1.24429944e-005
2.60000000e+001 1.10000000e+001 -1.37145980e-005
2.60000000e+001 1.20000000e+001 -1.49934831e-005
2.60000000e+001 1.30000000e+001 -1.62800607e-005
2.60000000e+001 1.40000000e+001 -1.75746591e-005
2.60000000e+001 1.50000000e+001 -1.88775230e-005
2.60000000e+001 1.60000000e+001 -2.01887906e-005
2.60000000e+001 1.70000000e+001 -2.15084801e-005
2.60000000e+001 1.80000000e+001 -2.28364624e-005
2.60000000e+001 1.90000000e+001 -2.41724356e-005
2.60000000e+001 2.00000000e+001 -2.55158611e-005
2.60000000e+001 2.10000000e+001 -2.68659660e-005
2.60000000e+001 2.20000000e+001 -2.82218516e-005
2.60000000e+001 2.30000000e+001 -2.95824593e-005
2.60000000e+001 2.40000000e+001 -3.09477728e-005
2.60000000e+001 2.50000000e+001 -3.23106433e-005
2.60000000e+001 2.60000000e+001 -3.36763806e-005
2.60000000e+001 2.70000000e+001 -3.50379232e-005
2.60000000e+001 2.80000000e+001 -3.63917461e-005
2.60000000e+001 2.90000000e+001 -3.77400174e-005
2.60000000e+001 3.00000000e+001 -3.90783207e-005
2.60000000e+001 3.10000000e+001 -4.03844861e-005
2.60000000e+001 3.20000000e+001 -4.16637631e-005
2.60000000e+001 3.30000000e+001 -4.29170032e-005
2.60000000e+001 3.40000000e+001 -4.41420780e-005
2.60000000e+001 3.50000000e+001 -4.53134635e-005
2.60000000e+001 3.60000000e+001 -4.64287186e-005
2.60000000e+001 3.70000000e+001 -4.74807348e-005
2.60000000e+001 3.80000000e+001 -4.84852644e-005
2.60000000e+001 3.90000000e+001 -4.94364758e-005
2.60000000e+001 4.00000000e+001 -5.03013289e-005
2.60000000e+001 4.10000000e+001 -5.11127801e-005
2.60000000e+001 4.20000000e+001 -5.18313900e-005
2.60000000e+001 4.30000000e+001 -5.24807983e-005
2.60000000e+001 4.40000000e+001 -5.30174984e-005
2.60000000e+001 4.50000000e+001 -5.34717765e-005
2.60000000e+001 4.60000000e+001 -5.38249296e-005
2.60000000e+001 4.70000000e+001 -5.40938017e-005
2.60000000e+001 4.80000000e+001 -5.43265232e-005
2.60000000e+001 4.90000000e+001 -5.44675968e-005
2.60000000e+001 5.00000000e+001 -5.45151051e-005
2.60000000e+001 5.10000000e+001 -5.44483009e-005
2.60000000e+001 5.20000000e+001 -5.43078859e-005
2.60000000e+001 5.30000000e+001 -5.40692490e-005
2.60000000e+001 5.40000000e+001 -5.37431988e-005
2.60000000e+001 5.50000000e+001 -5.33400780e-005
2.60000000e+001 5.60000000e+001 -5.28699020e-005
2.60000000e+001 5.70000000e+001 -5.23258859e-005
2.60000000e+001 5.80000000e+001 -5.17171502e-005
2.60000000e+001 5.90000000e+001 -5.10275022e-005
2.60000000e+001 6.00000000e+001 -5.02686999e-005
2.60000000e+001 6.10000000e+001 -4.94203960e-005
2.60000000e+001 6.20000000e+001 -4.84641569e-005
2.60000000e+001 6.30000000e+001 -4.74678709e-005
2.60000000e+001 6.40000000e+001 -4.64283657e-005
2.60000000e+001 6.50000000e+001 -4.53120920e-005
2.60000000e+001 6.60000000e+001 -4.41591292e-005
2.60000000e+001 6.70000000e+001 -4.29565516e-005
2.60000000e+001 6.80000000e+001 -4.17177071e-005
2.60000000e+001 6.90000000e+001 -4.04478051e-005
2.60000000e+001 7.00000000e+001 -3.91325993e-005
2.60000000e+001 7.10000000e+001 -3.77933648e-005
2.60000000e+001 7.20000000e+001 -3.64419029e-005
2.60000000e+001 7.30000000e+001 -3.50805021e-005
2.60000000e+001 7.40000000e+001 -3.37151505e-005
2.60000000e+001 7.50000000e+001 -3.23419008e-005
2.60000000e+001 7.60000000e+001 -3.09681272e-005
2.60000000e+001 7.70000000e+001 -2.95887876e-005
2.60000000e+001 7.80000000e+001 -2.82167766e-005
2.60000000e+001 7.90000000e+001 -2.68530166e-005
2.60000000e+001 8.00000000e+001 -2.54978186e-005
2.60000000e+001 8.10000000e+001 -2.41513626e-005
2.60000000e+001 8.20000000e+001 -2.28137869e-005
2.60000000e+001 8.30000000e+001 -2.14851680e-005
2.60000000e+001 8.40000000e+001 -2.01655257e-005
2.60000000e+001 8.50000000e+001 -1.88547838e-005
2.60000000e+001 8.60000000e+001 -1.75527966e-005
2.60000000e+001 8.70000000e+001 -1.62593242e-005
2.60000000e+001 8.80000000e+001 -1.49740581e-005
2.60000000e+001 8.90000000e+001 -1.36966137e-005
2.60000000e+001 9.00000000e+001 -1.24265407e-005
2.60000000e+001 9.10000000e+001 -1.11633353e-005
2.60000000e+001 9.20000000e+001 -9.90644003e-006
2.60000000e+001 9.30000000e+001 -8.65525635e-006
2.60000000e+001 9.40000000e+001 -7.40914675e-006
2.60000000e+001 9.50000000e+001 -6.16744273e-006
2.60000000e+001 9.60000000e+001 -4.92944764e-006
2.60000000e+001 9.70000000e+001 -3.69444570e-006
2.60000000e+001 9.80000000e+001 -2.46170248e-006
2.60000000e+001 9.90000000e+001 -1.23047209e-006
2.60000000e+001 1.00000000e+002 0.00000000e+000
2.70000000e+001 0.00000000e+000 0.00000000e+000
2.70000000e+001 1.00000000e+000 -1.27515773e-006
2.70000000e+001 2.00000000e+000 -2.55115970e-006
2.70000000e+001 3.00000000e+000 -3.82884673e-006
2.70000000e+001 4.00000000e+000 -5.10905011e-006
2.70000000e+001 5.00000000e+000 -6.39258906e-006
2.70000000e+001 6.00000000e+000 -7.68026439e-006
2.70000000e+001 7.00000000e+000 -8.97285463e-006
2.70000000e+001 8.00000000e+000 -1.02711119e-005
2.70000000e+001 9.00000000e+000 -1.15757521e-005
2.70000000e+001 1.00000000e+001 -1.28874526e-005
2.70000000e+001 1.10000000e+001 -1.42068420e-005
2.70000000e+001 1.20000000e+001 -1.55344969e-005
2.70000000e+001 1.30000000e+001 -1.68709230e-005
2.70000000e+001 1.40000000e+001 -1.82165568e-005
2.70000000e+001 1.50000000e+001 -1.95717457e-005
2.70000000e+001 1.60000000e+001 -2.09367408e-005
2.70000000e+001 1.70000000e+001 -2.23116731e-005
2.70000000e+001 1.80000000e+001 -2.36965425e-005
2.70000000e+001 1.90000000e+001 -2.50911507e-005
2.70000000e+001 2.00000000e+001 -2.64950177e-005
2.70000000e+001 2.10000000e+001 -2.79072083e-005
2.70000000e+001 2.20000000e+001 -2.93268804e-005
2.70000000e+001 2.30000000e+001 -3.07517839e-005
2.70000000e+001 2.40000000e+001 -3.21816369e-005
2.70000000e+001 2.50000000e+001 -3.36122612e-005
2.70000000e+001 2.60000000e+001 -3.50471055e-005
2.70000000e+001 2.70000000e+001 -3.64792177e-005
2.70000000e+001 2.80000000e+001 -3.78990699e-005
2.70000000e+001 2.90000000e+001 -3.93134615e-005
2.70000000e+001 3.00000000e+001 -4.07111474e-005
2.70000000e+001 3.10000000e+001 -4.20774195e-005
2.70000000e+001 3.20000000e+001 -4.34288086e-005
2.70000000e+001 3.30000000e+001 -4.47432540e-005
2.70000000e+001 3.40000000e+001 -4.60153133e-005
2.70000000e+001 3.50000000e+001 -4.72206339e-005
2.70000000e+001 3.60000000e+001 -4.83826880e-005
2.70000000e+001 3.70000000e+001 -4.94705637e-005
2.70000000e+001 3.80000000e+001 -5.05164608e-005
2.70000000e+001 3.90000000e+001 -5.14888598e-005
2.70000000e+001 4.00000000e+001 -5.23617273e-005
2.70000000e+001 4.10000000e+001 -5.31904880e-005
2.70000000e+001 4.20000000e+001 -5.39204666e-005
2.70000000e+001 4.30000000e+001 -5.45539333e-005
2.70000000e+001 4.40000000e+001 -5.51095582e-005
2.70000000e+001 4.50000000e+001 -5.55813785e-005
2.70000000e+001 4.60000000e+001 -5.59131768e-005
2.70000000e+001 4.70000000e+001 -5.61613233e-005
2.70000000e+001 4.80000000e+001 -5.63659014e-005
2.70000000e+001 4.90000000e+001 -5.65238624e-005
2.70000000e+001 5.00000000e+001 -5.65897935e-005
2.70000000e+001 5.10000000e+001 -5.65524970e-005
2.70000000e+001 5.20000000e+001 -5.64012371e-005
2.70000000e+001 5.30000000e+001 -5.61660709e-005
2.70000000e+001 5.40000000e+001 -5.58633437e-005
2.70000000e+001 5.50000000e+001 -5.54707694e-005
2.70000000e+001 5.60000000e+001 -5.49910656e-005
2.70000000e+001 5.70000000e+001 -5.44594004e-005
2.70000000e+001 5.80000000e+001 -5.38420281e-005
2.70000000e+001 5.90000000e+001 -5.31373189e-005
2.70000000e+001 6.00000000e+001 -5.23480012e-005
2.70000000e+001 6.10000000e+001 -5.14620697e-005
2.70000000e+001 6.20000000e+001 -5.04942764e-005
2.70000000e+001 6.30000000e+001 -4.94687774e-005
2.70000000e+001 6.40000000e+001 -4.84036682e-005
2.70000000e+001 6.50000000e+001 -4.72426000e-005
2.70000000e+001 6.60000000e+001 -4.60375268e-005
2.70000000e+001 6.70000000e+001 -4.47828934e-005
2.70000000e+001 6.80000000e+001 -4.34829017e-005
2.70000000e+001 6.90000000e+001 -4.21450786e-005
2.70000000e+001 7.00000000e+001 -4.07703119e-005
2.70000000e+001 7.10000000e+001 -3.93648806e-005
2.70000000e+001 7.20000000e+001 -3.79450285e-005
2.70000000e+001 7.30000000e+001 -3.65113665e-005
2.70000000e+001 7.40000000e+001 -3.50743139e-005
2.70000000e+001 7.50000000e+001 -3.36335725e-005
2.70000000e+001 7.60000000e+001 -3.21953667e-005
2.70000000e+001 7.70000000e+001 -3.07497248e-005
2.70000000e+001 7.80000000e+001 -2.93120902e-005
2.70000000e+001 7.90000000e+001 -2.78852422e-005
2.70000000e+001 8.00000000e+001 -2.64689752e-005
2.70000000e+001 8.10000000e+001 -2.50632511e-005
2.70000000e+001 8.20000000e+001 -2.36680753e-005
2.70000000e+001 8.30000000e+001 -2.22834387e-005
2.70000000e+001 8.40000000e+001 -2.09092614e-005
2.70000000e+001 8.50000000e+001 -1.95453904e-005
2.70000000e+001 8.60000000e+001 -1.81915857e-005
2.70000000e+001 8.70000000e+001 -1.68475162e-005
2.70000000e+001 8.80000000e+001 -1.55127818e-005
2.70000000e+001 8.90000000e+001 -1.41869004e-005
2.70000000e+001 9.00000000e+001 -1.28693337e-005
2.70000000e+001 9.10000000e+001 -1.15594803e-005
2.70000000e+001 9.20000000e+001 -1.02566964e-005
2.70000000e+001 9.30000000e+001 -8.96029087e-006
2.70000000e+001 9.40000000e+001 -7.66954054e-006
2.70000000e+001 9.50000000e+001 -6.38368920e-006
2.70000000e+001 9.60000000e+001 -5.10195741e-006
2.70000000e+001 9.70000000e+001 -3.82354392e-006
2.70000000e+001 9.80000000e+001 -2.54763313e-006
2.70000000e+001 9.90000000e+001 -1.27339695e-006
2.70000000e+001 1.00000000e+002 0.00000000e+000
2.80000000e+001 0.00000000e+000 0.00000000e+000
2.80000000e+001 1.00000000e+000 -1.31736238e-006
2.80000000e+001 2.00000000e+000 -2.63565744e-006
2.80000000e+001 3.00000000e+000 -3.95581355e-006
2.80000000e+001 4.00000000e+000 -5.27875181e-006
2.80000000e+001 5.00000000e+000 -6.60538035e-006
2.80000000e+001 6.00000000e+000 -7.93659365e-006
2.80000000e+001 7.00000000e+000 -9.27326255e-006
2.80000000e+001 8.00000000e+000 -1.06162333e-005
2.80000000e+001 9.00000000e+000 -1.19663218e-005
2.80000000e+001 1.00000000e+001 -1.33243038e-005
2.80000000e+001 1.10000000e+001 -1.46909151e-005
2.80000000e+001 1.20000000e+001 -1.60668351e-005
2.80000000e+001 1.30000000e+001 -1.74526849e-005
2.80000000e+001 1.40000000e+001 -1.88490121e-005
2.80000000e+001 1.50000000e+001 -2.02562860e-005
2.80000000e+001 1.60000000e+001 -2.16748795e-005
2.80000000e+001 1.70000000e+001 -2.31050726e-005
2.80000000e+001 1.80000000e+001 -2.45470219e-005
2.80000000e+001 1.90000000e+001 -2.60007655e-005
2.80000000e+001 2.00000000e+001 -2.74660051e-005
2.80000000e+001 2.10000000e+001 -2.89411328e-005
2.80000000e+001 2.20000000e+001 -3.04268542e-005
2.80000000e+001 2.30000000e+001 -3.19163337e-005
2.80000000e+001 2.40000000e+001 -3.34092838e-005
2.80000000e+001 2.50000000e+001 -3.49087932e-005
2.80000000e+001 2.60000000e+001 -3.64132720e-005
2.80000000e+001 2.70000000e+001 -3.79149606e-005
2.80000000e+001 2.80000000e+001 -3.94063136e-005
2.80000000e+001 2.90000000e+001 -4.08923152e-005
2.80000000e+001 3.00000000e+001 -4.23490092e-005
2.80000000e+001 3.10000000e+001 -4.37785202e-005
2.80000000e+001 3.20000000e+001 -4.51884043e-005
2.80000000e+001 3.30000000e+001 -4.65531957e-005
2.80000000e+001 3.40000000e+001 -4.78567526e-005
2.80000000e+001 3.50000000e+001 -4.90955426e-005
2.80000000e+001 3.60000000e+001 -5.03029260e-005
2.80000000e+001 3.70000000e+001 -5.14336716e-005
2.80000000e+001 3.80000000e+001 -5.24941570e-005
2.80000000e+001 3.90000000e+001 -5.34809551e-005
2.80000000e+001 4.00000000e+001 -5.43794486e-005
2.80000000e+001 4.10000000e+001 -5.51980484e-005
2.80000000e+001 4.20000000e+001 -5.59269065e-005
2.80000000e+001 4.30000000e+001 -5.65382725e-005
2.80000000e+001 4.40000000e+001 -5.70737720e-005
2.80000000e+001 4.50000000e+001 -5.75199920e-005
2.80000000e+001 4.60000000e+001 -5.78461149e-005
2.80000000e+001 4.70000000e+001 -5.80960805e-005
2.80000000e+001 4.80000000e+001 -5.82792782e-005
2.80000000e+001 4.90000000e+001 -5.84406916e-005
2.80000000e+001 5.00000000e+001 -5.85142661e-005
2.80000000e+001 5.10000000e+001 -5.84934205e-005
2.80000000e+001 5.20000000e+001 -5.83546280e-005
2.80000000e+001 5.30000000e+001 -5.81171116e-005
2.80000000e+001 5.40000000e+001 -5.78171603e-005
2.80000000e+001 5.50000000e+001 -5.74542682e-005
2.80000000e+001 5.60000000e+001 -5.70007069e-005
2.80000000e+001 5.70000000e+001 -5.64589645e-005
2.80000000e+001 5.80000000e+001 -5.58527281e-005
2.80000000e+001 5.90000000e+001 -5.51543344e-005
2.80000000e+001 6.00000000e+001 -5.43638562e-005
2.80000000e+001 6.10000000e+001 -5.34534920e-005
2.80000000e+001 6.20000000e+001 -5.24700372e-005
2.80000000e+001 6.30000000e+001 -5.14212406e-005
2.80000000e+001 6.40000000e+001 -5.03254960e-005
2.80000000e+001 6.50000000e+001 -4.91339961e-005
2.80000000e+001 6.60000000e+001 -4.78757211e-005
2.80000000e+001 6.70000000e+001 -4.65733101e-005
2.80000000e+001 6.80000000e+001 -4.52184577e-005
2.80000000e+001 6.90000000e+001 -4.38277784e-005
2.80000000e+001 7.00000000e+001 -4.24007958e-005
2.80000000e+001 7.10000000e+001 -4.09254644e-005
2.80000000e+001 7.20000000e+001 -3.94389826e-005
2.80000000e+001 7.30000000e+001 -3.79386802e-005
2.80000000e+001 7.40000000e+001 -3.64257976e-005
2.80000000e+001 7.50000000e+001 -3.49174261e-005
2.80000000e+001 7.60000000e+001 -3.34081742e-005
2.80000000e+001 7.70000000e+001 -3.18997154e-005
2.80000000e+001 7.80000000e+001 -3.03967972e-005
2.80000000e+001 7.90000000e+001 -2.89070485e-005
2.80000000e+001 8.00000000e+001 -2.74297545e-005
2.80000000e+001 8.10000000e+001 -2.59647386e-005
2.80000000e+001 8.20000000e+001 -2.45119754e-005
2.80000000e+001 8.30000000e+001 -2.30713813e-005
2.80000000e+001 8.40000000e+001 -2.16428216e-005
2.80000000e+001 8.50000000e+001 -2.02260562e-005
2.80000000e+001 8.60000000e+001 -1.88207505e-005
2.80000000e+001 8.70000000e+001 -1.74264860e-005
2.80000000e+001 8.80000000e+001 -1.60427498e-005
2.80000000e+001 8.90000000e+001 -1.46689681e-005
2.80000000e+001 9.00000000e+001 -1.33044941e-005
2.80000000e+001 9.10000000e+001 -1.19486340e-005
2.80000000e+001 9.20000000e+001 -1.06006401e-005
2.80000000e+001 9.30000000e+001 -9.25973018e-006
2.80000000e+001 9.40000000e+001 -7.92508581e-006
2.80000000e+001 9.50000000e+001 -6.59585930e-006
2.80000000e+001 9.60000000e+001 -5.27118209e-006
2.80000000e+001 9.70000000e+001 -3.95016514e-006
2.80000000e+001 9.80000000e+001 -2.63190577e-006
2.80000000e+001 9.90000000e+001 -1.31549109e-006
2.80000000e+001 1.00000000e+002 0.00000000e+000
2.90000000e+001 0.00000000e+000 0.00000000e+000
2.90000000e+001 1.00000000e+000 -1.35864354e-006
2.90000000e+001 2.00000000e+000 -2.71831141e-006
2.90000000e+001 3.00000000e+000 -4.08002461e-006
2.90000000e+001 4.00000000e+000 -5.44479644e-006
2.90000000e+001 5.00000000e+000 -6.81363190e-006
2.90000000e+001 6.00000000e+000 -8.18751869e-006
2.90000000e+001 7.00000000e+000 -9.56742770e-006
2.90000000e+001 8.00000000e+000 -1.09543062e-005
2.90000000e+001 9.00000000e+000 -1.23490727e-005
2.90000000e+001 1.00000000e+001 -1.37526149e-005
2.90000000e+001 1.10000000e+001 -1.51657732e-005
2.90000000e+001 1.20000000e+001 -1.65893471e-005
2.90000000e+001 1.30000000e+001 -1.80240786e-005
2.90000000e+001 1.40000000e+001 -1.94706408e-005
2.90000000e+001 1.50000000e+001 -2.09296304e-005
2.90000000e+001 1.60000000e+001 -2.24015603e-005
2.90000000e+001 1.70000000e+001 -2.38868488e-005
2.90000000e+001 1.80000000e+001 -2.53858634e-005
2.90000000e+001 1.90000000e+001 -2.68990334e-005
2.90000000e+001 2.00000000e+001 -2.84272701e-005
2.90000000e+001 2.10000000e+001 -2.99646290e-005
2.90000000e+001 2.20000000e+001 -3.15112375e-005
2.90000000e+001 2.30000000e+001 -3.30665134e-005
2.90000000e+001 2.40000000e+001 -3.46284505e-005
2.90000000e+001 2.50000000e+001 -3.62005521e-005
2.90000000e+001 2.60000000e+001 -3.77773431e-005
2.90000000e+001 2.70000000e+001 -3.93474220e-005
2.90000000e+001 2.80000000e+001 -4.09107743e-005
2.90000000e+001 2.90000000e+001 -4.24673053e-005
2.90000000e+001 3.00000000e+001 -4.39790711e-005
2.90000000e+001 3.10000000e+001 -4.54691653e-005
2.90000000e+001 3.20000000e+001 -4.69206316e-005
2.90000000e+001 3.30000000e+001 -4.83262738e-005
2.90000000e+001 3.40000000e+001 -4.96708271e-005
2.90000000e+001 3.50000000e+001 -5.09469392e-005
2.90000000e+001 3.60000000e+001 -5.21766015e-005
2.90000000e+001 3.70000000e+001 -5.33475286e-005
2.90000000e+001 3.80000000e+001 -5.44272516e-005
2.90000000e+001 3.90000000e+001 -5.54245489e-005
2.90000000e+001 4.00000000e+001 -5.63029498e-005
2.90000000e+001 4.10000000e+001 -5.70948105e-005
2.90000000e+001 4.20000000e+001 -5.78175059e-005
2.90000000e+001 4.30000000e+001 -5.83980291e-005
2.90000000e+001 4.40000000e+001 -5.88775802e-005
2.90000000e+001 4.50000000e+001 -5.92838842e-005
2.90000000e+001 4.60000000e+001 -5.96105492e-005
2.90000000e+001 4.70000000e+001 -5.98867373e-005
2.90000000e+001 4.80000000e+001 -6.00675266e-005
2.90000000e+001 4.90000000e+001 -6.02040236e-005
2.90000000e+001 5.00000000e+001 -6.02670480e-005
2.90000000e+001 5.10000000e+001 -6.02388245e-005
