Gradient descent of (x-2)^2+(y-2)^2

gamma = 1.000000e-002, epsilon = 1.000000e-007

      x            y          f(x,y)     
1.999980e+000 1.999990e+000 4.965983e-010
1.999980e+000 1.999990e+000 4.777689e-010
1.999981e+000 1.999990e+000 4.593090e-010
1.999981e+000 1.999991e+000 4.412186e-010
1.999982e+000 1.999991e+000 4.234977e-010
1.999982e+000 1.999991e+000 4.061462e-010
1.999982e+000 1.999991e+000 3.912248e-010
1.999983e+000 1.999991e+000 3.765876e-010
1.999983e+000 1.999992e+000 3.622347e-010
1.999983e+000 1.999992e+000 3.481659e-010
1.999984e+000 1.999992e+000 3.343814e-010
1.999984e+000 1.999992e+000 3.208811e-010
1.999984e+000 1.999992e+000 3.076650e-010
1.999985e+000 1.999992e+000 2.947331e-010
1.999985e+000 1.999992e+000 2.820855e-010
1.999985e+000 1.999992e+000 2.732037e-010
1.999986e+000 1.999992e+000 2.644640e-010
1.999986e+000 1.999993e+000 2.558664e-010
1.999986e+000 1.999993e+000 2.474110e-010
1.999986e+000 1.999993e+000 2.390976e-010
1.999987e+000 1.999993e+000 2.309264e-010
1.999987e+000 1.999993e+000 2.228973e-010
1.999987e+000 1.999993e+000 2.150102e-010
1.999987e+000 1.999993e+000 2.072653e-010
1.999987e+000 1.999993e+000 1.996625e-010
1.999988e+000 1.999994e+000 1.922018e-010
1.999988e+000 1.999994e+000 1.848832e-010
1.999988e+000 1.999994e+000 1.777067e-010
1.999988e+000 1.999994e+000 1.706724e-010
1.999989e+000 1.999994e+000 1.637801e-010
1.999989e+000 1.999994e+000 1.570299e-010
1.999989e+000 1.999994e+000 1.504219e-010
1.999989e+000 1.999994e+000 1.439560e-010
1.999990e+000 1.999995e+000 1.376321e-010
1.999990e+000 1.999995e+000 1.314504e-010
1.999990e+000 1.999995e+000 1.254108e-010
1.999990e+000 1.999995e+000 1.195133e-010
1.999991e+000 1.999995e+000 1.137579e-010
1.999991e+000 1.999995e+000 1.081446e-010
1.999991e+000 1.999995e+000 1.026734e-010
1.999991e+000 1.999995e+000 9.943335e-011
1.999991e+000 1.999995e+000 9.625012e-011
1.999991e+000 1.999996e+000 9.312373e-011
1.999992e+000 1.999996e+000 9.005419e-011
1.999992e+000 1.999996e+000 8.704149e-011
1.999992e+000 1.999996e+000 8.408563e-011
1.999992e+000 1.999996e+000 8.118661e-011
1.999992e+000 1.999996e+000 7.834444e-011
1.999992e+000 1.999996e+000 7.555911e-011
1.999992e+000 1.999996e+000 7.283063e-011
1.999992e+000 1.999997e+000 7.015899e-011
1.999992e+000 1.999997e+000 6.754419e-011
1.999993e+000 1.999997e+000 6.498624e-011
1.999993e+000 1.999997e+000 6.248513e-011
1.999993e+000 1.999997e+000 6.004086e-011
1.999993e+000 1.999997e+000 5.834977e-011
1.999993e+000 1.999997e+000 5.668710e-011
1.999993e+000 1.999997e+000 5.505285e-011
1.999993e+000 1.999997e+000 5.344702e-011
1.999993e+000 1.999997e+000 5.186962e-011
1.999994e+000 1.999997e+000 5.032064e-011
1.999994e+000 1.999997e+000 4.880008e-011
1.999994e+000 1.999997e+000 4.730794e-011
1.999994e+000 1.999997e+000 4.584422e-011
1.999994e+000 1.999997e+000 4.440892e-011
1.999994e+000 1.999997e+000 4.300205e-011
1.999994e+000 1.999997e+000 4.162359e-011
1.999994e+000 1.999997e+000 3.957723e-011
1.999995e+000 1.999997e+000 3.825562e-011
1.999995e+000 1.999997e+000 3.696243e-011
1.999995e+000 1.999997e+000 3.569767e-011
1.999995e+000 1.999997e+000 3.446132e-011
1.999995e+000 1.999997e+000 3.325340e-011
1.999995e+000 1.999997e+000 3.207390e-011

steps = 643
