Gradient descent of (x-2)^2+(y-2)^2

gamma = 1.000000e-003, epsilon = 1.000000e-007

      x            y          f(x,y)     
7.047384e-001 1.352369e+000 2.097129e+000
7.073289e-001 1.353664e+000 2.088749e+000
7.099143e-001 1.354957e+000 2.080402e+000
7.124944e-001 1.356247e+000 2.072089e+000
7.150694e-001 1.357534e+000 2.063809e+000
7.176393e-001 1.358819e+000 2.055562e+000
7.202040e-001 1.360101e+000 2.047348e+000
7.227636e-001 1.361381e+000 2.039167e+000
7.253181e-001 1.362659e+000 2.031018e+000
7.278674e-001 1.363933e+000 2.022902e+000
7.304117e-001 1.365205e+000 2.014819e+000
7.329509e-001 1.366475e+000 2.006768e+000
7.354850e-001 1.367742e+000 1.998749e+000
7.380140e-001 1.369006e+000 1.990762e+000
7.405379e-001 1.370268e+000 1.982807e+000
7.430568e-001 1.371528e+000 1.974883e+000
7.455707e-001 1.372785e+000 1.966992e+000
7.480796e-001 1.374039e+000 1.959132e+000
7.505835e-001 1.375291e+000 1.951303e+000
7.530823e-001 1.376541e+000 1.943506e+000
7.555761e-001 1.377787e+000 1.935739e+000
7.580650e-001 1.379032e+000 1.928004e+000
7.605488e-001 1.380274e+000 1.920300e+000
7.630277e-001 1.381513e+000 1.912626e+000
7.655017e-001 1.382750e+000 1.904984e+000
7.679707e-001 1.383985e+000 1.897371e+000
7.704347e-001 1.385217e+000 1.889789e+000
7.728938e-001 1.386446e+000 1.882238e+000
7.753481e-001 1.387673e+000 1.874716e+000
7.777973e-001 1.388898e+000 1.867225e+000
7.802417e-001 1.390120e+000 1.859764e+000
7.826812e-001 1.391340e+000 1.852332e+000
7.851158e-001 1.392557e+000 1.844930e+000
7.875456e-001 1.393772e+000 1.837558e+000
7.899705e-001 1.394985e+000 1.830215e+000
7.923906e-001 1.396195e+000 1.822901e+000
7.948058e-001 1.397402e+000 1.815617e+000
7.972162e-001 1.398607e+000 1.808362e+000
7.996218e-001 1.399810e+000 1.801135e+000
8.020226e-001 1.401011e+000 1.793938e+000
8.044185e-001 1.402209e+000 1.786770e+000
8.068097e-001 1.403404e+000 1.779630e+000
8.091961e-001 1.404597e+000 1.772518e+000
8.115777e-001 1.405788e+000 1.765435e+000
8.139545e-001 1.406977e+000 1.758381e+000
8.163266e-001 1.408163e+000 1.751354e+000
8.186939e-001 1.409346e+000 1.744356e+000
8.210565e-001 1.410528e+000 1.737385e+000
8.234144e-001 1.411707e+000 1.730443e+000
8.257676e-001 1.412883e+000 1.723528e+000
8.281161e-001 1.414057e+000 1.716641e+000
8.304599e-001 1.415229e+000 1.709781e+000
8.327990e-001 1.416399e+000 1.702949e+000
8.351334e-001 1.417566e+000 1.696144e+000
8.374631e-001 1.418731e+000 1.689366e+000
8.397881e-001 1.419893e+000 1.682615e+000
8.421085e-001 1.421054e+000 1.675892e+000
8.444243e-001 1.422212e+000 1.669195e+000
8.467355e-001 1.423367e+000 1.662524e+000
8.490420e-001 1.424520e+000 1.655881e+000
8.513439e-001 1.425671e+000 1.649264e+000
8.536412e-001 1.426820e+000 1.642674e+000
8.559339e-001 1.427966e+000 1.636110e+000
8.582220e-001 1.429110e+000 1.629572e+000
8.605056e-001 1.430252e+000 1.623060e+000
8.627846e-001 1.431392e+000 1.616574e+000
8.650590e-001 1.432529e+000 1.610114e+000
8.673289e-001 1.433664e+000 1.603680e+000
8.695942e-001 1.434797e+000 1.597272e+000
8.718550e-001 1.435927e+000 1.590889e+000
8.741113e-001 1.437055e+000 1.584532e+000
8.763631e-001 1.438181e+000 1.578200e+000
8.786104e-001 1.439305e+000 1.571894e+000
8.808532e-001 1.440426e+000 1.565612e+000
8.830914e-001 1.441545e+000 1.559356e+000
8.853253e-001 1.442662e+000 1.553125e+000
8.875546e-001 1.443777e+000 1.546919e+000
8.897794e-001 1.444890e+000 1.540737e+000
8.919999e-001 1.446000e+000 1.534580e+000
8.942159e-001 1.447108e+000 1.528448e+000
8.964275e-001 1.448214e+000 1.522341e+000
8.986346e-001 1.449317e+000 1.516257e+000
9.008374e-001 1.450418e+000 1.510198e+000
9.030357e-001 1.451518e+000 1.504164e+000
9.052296e-001 1.452615e+000 1.498153e+000
9.074191e-001 1.453709e+000 1.492166e+000
9.096043e-001 1.454802e+000 1.486204e+000
9.117851e-001 1.455892e+000 1.480265e+000
9.139615e-001 1.456981e+000 1.474350e+000
9.161336e-001 1.458067e+000 1.468458e+000
9.183013e-001 1.459150e+000 1.462590e+000
9.204647e-001 1.460232e+000 1.456746e+000
9.226238e-001 1.461312e+000 1.450925e+000
9.247785e-001 1.462389e+000 1.445127e+000
9.269289e-001 1.463464e+000 1.439352e+000
9.290751e-001 1.464538e+000 1.433600e+000
9.312169e-001 1.465608e+000 1.427872e+000
9.333544e-001 1.466677e+000 1.422166e+000
9.354877e-001 1.467744e+000 1.416483e+000
9.376168e-001 1.468809e+000 1.410823e+000
9.397416e-001 1.469871e+000 1.405185e+000
9.418620e-001 1.470931e+000 1.399570e+000
9.439783e-001 1.471989e+000 1.393977e+000
9.460903e-001 1.473045e+000 1.388407e+000
9.481981e-001 1.474099e+000 1.382859e+000
9.503018e-001 1.475151e+000 1.377333e+000
9.524012e-001 1.476201e+000 1.371829e+000
9.544964e-001 1.477248e+000 1.366347e+000
9.565874e-001 1.478294e+000 1.360887e+000
9.586742e-001 1.479337e+000 1.355449e+000
9.607568e-001 1.480379e+000 1.350033e+000
9.628353e-001 1.481418e+000 1.344638e+000
9.649096e-001 1.482455e+000 1.339265e+000
9.669798e-001 1.483490e+000 1.333913e+000
9.690458e-001 1.484523e+000 1.328583e+000
9.711077e-001 1.485554e+000 1.323274e+000
9.731655e-001 1.486583e+000 1.317986e+000
9.752192e-001 1.487610e+000 1.312719e+000
9.772688e-001 1.488635e+000 1.307474e+000
9.793142e-001 1.489657e+000 1.302249e+000
9.813556e-001 1.490678e+000 1.297045e+000
9.833929e-001 1.491697e+000 1.291862e+000
9.854261e-001 1.492713e+000 1.286700e+000
9.874552e-001 1.493728e+000 1.281558e+000
9.894803e-001 1.494740e+000 1.276437e+000
9.915013e-001 1.495751e+000 1.271337e+000
9.935184e-001 1.496759e+000 1.266256e+000
9.955313e-001 1.497766e+000 1.261196e+000
9.975402e-001 1.498770e+000 1.256157e+000
9.995452e-001 1.499773e+000 1.251137e+000
1.001546e+000 1.500773e+000 1.246138e+000
1.003543e+000 1.501772e+000 1.241158e+000
1.005536e+000 1.502768e+000 1.236198e+000
1.007525e+000 1.503763e+000 1.231259e+000
1.009510e+000 1.504755e+000 1.226339e+000
1.011491e+000 1.505746e+000 1.221438e+000
1.013468e+000 1.506734e+000 1.216557e+000
1.015441e+000 1.507721e+000 1.211696e+000
1.017410e+000 1.508705e+000 1.206854e+000
1.019375e+000 1.509688e+000 1.202031e+000
1.021336e+000 1.510668e+000 1.197228e+000
1.023293e+000 1.511647e+000 1.192444e+000
1.025247e+000 1.512624e+000 1.187679e+000
1.027196e+000 1.513599e+000 1.182933e+000
1.029142e+000 1.514571e+000 1.178206e+000
1.031084e+000 1.515542e+000 1.173498e+000
1.033022e+000 1.516511e+000 1.168809e+000
1.034956e+000 1.517478e+000 1.164138e+000
1.036886e+000 1.518443e+000 1.159486e+000
1.038812e+000 1.519406e+000 1.154853e+000
1.040734e+000 1.520367e+000 1.150238e+000
1.042653e+000 1.521327e+000 1.145642e+000
1.044567e+000 1.522284e+000 1.141064e+000
1.046478e+000 1.523239e+000 1.136504e+000
1.048385e+000 1.524193e+000 1.131963e+000
1.050288e+000 1.525145e+000 1.127440e+000
1.052188e+000 1.526094e+000 1.122934e+000
1.054084e+000 1.527042e+000 1.118447e+000
1.055975e+000 1.527988e+000 1.113978e+000
1.057863e+000 1.528932e+000 1.109526e+000
1.059748e+000 1.529874e+000 1.105093e+000
1.061628e+000 1.530815e+000 1.100677e+000
1.063505e+000 1.531753e+000 1.096278e+000
1.065378e+000 1.532689e+000 1.091897e+000
1.067247e+000 1.533624e+000 1.087534e+000
1.069113e+000 1.534557e+000 1.083189e+000
1.070974e+000 1.535488e+000 1.078860e+000
1.072832e+000 1.536417e+000 1.074549e+000
1.074687e+000 1.537344e+000 1.070255e+000
1.076537e+000 1.538269e+000 1.065979e+000
1.078384e+000 1.539193e+000 1.061719e+000
1.080227e+000 1.540114e+000 1.057476e+000
1.082067e+000 1.541034e+000 1.053251e+000
1.083903e+000 1.541952e+000 1.049042e+000
1.085735e+000 1.542868e+000 1.044850e+000
1.087564e+000 1.543782e+000 1.040675e+000
1.089388e+000 1.544695e+000 1.036516e+000
1.091210e+000 1.545605e+000 1.032374e+000
1.093027e+000 1.546514e+000 1.028249e+000
1.094841e+000 1.547421e+000 1.024140e+000
1.096652e+000 1.548326e+000 1.020048e+000
1.098458e+000 1.549230e+000 1.015971e+000
1.100261e+000 1.550131e+000 1.011912e+000
1.102061e+000 1.551031e+000 1.007868e+000
1.103857e+000 1.551929e+000 1.003841e+000
1.105649e+000 1.552825e+000 9.998292e-001
1.107438e+000 1.553719e+000 9.958339e-001
1.109223e+000 1.554612e+000 9.918545e-001
1.111004e+000 1.555503e+000 9.878910e-001
1.112782e+000 1.556391e+000 9.839435e-001
1.114557e+000 1.557279e+000 9.800116e-001
1.116328e+000 1.558164e+000 9.760954e-001
1.118095e+000 1.559048e+000 9.721949e-001
1.119859e+000 1.559930e+000 9.683099e-001
1.121619e+000 1.560810e+000 9.644406e-001
1.123376e+000 1.561688e+000 9.605868e-001
1.125129e+000 1.562565e+000 9.567483e-001
1.126879e+000 1.563440e+000 9.529251e-001
1.128625e+000 1.564313e+000 9.491171e-001
1.130368e+000 1.565184e+000 9.453245e-001
1.132107e+000 1.566054e+000 9.415470e-001
1.133843e+000 1.566922e+000 9.377846e-001
1.135575e+000 1.567788e+000 9.340371e-001
1.137304e+000 1.568652e+000 9.303046e-001
1.139030e+000 1.569515e+000 9.265870e-001
1.140752e+000 1.570376e+000 9.228843e-001
1.142470e+000 1.571235e+000 9.191965e-001
1.144185e+000 1.572093e+000 9.155234e-001
1.145897e+000 1.572949e+000 9.118650e-001
1.147605e+000 1.573803e+000 9.082212e-001
1.149310e+000 1.574655e+000 9.045920e-001
1.151011e+000 1.575506e+000 9.009773e-001
1.152709e+000 1.576355e+000 8.973770e-001
1.154404e+000 1.577202e+000 8.937910e-001
1.156095e+000 1.578048e+000 8.902194e-001
1.157783e+000 1.578892e+000 8.866622e-001
1.159467e+000 1.579734e+000 8.831191e-001
1.161148e+000 1.580574e+000 8.795901e-001
1.162826e+000 1.581413e+000 8.760751e-001
1.164500e+000 1.582250e+000 8.725744e-001
1.166171e+000 1.583086e+000 8.690876e-001
1.167839e+000 1.583920e+000 8.656148e-001
1.169503e+000 1.584752e+000 8.621559e-001
1.171164e+000 1.585582e+000 8.587107e-001
1.172822e+000 1.586411e+000 8.552792e-001
1.174476e+000 1.587239e+000 8.518615e-001
1.176127e+000 1.588064e+000 8.484574e-001
1.177775e+000 1.588888e+000 8.450670e-001
1.179420e+000 1.589710e+000 8.416901e-001
1.181061e+000 1.590531e+000 8.383267e-001
1.182699e+000 1.591350e+000 8.349766e-001
1.184333e+000 1.592167e+000 8.316401e-001
1.185965e+000 1.592983e+000 8.283168e-001
1.187593e+000 1.593797e+000 8.250068e-001
1.189217e+000 1.594609e+000 8.217101e-001
1.190839e+000 1.595420e+000 8.184265e-001
1.192457e+000 1.596229e+000 8.151562e-001
1.194072e+000 1.597037e+000 8.118988e-001
1.195684e+000 1.597843e+000 8.086545e-001
1.197293e+000 1.598647e+000 8.054231e-001
1.198898e+000 1.599450e+000 8.022047e-001
1.200500e+000 1.600251e+000 7.989991e-001
1.202099e+000 1.601050e+000 7.958064e-001
1.203695e+000 1.601848e+000 7.926263e-001
1.205288e+000 1.602644e+000 7.894589e-001
1.206877e+000 1.603439e+000 7.863042e-001
1.208463e+000 1.604232e+000 7.831622e-001
1.210047e+000 1.605024e+000 7.800326e-001
1.211626e+000 1.605814e+000 7.769156e-001
1.213203e+000 1.606602e+000 7.738110e-001
1.214777e+000 1.607389e+000 7.707190e-001
1.216347e+000 1.608174e+000 7.676392e-001
1.217915e+000 1.608958e+000 7.645715e-001
1.219479e+000 1.609740e+000 7.615163e-001
1.221040e+000 1.610520e+000 7.584733e-001
1.222598e+000 1.611299e+000 7.554424e-001
1.224153e+000 1.612077e+000 7.524237e-001
1.225704e+000 1.612853e+000 7.494169e-001
1.227253e+000 1.613627e+000 7.464222e-001
1.228799e+000 1.614400e+000 7.434394e-001
1.230341e+000 1.615171e+000 7.404686e-001
1.231880e+000 1.615940e+000 7.375097e-001
1.233417e+000 1.616708e+000 7.345626e-001
1.234950e+000 1.617475e+000 7.316273e-001
1.236480e+000 1.618240e+000 7.287037e-001
1.238007e+000 1.619004e+000 7.257918e-001
1.239531e+000 1.619766e+000 7.228916e-001
1.241052e+000 1.620526e+000 7.200028e-001
1.242570e+000 1.621285e+000 7.171257e-001
1.244085e+000 1.622043e+000 7.142599e-001
1.245596e+000 1.622798e+000 7.114058e-001
1.247105e+000 1.623553e+000 7.085630e-001
1.248611e+000 1.624306e+000 7.057316e-001
1.250114e+000 1.625057e+000 7.029116e-001
1.251613e+000 1.625807e+000 7.001028e-001
1.253110e+000 1.626555e+000 6.973051e-001
1.254604e+000 1.627302e+000 6.945187e-001
1.256095e+000 1.628048e+000 6.917434e-001
1.257583e+000 1.628791e+000 6.889791e-001
1.259068e+000 1.629534e+000 6.862259e-001
1.260550e+000 1.630275e+000 6.834837e-001
1.262028e+000 1.631014e+000 6.807525e-001
1.263504e+000 1.631752e+000 6.780322e-001
1.264977e+000 1.632489e+000 6.753228e-001
1.266447e+000 1.633224e+000 6.726242e-001
1.267915e+000 1.633957e+000 6.699364e-001
1.269379e+000 1.634689e+000 6.672594e-001
1.270840e+000 1.635420e+000 6.645930e-001
1.272298e+000 1.636149e+000 6.619373e-001
1.273754e+000 1.636877e+000 6.592922e-001
1.275206e+000 1.637603e+000 6.566578e-001
1.276656e+000 1.638328e+000 6.540338e-001
1.278102e+000 1.639051e+000 6.514202e-001
1.279546e+000 1.639773e+000 6.488172e-001
1.280987e+000 1.640494e+000 6.462245e-001
1.282425e+000 1.641213e+000 6.436421e-001
1.283860e+000 1.641930e+000 6.410702e-001
1.285293e+000 1.642646e+000 6.385084e-001
1.286722e+000 1.643361e+000 6.359570e-001
1.288149e+000 1.644074e+000 6.334157e-001
1.289572e+000 1.644786e+000 6.308846e-001
1.290993e+000 1.645496e+000 6.283635e-001
1.292411e+000 1.646206e+000 6.258526e-001
1.293826e+000 1.646913e+000 6.233517e-001
1.295239e+000 1.647619e+000 6.208607e-001
1.296648e+000 1.648324e+000 6.183798e-001
1.298055e+000 1.649027e+000 6.159087e-001
1.299459e+000 1.649729e+000 6.134475e-001
1.300860e+000 1.650430e+000 6.109962e-001
1.302258e+000 1.651129e+000 6.085546e-001
1.303654e+000 1.651827e+000 6.061229e-001
1.305046e+000 1.652523e+000 6.037008e-001
1.306436e+000 1.653218e+000 6.012884e-001
1.307823e+000 1.653912e+000 5.988857e-001
1.309208e+000 1.654604e+000 5.964925e-001
1.310589e+000 1.655295e+000 5.941089e-001
1.311968e+000 1.655984e+000 5.917349e-001
1.313344e+000 1.656672e+000 5.893703e-001
1.314717e+000 1.657359e+000 5.870152e-001
1.316088e+000 1.658044e+000 5.846695e-001
1.317456e+000 1.658728e+000 5.823332e-001
1.318821e+000 1.659411e+000 5.800062e-001
1.320183e+000 1.660092e+000 5.776886e-001
1.321543e+000 1.660772e+000 5.753801e-001
1.322900e+000 1.661450e+000 5.730809e-001
1.324254e+000 1.662127e+000 5.707908e-001
1.325605e+000 1.662803e+000 5.685099e-001
1.326954e+000 1.663477e+000 5.662383e-001
1.328300e+000 1.664150e+000 5.639756e-001
1.329644e+000 1.664822e+000 5.617219e-001
1.330984e+000 1.665492e+000 5.594773e-001
1.332322e+000 1.666161e+000 5.572416e-001
1.333658e+000 1.666829e+000 5.550148e-001
1.334990e+000 1.667495e+000 5.527970e-001
1.336320e+000 1.668160e+000 5.505881e-001
1.337648e+000 1.668824e+000 5.483879e-001
1.338972e+000 1.669486e+000 5.461966e-001
1.340294e+000 1.670147e+000 5.440141e-001
1.341614e+000 1.670807e+000 5.418402e-001
1.342931e+000 1.671466e+000 5.396750e-001
1.344245e+000 1.672123e+000 5.375184e-001
1.345556e+000 1.672778e+000 5.353705e-001
1.346865e+000 1.673433e+000 5.332311e-001
1.348172e+000 1.674086e+000 5.311002e-001
1.349475e+000 1.674738e+000 5.289779e-001
1.350776e+000 1.675388e+000 5.268641e-001
1.352075e+000 1.676038e+000 5.247588e-001
1.353371e+000 1.676685e+000 5.226619e-001
1.354664e+000 1.677332e+000 5.205734e-001
1.355955e+000 1.677977e+000 5.184932e-001
1.357243e+000 1.678621e+000 5.164213e-001
1.358528e+000 1.679264e+000 5.143576e-001
1.359811e+000 1.679906e+000 5.123023e-001
1.361091e+000 1.680546e+000 5.102550e-001
1.362369e+000 1.681185e+000 5.082161e-001
1.363645e+000 1.681822e+000 5.061852e-001
1.364917e+000 1.682459e+000 5.041625e-001
1.366187e+000 1.683094e+000 5.021479e-001
1.367455e+000 1.683728e+000 5.001413e-001
1.368720e+000 1.684360e+000 4.981427e-001
1.369983e+000 1.684991e+000 4.961521e-001
